0,1,2,3,4,5,6,7,labels
2.9574,9.1706,1148,654.04,44.237,3.3391,17.691,41.384,Unknown
1.3218,5.1257,462.57,90.962,4.5856,2.9713,12.87,15.469,Unknown
5.8003,3.1856,538.92,16.87,0,4.3569,400.02,95.427,2
0.2384,0.27504,604.68,305.18,5.3367,0.20384,18.64,19.007,4
0.45989,3.1494,524.77,120.5,0,0,1.7599,11.681,4
136.04,281.63,555.24,5.1528,3.826,0.074376,19.071,8.8588,1
2.7284,4.2761,542.63,306.69,0.27962,0.68284,2.0994,16.791,4
1.48,2.6057,587.37,11.781,1.8848,63.259,99.369,5.2106,3
0,1.3553,667.51,15.4,1.2776,3.0946,375.44,197.67,2
0.52721,8.757,742.12,577.27,0.58396,5.2029,12.025,29.122,4
3.7085,13.114,445.51,195.23,4.9692,0,9.7542,27.886,4
0,5.8075,1309.7,772.26,2.2109,4.6337,14.469,70.572,4
0,2.7642,310.7,19.301,3.0644,7.9386,317.81,79.365,2
10.971,1.1326,483.12,14.889,0,4.1157,311.23,104.01,2
1.0635,3.1477,877.26,257.72,4.1958,0.10914,5.2771,2.8361,4
2.3298,11.083,706.96,295.85,3.6625,2.7328,8.4687,11.536,4
0.57038,3.588,197.07,27.182,0,0,0.10927,5.4785,Unknown
0.38751,5.4605,325.28,70.215,5.6307,4.2798,12.127,13.196,Unknown
0,5.5772,721.41,475.79,0.71352,6.1108,4.7513,18.224,4
0,2.8099,433,20.235,0,213.73,259.91,4.2219,3
1.514,11.965,556.64,376.79,1.9371,7.1259,17.381,23.108,4
3.3508,8.1033,461.36,15.479,0.59467,6.9635,128.64,92.927,2
121.03,219.57,388.48,15.871,1.9926,1.4925,5.1865,13.927,1
0.10582,10.126,544.7,11.167,3.0341,7.5523,0,3.4063,Unknown
2.2174,11.005,623.69,28.481,5.8435,153.62,169.96,10.902,3
16.557,0.62874,472.42,12.028,0,0.75818,238.68,116.65,2
3.9547,8.7238,899.92,628.11,3.2103,9.6086,16.917,42.934,4
6.0476,6.8935,822.45,495.41,0.1677,4.9741,1.3805,11.366,4
3.2896,8.1123,760.32,479.6,0,0.90282,10.675,13.73,4
1.4871,4.3807,693.61,183.53,0,0.058309,0.2968,8.4265,4
0.028126,4.738,431.18,11.625,84.506,14.704,6.8783,4.4258,Unknown
0.53261,6.5371,1290.5,57.632,215.24,4.625,10.785,35.648,Unknown
0.27804,0.69965,648.54,334.22,1.7956,1.6119,16.779,13.166,4
9.1171,9.522,495.99,28.887,0,0,20.681,62.179,Unknown
0,5.2124,649.57,0,0,0,76.387,39.547,2
0.55893,0.5834,323.33,14.646,0,200.53,114.02,0.13373,3
3.1883,2.2012,793.27,66.515,146.05,4.4157,16.933,16.323,Unknown
0,10.86,447.07,289.86,1.7697,2.0694,8.7803,17.235,4
0,5.6457,595.06,202.17,0,2.4855,0.31492,5.6655,4
2.3059,5.4975,521.99,2.2041,2.5072,77.769,88.916,5.6617,3
1.1554,10.774,730.13,461.02,9.319,5.6189,11.638,39.207,4
0.69112,0.60601,736.14,431.59,1.3912,6.2563,11.627,9.2437,4
2.5053,0.086857,111.98,7.7315,0,0.15663,24.666,17.219,Unknown
0.33609,9.7188,630.21,282.03,1.7081,4.9161,22.419,20.11,4
0.74942,4.0053,300,55.857,0,3.1928,11.95,12.533,Unknown
0.11184,0.23751,166.74,1.5044,0,0,4.9719,7.3505,Unknown
4.101,7.0729,760.85,417.7,1.9921,0.19506,13.941,31.05,4
0.52105,2.9638,762.23,427.22,0,4.522,12.849,37.837,4
0,8.0692,500.57,19.5,0,119.72,195.89,5.9616,3
0,4.3993,505.81,11.156,0,5.2007,170.78,52.964,2
1.3175,3.479,705.33,341.94,1.9768,0,3.9196,27.611,4
0,7.7498,828.06,162.96,0.99736,0,2.8622,0,4
0.33218,7.6128,775.77,497.91,1.4007,8.517,21.326,27.567,4
4.0997,1.2745,572.47,17.141,0,140.67,196.45,9.0636,3
0,5.3586,742.58,18.16,19.722,0,0,14.538,Unknown
0,1.6086,327.92,6.0524,3.0482,10.736,4.9867,3.7023,Unknown
1.684,8.3213,263.31,32.676,4.8665,0,1.6838,10.725,Unknown
0,0.71227,672.28,468.94,3.4965,0.99401,10.541,23.671,4
0.2987,4.0302,627.62,293.44,3.1797,4.1222,12.978,27.682,4
0,3.9064,501.36,15.355,5.0531,73.94,119.23,8.971,3
0.65468,8.6857,478.7,10.35,7.0218,176.16,95.87,2.915,3
0.59813,12.332,605.17,300.25,0.99714,0.070097,27.003,21.133,4
0.93658,2.485,433.51,13.277,0,0.3275,299.89,75.856,2
36.56,89.764,335.95,20.916,2.6726,3.791,3.9736,4.3436,1
0,3.1751,628.05,19.593,45.615,42.761,5.3132,8.9263,Unknown
0,1.6872,437.41,17.32,2.9234,2.759,430.12,128.49,2
3.0956,12.495,253.62,11.02,0.63665,0,0,4.9771,Unknown
1.0197,5.8174,514.93,26.498,1.6105,5.4049,18.752,18.102,Unknown
3.3928,1.6833,975.09,28.004,375.45,3.0717,10.84,14.648,Unknown
1.7553,0,1341.4,96.309,789.23,0,15.831,20.506,Unknown
0.21067,15.862,850.37,790.34,9.9653,0,3.5619,77.183,4
1.9906,6.8327,424.6,8.5303,0.098015,5.9059,160.04,48.594,2
0.3589,14.896,617.76,378.08,0.22021,0.68637,7.3403,23.601,4
2.5355,10.791,636.16,304.64,0.7173,0.40252,8.7495,4.418,4
1.7397,7.7854,607.39,15.457,25.226,2.0571,17.125,8.1757,Unknown
0.1952,6.6579,397.16,319.68,1.6406,2.9246,8.5623,27.347,4
0,6.5619,732.38,471.72,3.3971,0.48224,14.834,23.065,4
56.552,312.09,277.78,15.378,0,0.32639,8.0671,5.1956,1
1.21,0.35923,156.96,24.402,5.6937,3.9892,2.9087,17.951,Unknown
0,5.951,691.46,519.86,2.061,4.1133,5.9244,13.709,4
1.9438,19.997,541.6,21.052,0.022722,149.2,75.901,3.5789,3
0,9.6427,664.89,342.96,5.1393,7.0768,8.3854,29.222,4
0,2.2455,174.94,8.6345,1.5557,0,76.494,23.085,2
0.58207,5.305,516.24,24.92,139.65,2.2057,6.2871,7.5731,Unknown
0.88478,0.17308,373.01,22.884,0.36512,2.794,160.07,84.802,2
1.1007,1.8174,585.67,312.31,2.5583,0.78854,8.9899,19.761,4
15.399,13.245,491.81,35.17,1.723,7.1386,105.81,84.043,2
0,4.268,274.08,17.585,1.2868,2.8879,3.0552,4.4063,Unknown
63.353,108.81,381.86,8.5346,0,0,0,2.0379,1
0.81714,6.8237,655.3,10.065,5.5338,444.7,249.94,3.584,3
0.54708,2.6191,481.73,6.0392,0.82388,0,232.24,122.71,2
1.5696,8.5941,698.82,242.94,0,2.5206,7.8486,18.43,4
0.51082,4.3165,274.43,22.838,3.6522,0,8.4436,10.322,Unknown
1.21,10.472,459.19,13.538,0,123.95,143.3,5.8301,3
1.3277,4.5022,418.72,24.635,4.7723,65.291,64.79,29.592,Unknown
0.39505,17.416,778.8,318.09,9.5788,5.3722,29.287,28.117,4
5.0434,6.8907,424.48,178.32,1.132,0.44784,29.34,32.757,4
0,2.1653,432.3,10.618,0,4.3581,236.8,70.838,2
4.0662,1.0114,729.48,162.34,1.7672,1.4249,1.3711,3.7304,4
0,1.6954,456.08,17.891,0,0,354.25,124.74,2
1.9717,1.6241,529.41,13.996,0,124.02,159.8,9.5264,3
0.82112,4.0473,496.03,88.448,0,1.61,0,9.3186,Unknown
0,4.0631,697.51,515.7,0.48432,0,9.9885,13.803,4
0,7.8053,566.38,332.08,4.0207,3.6553,6.64,27.276,4
0,1.1318,413.55,6.6751,0.47391,3.2664,300.85,65.583,2
92.51,533.02,313.43,13.749,0.39376,1.1869,0,1.7417,1
0,9.5525,683.41,160.23,1.2198,11.483,25.317,15.257,4
1.0142,10.014,628.38,193.91,4.3003,0.4184,12.949,51.894,4
8.7885,1.5395,375.44,15.552,3.1455,3.2546,122.58,50.06,2
2.2393,7.4725,562.23,351.98,0,1.3258,3.9808,18.978,4
0.74933,6.0914,765.03,383.86,7.5471,6.0253,6.2285,24.176,4
0.00939,6.53,417.07,1.2136,0,2.75,214.11,63.404,2
68.178,112.47,560.75,16.248,0.64552,1.1123,6.3268,6.9368,1
3.2285,2.799,523.44,17.443,1.3789,7.4955,450.53,120.25,2
7.2202,7.6011,457.14,18.004,2.0152,3.9823,129.9,47.932,2
2.2735,4.0005,662.09,405.48,1.4326,4.2461,17.116,37.465,4
0.934,8.4456,567.66,333.84,1.2543,1.8256,10.703,20.04,4
4.0835,16.273,719.21,409.2,3.6532,1.7875,17.733,30.601,4
0.79559,4.4002,820.76,15.033,93.182,2.8474,8.7895,12.176,Unknown
0.96419,4.6745,889.38,33.435,107.29,5.6032,6.8201,11.033,Unknown
0,11.03,788.07,416.54,7.0811,0.83414,17.533,27.376,4
99.955,214.95,514.73,5.6169,0.50637,6.3899,1.9078,6.0172,1
2.8896,1.3764,827.19,330.23,0.57122,0.91217,6.981,8.3638,4
0.16092,5.3016,329.02,5.5809,0.32,9.3375,249.34,56.298,2
0.32954,4.5941,632.22,370.03,1.6661,1.1362,10.401,16.496,4
0,2.5617,51.418,0,0,0,10.017,6.9456,Unknown
0.61838,11.479,744.7,606.02,4.9433,6.2523,12.99,14.53,4
3.2661,1.4498,692.92,363.75,0,1.0661,10.139,14.918,4
0,0.68526,436.61,3.5206,0.89537,171.35,109.35,4.1458,3
13.086,272.14,325.82,5.5205,0,0.86292,3.6933,1.5198,1
6.3624,7.4442,266.45,11.874,2.8093,0,5.4078,13.271,Unknown
0.19495,8.237,1009.4,531.7,0,0.43595,18.294,73.209,4
4.6358,2.5343,643.07,9.4012,4.6009,13.615,359.55,90.796,2
33.708,188.42,269.68,6.6698,0,0.56743,1.3506,0,1
3.357,6.4295,624.26,45.213,5.2679,0.88611,0.24998,61.592,Unknown
0,9.4922,525.16,13.027,1.5441,198.49,214.96,1.6077,3
0,6.4336,450.36,347.65,0.59614,0.028264,11.55,18.398,4
1.4117,7.9991,488.06,10.916,0.89632,121.44,97.51,2.7587,3
0.29726,12.507,1652,39.375,41.805,2.9928,9.0819,19.009,Unknown
0,2.368,662.55,7.1072,229.75,55.942,18.951,2.277,Unknown
0.83466,6.6136,527.45,311.04,0.81714,2.2379,11.471,14.901,4
1.7931,13.493,775.34,20.241,174.17,0,0,37.277,Unknown
0,7.9028,847.03,545.62,1.1333,0.6938,22.563,16.694,4
2.681,15.77,1117.7,208.59,81.713,2.3863,15.566,27.865,Unknown
0.96659,0.95045,286.79,10.257,0,1.1259,27.145,13.663,Unknown
96.799,158.75,265.57,2.072,0,0,0,7.8701,1
1.0338,0,380.99,11.141,2.2092,0.50386,208.27,70.764,2
102,180.63,489.66,11.987,0.71902,0,3.5407,3.0981,1
0.81578,6.0417,669.25,453.32,1.5723,0,0.77614,21.817,4
6.591,17.304,1026,47.796,1.735,3.4515,17.478,50.778,Unknown
0.88087,2.3378,664.26,187.12,1.2075,0.32099,0,4.0011,4
0.76916,14.277,378.12,4.3869,0,5.7167,311.19,88.347,2
0,3.3486,455.4,42.348,0.75785,0.91355,4.4534,12.078,Unknown
2.8795,13.528,330.83,57.491,1.9382,5.7452,14.149,10.068,Unknown
1.2225,2.5656,826.76,157.38,0,0,1.317,4.4739,4
1.3039,5.0653,885.97,17.24,26.948,7.9666,2.2382,0,Unknown
2.9982,0.44773,588.33,18.432,0,3.375,435.52,134.14,2
4.6436,1.9683,462.57,18.854,0,10.076,392.57,85.032,2
2.34,8.8698,785.72,574.72,4.3468,3.2397,34.827,25.696,4
1.3277,0.27348,395.49,111.75,0,0.11976,0,5.1154,4
0,10.12,566.98,3.139,22.663,1.4585,12.323,3.1179,Unknown
0,3.023,554.11,335.25,2.0851,0,7.858,7.6766,4
0,1.1995,492.74,13.972,2.5645,1.4524,263.38,104.01,2
1.8327,4.1162,822.63,562.08,1.7356,0,13.31,19.174,4
0,1.3752,376.86,0,1416.6,0,0.33343,4.5758,Unknown
16.646,315.63,261.03,19.227,0,6.6142,16.89,6.204,1
1.5598,2.0745,792.09,334.37,0,0,1.3087,20.017,4
0,7.9599,523.89,7.7993,75.837,53.8,8.9397,4.0125,Unknown
2.4253,3.4663,594.49,99.696,0,0.45453,7.2021,7.9485,4
2.661,12.211,455.63,70.47,0,2.5614,13.136,37.843,Unknown
0,14.046,1200.8,27.337,105.95,3.1413,3.789,12.612,Unknown
89.904,365.02,414.39,7.1656,1.5449,1.4943,0.66365,5.1186,1
2.0255,1.2428,756.8,88.43,129.26,2.7154,15.358,13.775,Unknown
0,8.3193,590.54,165.75,2.9281,0,1.5353,13.364,4
17.934,181.87,522.09,25.357,0,0,0.18935,4.7095,1
0,3.1189,316.33,2.352,2.0071,2.7328,176.34,61.573,2
5.5031,4.0618,505.65,14.14,4.4582,2.4973,210.6,76.915,2
0.78578,5.8943,649.1,363.12,11.264,12.805,42.377,48.577,4
4.1083,3.069,617.15,3.4454,1329,65.227,208.97,11.146,3
1.7929,4.1424,278.41,7.9181,0.46952,4.7592,340.88,4.8147,Unknown
54.877,326.71,581.3,17.547,2.8145,3.9489,11.458,18.835,1
3.795,5.1801,749.41,530.34,7.3086,2.2686,28.161,43.305,4
47.567,2.2396,264.45,6.5786,3.2066,0,45.71,16.726,Unknown
0,3.5455,684.78,12.341,141.75,0,4.512,8.3674,Unknown
2.6443,3.4551,962.8,493.71,4.6835,1.9086,6.5837,39.822,4
3.7872,7.2646,599.12,441.98,3.3585,4.1287,20.827,45.758,4
2.9446,15.626,517.72,7.4735,0.72735,4.7185,49.071,1.3411,Unknown
0,14.81,918.77,37.469,322.16,1.818,20.858,54.915,Unknown
1.4319,14.99,577.83,20.988,19.762,4.0847,13.47,9.9534,Unknown
0.49104,9.7275,1563.3,32.284,1.2827,3.2676,3.8577,5.1293,Unknown
0,4.6568,770.44,456.02,4.0072,0,5.6822,11.961,4
3.6742,6.8046,235.28,13.97,10.521,0,8.2862,15.698,Unknown
0.32015,1.8329,376.45,79.658,3.9977,0,0.073521,7.0142,Unknown
1.88,6.2113,312.06,73.526,0.24224,4.0796,17.535,5.4615,Unknown
0,26.184,523.69,71.01,4.6083,3.7191,160.61,68.864,2
0.1807,1.9841,543.09,20.83,59.234,3.3624,6.9782,4.4653,Unknown
1.9558,12.936,592.49,337.9,0.19159,0,9.5538,18.021,4
0,14.853,1418.7,411.2,22.182,3.3386,4.9354,13.441,4
0.89766,2.6106,554.76,16.855,2.9576,0.73194,340.95,41.933,2
6.4363,3.286,751.96,24.684,1.0179,1.4952,3.4835,17.606,Unknown
0,13.208,455.26,195.4,0,1.8253,13.089,44.733,4
3.2209,4.1362,458.79,15.895,0.97785,3.455,47.223,58.281,Unknown
1.1723,6.3063,871.93,454.68,0,2.9907,17.086,56.455,4
0.2293,1.337,531.11,17.829,0,136.37,217.71,6.3111,3
2.352,7.7039,349.37,14.701,1.4026,7.5475,412.18,8.4937,Unknown
1.8627,10.405,493.69,365.55,2.4375,6.4519,5.8173,18.186,4
1.09,5.7562,887.13,507.31,9.8715,7.0071,10.429,28.996,4
1.0142,10.791,580.13,479.86,11.521,8.6154,9.2887,32.86,4
1.4118,2.9632,524.64,13.271,0,7.5301,326.63,138.6,2
0.54874,5.7889,558.07,446.26,0,2.5887,17.046,18.31,4
0,16.945,664.28,429.73,1.4363,2.0471,21.157,52.241,4
0,4.0597,432.05,329.69,0.42163,1.8632,5.4405,11.844,4
1.9571,0.37407,239.76,11.672,2.9953,54.645,18.363,4.2982,Unknown
0.6722,5.2859,498.64,23.673,0.81457,142.05,153.31,8.3153,3
1.7254,4.9193,373.35,68.101,0,1.9418,20.038,17.291,Unknown
0.6675,2.5419,639.77,250.04,1.6096,0.43327,0.86015,5.5767,4
1.7992,8.1489,606.76,339.64,12.092,8.6842,18.155,28.111,4
1.2936,10.565,554.97,9.4136,0,1.1098,192.35,84.255,2
1.8075,7.6442,216.53,65.68,0.64653,0.29705,1.3688,13.417,Unknown
7.4202,10.767,780.7,571.06,0,3.9184,9.0665,23.967,4
1.9312,15.512,834.35,634.43,4.0243,1.9384,15.95,54.336,4
0.58016,9.0421,560.01,486.02,0.87652,2.2802,12.378,11.428,4
2.622,14.028,545.31,25.035,0.26313,143.61,212.02,0.69217,3
