0,1,2,3,4,5,6,7,labels
3.8569,0.22087,615.35,0,878.31,6.3261,0.34066,0,Unknown
39.377,618.84,999.42,0,0,0,0,1.103,B_cells
3.5538,0.82178,1334.7,415.69,848.92,0,4.1343,2.7285,Unknown
3.2678,6.0191,1221.2,460.58,2.4741,0,2.6459,6.1154,Monocytes
1.7513,15.83,1283.5,325.56,0,0,0.89855,10.811,Monocytes
0,3.6412,1856.4,2.1146,1.5558,1441.1,462.42,0,CD8_Tcells
1.2566,0,563.33,0.2558,0.10878,4.2226,4.3556,0,Unknown
0,3.2294,825.28,0,0,540.63,266.37,0.4148,CD8_Tcells
34.208,6.701,2312.3,0,0,4.0614,442.81,79.194,CD4_Tcells
25.337,12.108,2135.5,0,1068.8,6.4489,442.71,87.135,CD4_Tcells
12.552,0,380.06,0.5555,11.576,0,62.057,25.235,CD4_Tcells
0,1.0419,823.02,2.1331,0,6.1529,571.55,63.072,CD4_Tcells
2.2915,8.8969,1093.6,5.2499,0.44697,0.7199,564.64,44.006,CD4_Tcells
0,5.0335,1094.5,413.33,2.6233,0.86408,4.8755,18.639,Monocytes
0,4.8009,1274.6,397.6,880.42,0,0,3.016,Unknown
0,4.9249,1080.4,0,3.9977,1.4601,286.4,68.203,CD4_Tcells
0.76434,3.0448,881.01,0.37176,0,504.36,276.58,0,CD8_Tcells
0.087163,12.546,1094.5,433.32,2017.5,4.1315,1.6042,3.1521,Unknown
0,4.7079,722.74,455.61,0.81687,9.6936,5.7196,8.8002,Monocytes
1.2548,3.705,842.47,1.4385,0,308.49,135.69,0.3593,CD8_Tcells
0.2344,4.0046,1326.5,458.3,0.84437,0.9329,1.5473,8.7039,Monocytes
4.8509,1.7648,1301.8,337.09,0,2.9056,3.0225,3.6751,Monocytes
5.2061,2.4817,1374.2,407.45,974.64,0,0,13.617,Unknown
6.3073,2.8525,928.65,6.2508,1030.9,0.37585,260.31,24.311,CD4_Tcells
0.33101,9.7007,1765.4,0,0,1266.3,151.05,0.21286,CD8_Tcells
19.372,4.5491,756.54,0.65042,2901.7,0,325.57,0,Unknown
21.833,5.0836,787.57,5.9897,0,47.571,62.083,0,CD8_Tcells
94.875,2.1826,382.31,0,0,4.2754,249.65,28.728,CD4_Tcells
1.2615,3.281,799.3,2.536,0,0.16374,3.1079,18.977,Unknown
0,1.582,836.11,414.39,0,4.2657,1.6364,10.691,Monocytes
2.6667,0.99695,921.75,138.19,1840.5,0.060714,0.39688,0.21103,Unknown
0.02742,3.6112,736.04,327.87,0,0,0.38988,3.3005,Monocytes
9.5941,13.56,1283.3,6.2838,0,2.8956,660.93,81.101,CD4_Tcells
0.055874,0.62221,718.74,248.1,0,11.152,2.5318,1.7382,Monocytes
1.2664,0.70137,852.94,283.11,0,4.7594,4.0811,12.911,Monocytes
0,2.6855,511.93,2.838,0,0,1.5346,0,Unknown
0.55884,6.0609,1225.1,443.13,0,0,8.9145,6.5168,Monocytes
0,5.3519,1132.3,551.28,0,1.2423,3.6471,11.797,Monocytes
0.65167,0.89823,719.27,2.7848,0,2.292,0.55275,0,Unknown
191.37,548.64,1533.3,0.94175,0,2.1717,0.86059,0,B_cells
0,0.91595,426.41,3.1379,0.7537,333.11,169.07,1.7086,CD8_Tcells
1.1692,5.9926,1187.7,455.64,0,0,5.464,10.927,Monocytes
1.9443,1.4205,1140.8,538.18,1.836,6.302,3.7532,7.6623,Monocytes
0,5.5723,1397,0,1030.9,0,267.49,35.135,CD4_Tcells
3.3116,3.4233,3215.5,18.207,150.53,0,4.848,2.3551,Unknown
0.13106,4.8751,1321.8,0,0,813.97,223.61,0.63183,CD8_Tcells
0,3.4553,978.57,2.0232,0,487.66,96.883,0.26313,CD8_Tcells
44.33,2.0194,1474.7,1.5871,0,125.1,552.18,0.16308,CD8_Tcells
5.4706,3.3941,909.11,15.043,946.82,4.3144,271.65,41.944,CD4_Tcells
0,2.9676,2213.4,0,0.51579,275.88,2.1068,0.15367,Unknown
148.87,675.06,753.71,7.2683,907.95,7.6789,0,0.18904,B_cells
0,6.9054,752.12,0.013345,0,0,209.71,46.097,CD4_Tcells
23.471,258.64,412.25,1.3653,873.63,0,10.224,0,B_cells
0,11.113,1417.6,0,1001.2,1.006,267.12,20.263,CD4_Tcells
0,3.2087,1529.5,947.42,0,0,1.7665,1.1017,Monocytes
11.465,231.31,506.73,0,0,4.7855,3.8016,0,B_cells
58.717,4.2406,1782.6,5.3244,0,1.0591,621.99,109.15,CD4_Tcells
0,5.9929,1938.3,2.5909,0,1.0243,1048.9,0.64252,Unknown
1.805,2.1838,1112,1.6445,0.47338,0.46956,540.99,60.374,CD4_Tcells
0,4.6758,1617.9,5.5053,0.36198,17.792,1024.4,0,Unknown
0,1.2758,1362.9,1.4255,28.117,28.098,2.379,0,Unknown
0.63984,8.9613,1309.7,0.2004,2029.2,47.686,650.27,0.003607,CD8_Tcells
0,5.6422,1809,5.2294,0,19.241,878.52,0.077452,Unknown
129.51,1238.5,989.88,2.6956,0,1.6097,2.2205,0,B_cells
0,3.4616,1253,3.7603,0,0,386.64,52.153,CD4_Tcells
5.2999,0,261.38,3.1166,1699.2,0.18721,4.504,0.42327,Unknown
16.057,0.6616,792.2,0,766.97,0,7.2814,10.297,Unknown
0.34909,4.1247,1418.5,1.2776,0,680.01,250.62,1.6578,CD8_Tcells
0.47447,0.43695,1103.1,453.39,1076.1,6.9353,3.1646,5.0585,Unknown
3.4201,0,328.9,3.8243,966.51,0,0,0.87546,Unknown
0,0.20011,800.89,0,0,4.57,360.19,56.447,CD4_Tcells
1.6177,6.9854,1802.9,694.7,0.18751,0,4.5815,0,Monocytes
0,10.754,850.27,262.93,9.1406,0,2.1281,4.4289,Monocytes
0,4.8966,1793.5,0.71285,56.884,0.79015,7.1632,10.475,Unknown
3.3044,2.749,654.66,0.56193,0,0,62.755,43.88,CD4_Tcells
1.4916,8.9256,1242.7,230.73,1057.4,0,0.07683,0.033484,Unknown
0.29216,12.594,1151.8,2.3018,22.829,24.733,1.3494,1.9528,Unknown
0,0.63624,242.11,40.455,0,0,0,0.17278,Monocytes
71.213,0.19153,898.25,4.9478,0,0,6.5438,12.232,Unknown
0,1.1476,811.17,305.97,887.63,3.9851,4.4615,4.5037,Unknown
82.763,4.5614,1353.8,1.9736,5.4365,0,318.31,107.08,CD4_Tcells
0.64348,2.9133,1071,1.3711,0,724.63,263.76,0.0632,CD8_Tcells
17.3,1.8475,969.67,0.014502,0,89.68,119.86,7.9335,CD8_Tcells
0,5.849,1388.9,427.7,0,0,0,5.8762,Monocytes
0,3.6932,1668.2,330.52,0,4.1195,7.3655,0,Monocytes
0,2.7377,1890,26.357,71.022,1.6443,2.3447,11.738,Unknown
0,3.0252,1388.7,0.54373,0,3.8046,198.44,81.93,CD4_Tcells
35.171,9.4465,1660.5,0.46468,0,4.3821,823.52,107.33,CD4_Tcells
2.82,4.8941,1180,594.72,2185.9,1.0098,2.1478,4.2872,Unknown
2.3003,7.9039,1141.3,0,921.46,647.91,323.5,0.83579,CD8_Tcells
16.534,2.5115,668.49,4.9854,0.82388,1.6889,203.77,26.486,CD4_Tcells
2.1158,4.4744,1036.4,432.18,0,0,3.1071,6.108,Monocytes
50.183,4.1886,1020.9,0,0,0,243.41,47.322,CD4_Tcells
16.002,10.686,667.89,5.0127,0,150.25,222.17,2.3552,CD8_Tcells
0,16.409,652.87,3.4434,0.51235,49.993,2.7524,0.6126,Unknown
27.03,0.58839,830.38,0,0,81.342,111.39,1.7322,CD8_Tcells
1.8084,14.248,1672.2,562.5,0,0,0,7.7907,Monocytes
0,0,1876.1,517.25,0,0.32138,0,0,Monocytes
1.2001,5.3276,1251.4,621.56,1.2599,0,0.33575,7.8291,Monocytes
1.5979,7.2434,1082.2,5.3676,1136.8,3.9202,215.35,0.25245,Unknown
0,2.5002,839.64,0.75212,0,0,284.35,45.063,CD4_Tcells
0.84407,8.9253,1241.4,471.56,1.1387,1.5547,1.3795,13.716,Monocytes
0,2.3911,1040.9,313.7,0,12.022,4.1791,2.1407,Monocytes
0,5.3467,955.55,167.05,0.41526,0,0.93254,1.3597,Monocytes
4.9613,3.6304,918.69,1.5267,2316.8,3.7784,219.07,32.955,CD4_Tcells
0,0,456.12,4.7171,3.4676,1.2335,6.9705,1.2372,Unknown
0,3.4178,943.73,0,98.171,47.619,2.8203,0,Unknown
3.1777,5.2921,1434.6,488.98,0.81138,0,9.5443,5.0982,Monocytes
0.93341,2.5847,1586.8,0.26112,2.2629,29.907,409.43,0,Unknown
14.243,2.0121,837.35,1.4405,2071.8,103.09,87.706,0,CD8_Tcells
2.284,2.3413,1362.1,347.4,862.01,0,4.6992,2.5754,Unknown
1.9151,5.6172,782.27,0,1138.7,0,237.87,38.134,CD4_Tcells
26.202,1.68,1170,2.7727,871.88,746.42,123.86,0.73592,CD8_Tcells
0,8.6835,2458.3,15.502,9.6639,0,7.9973,1.8092,Unknown
0,9.3066,962.17,0.11147,22.349,77.614,1.7174,1.1329,Unknown
1.3062,0,1590.2,697.75,0,3.604,2.2287,8.73,Monocytes
0,0,2036.8,39.077,26.243,0.91026,11.973,4.065,Monocytes
4.6748,0,1398.8,648.61,1.119,0,1.3956,9.0019,Monocytes
0,3.5557,1465.7,521.56,1.0654,0.12405,5.3444,0.65392,Monocytes
8.5899,3.6225,1616,3.6956,0,7.728,350.31,62.43,CD4_Tcells
151.14,1235.8,868.04,1.4396,3.2162,0,2.3969,0,B_cells
0,0,1343.8,686.88,0,0,0.86474,2.7466,Monocytes
57,430.69,542.77,0,956.68,0.78134,0.038787,0.30472,B_cells
0.50743,0.4204,957.91,0,845.63,10.737,6.5259,0,Unknown
0.64911,0.19411,1388.9,438.32,1.52,0,2.5342,0.94222,Monocytes
2.2359,0,720.25,185.58,0,2.1617,0,2.5278,Monocytes
2.8129,2.007,1128.5,303.71,0,4.4946,2.2687,2.7864,Monocytes
2.9143,1.666,1579.2,5.6557,827.43,0,5.6951,2.6781,Unknown
94.675,353.16,1959.6,2.9261,27.288,27.855,4.9747,0,B_cells
23.581,0.61992,1122.2,0.16175,0,8.5534,396.72,101.25,CD4_Tcells
0,5.2082,1684.5,3.5147,309.77,218.43,0.096668,0,Unknown
0.32489,3.4068,1357.5,1.3939,161.96,1.8816,4.7885,0,Unknown
11.225,6.0769,1623,0,0,45.495,85.626,0,CD8_Tcells
0,6.7986,1670.1,1.4346,0,0,590.2,88.396,CD4_Tcells
42.904,829.52,1039.6,0,0,1.4881,0.83598,0.28084,B_cells
0,3.6564,1045.5,2.0776,0,232.95,189.36,0.068577,CD8_Tcells
0,2.8755,566.61,0.18172,0,5.1899,2.185,0.73054,Unknown
0,0.96637,777.8,0,0.77057,631.18,210.7,0.74128,CD8_Tcells
1.4352,4.4534,830.61,0,873.53,0,330.36,24.533,CD4_Tcells
0,5.1185,686.05,114.72,0,3.2909,3.042,6.1591,Monocytes
2.4869,14.514,2510,6.5408,2.6412,1131,394.22,0,CD8_Tcells
0,0,308.74,0.3651,0,3.5625,0.20023,0,Unknown
0,3.2914,809.35,181.33,0,14.061,1.2046,3.0126,Monocytes
0,4.368,573.12,6.5977,0,20.412,4.7948,0,Unknown
0,7.8443,1172.4,517.97,1.2972,0.8625,1.6793,4.08,Monocytes
0.44379,0,875.12,3.7858,0,0,265.64,43.623,CD4_Tcells
1.8012,2.9311,1330.7,515.87,0,0.72829,3.389,18.597,Monocytes
0,4.3485,737.16,0,0.44157,1.9068,237.76,28.731,CD4_Tcells
0,10.348,974.55,463.86,0,0,1.2058,2.5693,Monocytes
0.83107,111.33,2763,3.9664,0,1960.1,404.76,0,Unknown
3.1959,1.4555,1035,550.64,0,0,0.46519,8.7206,Monocytes
1.83,1.5025,1337.9,462.93,4.6642,4.0541,7.086,14.895,Monocytes
0,0.33971,1071.9,492.28,0,11.488,5.6395,7.5837,Monocytes
1.0858,9.8405,1688.7,2.5911,0,7.1323,325.05,105.52,CD4_Tcells
45.042,9.2844,1181,1.9678,0,300.43,228.83,0.58862,CD8_Tcells
1.8157,2.2704,888.05,5.5743,4.5978,2.3711,362.89,35.725,CD4_Tcells
2.5141,1.9652,1832.5,552.85,1225.8,0.042089,6.2886,7.7484,Unknown
0.5749,1.7641,1360.4,527.46,0.63192,0.097518,1.683,6.9247,Monocytes
0,0,972.29,538.4,0,0,14.782,2.2306,Monocytes
61.578,324.36,1309.4,0,0,0,3.906,0,B_cells
15.896,19.938,1995.7,3.493,0,495.19,694.43,0,CD8_Tcells
0,1.2559,1492.5,5.1359,895.19,5.1753,829.39,57.473,CD4_Tcells
0,4.8148,1527.4,3.8429,284.2,52.747,0.16728,2.4459,Unknown
0.98988,1.5264,1555.5,2.4253,0,986.55,273.71,0,CD8_Tcells
0,6.3494,1672.3,608.15,0.46358,0,0,0.21861,Monocytes
0,1.7542,1390.8,371.19,0,1.0767,9.3134,4.8564,Monocytes
134.39,391.07,933.06,0.19541,0,3.4815,2.0281,0,B_cells
1.65,10.794,1529.2,606.89,2.9984,0.36889,9.7425,10.583,Monocytes
0,0.34963,1052,493.45,1.1247,2.9895,4.6103,5.8593,Monocytes
29.104,2.6917,1417.3,0.62438,0,1.6689,272.4,106.81,CD4_Tcells
0,9.2645,1672.7,0.78403,114.94,1.1048,1.1406,0,Unknown
6.6869,0.86737,1130,548.38,1846.4,3.7438,3.0974,3.0312,Unknown
2.3044,0,395.16,0.5141,1.5695,0.10582,4.2166,0.16769,Unknown
2.8366,2.3603,1135.2,5.156,0,3.448,444.56,72.192,CD4_Tcells
0,10.594,1310.5,368.02,0,4.8978,4.5297,9.1259,Monocytes
0,0,645.04,1.9998,0,284.49,129.83,0,CD8_Tcells
0.60488,0.46873,819.79,0,989.03,780.99,137.94,2.8665,CD8_Tcells
0.36916,4.5266,1033.7,9.4788,0,0.0692,304.93,53.937,CD4_Tcells
4.3766,5.5156,1686.1,0,1141.2,19.694,8.6628,0.1286,Unknown
0.018352,8.5717,1516.9,4.7446,0,754.66,218.33,1.2555,CD8_Tcells
0,4.8891,1865.9,1.5163,323.69,8.637,8.5352,0,Unknown
0.89482,13.836,970.04,0,0,63.724,8.4352,0,Unknown
55.724,3.0601,1217,1.2652,1.2356,1.2296,224.89,66.978,CD4_Tcells
0.88778,1.1099,315.02,24.274,0,0,0,0.056887,Unknown
0.20392,1.43,592.56,6.3511,55.059,8.9446,0,0,Unknown
16.062,2.3324,821.96,1.814,0,0,5.6262,4.7539,Unknown
0,0,763.27,0,0,800.57,371.98,0,CD8_Tcells
2.2544,2.2007,1284.2,943.11,0.080638,0,0,1.6984,Monocytes
0,3.1621,1212.3,2.8776,0,0,210.82,58.297,CD4_Tcells
0,5.2974,1374.3,3.011,0,690.79,450.39,0.64221,CD8_Tcells
0.98019,3.8935,801.55,0,1041.2,0,111.21,0,Unknown
0,4.1071,839.9,3.1441,0,31.564,243.3,53.755,CD4_Tcells
0,1.2694,955.39,2.6071,0,544.85,150.77,0.01955,CD8_Tcells
1.5279,0.92076,853.99,4.8987,883.94,0,69.181,33.181,CD4_Tcells
0,4.4885,2128.3,1.1353,253.58,82.162,3.7617,0,Unknown
9.1234,0,1558.1,382.45,1058.7,0,5.2732,0.35927,Unknown
0,1.0278,1656.1,0,5.1276,0,3.999,4.2039,Unknown
3.5451,2.2974,772.1,0,870.84,0,139.67,46.162,CD4_Tcells
2.8999,0.36471,814.59,552.42,0,3.9915,2.512,13.296,Monocytes
0,11.46,1997.5,0,0,312.3,141.04,0.20529,CD8_Tcells
0,3.8525,773.33,2.172,0.5146,635.94,238.46,0.44164,CD8_Tcells
0.18405,0.27323,711.33,87.515,0,0,0,0.4305,Monocytes
0,2.3655,1395,560.14,0,0,4.4807,4.3195,Monocytes
1.5439,4.5217,1202.4,4.8302,0,212.34,130.46,0,CD8_Tcells
5.7801,0,664.31,1.9496,933.97,3.0479,362.86,56.934,CD4_Tcells
0,3.6234,1709,684.85,0,0,0,2.6957,Monocytes
0,5.7271,1066.5,726.28,0,2.5502,2.839,6.7598,Monocytes
0.85955,0,1584.9,906.31,5.8823,0,1.9037,7.4498,Monocytes
5.5715,7.279,903.92,417.9,1026.6,0,0,10.094,Unknown
0.39671,0,1145.3,624.73,0,0,0.76205,3.1167,Monocytes
28.952,3.3878,860.02,0.44403,0,0.49996,293.44,52.432,CD4_Tcells
17.395,7.244,2428.9,20.924,17.735,64.464,160.46,3.0712,CD8_Tcells
3.7045,3.6879,800.64,233.1,973.58,1.8743,12.15,4.0967,Unknown
0.097758,9.6511,1103.5,186.22,0.98445,0,1.6795,0.67163,Monocytes
1.3388,0.48096,913.67,291.6,0.60384,24.679,3.7941,3.1126,Monocytes
0,6.8265,1451.4,788,5.223,3.5267,8.4132,2.237,Monocytes
0,4.8968,958.29,227.91,0,5.0084,6.1273,4.7059,Monocytes
0.042676,4.565,1376.3,557.51,0,0,2.5452,4.6101,Monocytes
0,5.3955,1065.2,449.75,0,0,1.8177,11.386,Monocytes
3.1046,0,1091.6,461.81,0.92752,2.9266,3.8068,14.062,Monocytes
0,3.0791,1169.4,420.24,0,0,0,2.675,Monocytes
26.116,95.308,222.75,1.3457,0,0,2.9293,0,Unknown
2.4371,1.1526,1273,317.88,0,0,0.46775,0,Monocytes
34.94,0,447.38,3.7286,0,0,5.1805,0.52132,Unknown
1.4073,0.24188,938.75,459.58,985.63,3.0911,18.394,10.947,Unknown
0,0.94719,1361.8,0,28.932,36.745,7.7087,0,Unknown
4.7881,8.1383,1138.5,263.24,1802.5,5.1018,5.9136,2.2156,Unknown
0.74583,0.63115,1190.2,477.64,0,0,3.943,2.0278,Monocytes
19.792,10.606,1374.5,8.622,0.32995,2.625,219.26,0,Unknown
6.4643,9.5037,1651.5,0,2219.4,364.6,3.0308,0,Unknown
