0,1,2,3,4,5,6,7,labels
20.629,7.1615,1288.6,10.376,0.18278,141.7,339.39,2.5256,3
3.0001,5.8025,2111.4,1096,0.43779,1.1632,9.8628,2.7668,4
230.88,18.007,4150,5.3593,0,2.2761,496.58,196.69,2
0,5.2434,3457.2,1.1825,1.4397,127.02,1430.8,0,3
1.5115,4.6284,1879.9,1.2634,0.82676,617.11,173.85,0,3
0.94872,5.4751,1947.6,1.8624,111.55,31.895,4.7562,0,Unknown
109.78,1254.8,1303.4,0.26469,0.086394,0,2.5127,0,1
0,2.7946,624.92,4.3663,0.015473,0.70005,101.28,29.451,2
0,10.237,1779.8,509.07,2.126,0.39577,4.9939,5.0495,4
29.328,1.7339,2611.5,58.722,0,428.38,478.61,0.61517,3
0,3.211,1530.1,864.32,0,3.3299,7.584,9.1657,4
0,7,3324.5,714.13,0,0,6.8193,3.556,4
1.4063,8.1538,3576.8,389.19,34.392,0,0.43376,3.5564,4
0,6.1876,1352.7,153.12,1.3098,3.9721,2.0822,2.9823,4
53.23,2.1439,2842.5,0,0,0.57669,76.515,60.618,2
7.4798,2.2297,1100.9,0,0,6.5782,52.931,0.24488,Unknown
0,5.3511,1909.8,53.126,1.5661,2.6414,1.6689,0.83515,4
0,9.9484,2762.4,7.2382,0,888.54,614.52,1.9148,3
0,0.21212,1460.3,663.78,0,6.4748,3.44,10.741,4
0,5.8507,1820,0,0.17507,2.6618,575.02,94.71,2
171.87,10.931,3214.5,6.1071,0.12918,1.0232,659.35,131.33,2
0.28533,2.4023,1149.5,106.98,0,0,3.7761,10.354,4
0.2548,0.73308,1957.7,6.9857,0,1569.2,269.42,2.4734,3
5.2266,9.0132,2345.2,518.09,0,0,10.84,6.2838,4
0,2.154,1874,0,0,0,522.34,100.59,2
0,6.6904,2223.2,1001.6,0,4.4821,0.19325,2.2769,4
1.1577,0,1005,61.511,1.3415,0,1.1819,2.0679,4
0.87743,4.896,2336.3,863.39,0,2.3093,3.4825,6.8103,4
0.91258,11.017,2574.2,8.2518,0,9.2457,505.99,100.33,2
0.84144,0.29056,2321.1,131.46,0,10.112,2.122,0,4
0,2.0564,2154.8,707.49,0,2.6505,3.0892,3.5648,4
188.72,986.75,1785.1,0,0,0,2.9309,0.069172,1
1.1461,7.1467,4609.8,323.05,1.4107,0,5.3359,0,4
0.47279,4.2381,1901,239.66,0,0,3.3611,1.3384,4
14.162,8.0958,2692.1,4.5503,0.21224,2941,474.55,0,3
0,13.651,2882.6,2.7557,0.86239,4.0769,756.48,152.23,2
1.6271,5.6082,3276.5,969.29,0,0.77287,6.0701,7.1628,4
0,0.33426,1877,15.58,192.42,3.8155,2.1785,0,Unknown
0.13663,3.3163,1843.2,8.7085,0,4.9743,631.53,110.47,2
0,6.2365,1594,366.72,0,0,1.0054,1.9293,4
0,3.6172,1831.4,2.1491,1.6056,745.16,267.85,3.6197,3
0.81331,6.4261,2326,900.66,0.47303,11.424,12.112,3.8091,4
5.1597,0,1204.6,1.5027,0,0,3.3633,45.701,Unknown
115.21,651.46,1737.5,7.9644,0,0,3.7296,0.77528,1
0,8.3399,2017.3,595.98,0,7.6356,11.793,18.636,4
0,3.225,2113.1,4.5798,0,570.97,376.7,0,3
2.7382,4.8526,1591,398.5,0.59433,2.4068,8.9268,5.1091,4
1.9007,7.9243,1987.2,681.07,4.7277,4.5677,3.667,12.473,4
0,1.682,1647.2,759.53,0,0,10.05,4.1528,4
0,0,771.51,0,18.273,1.1404,0,0,Unknown
4.6099,33.702,2608.4,697.73,0,0,2.3139,3.7066,4
9.3841,24.083,3638.2,11.104,0,1.1752,726.83,143.65,2
0,6.2867,696.9,6.4308,0,6.3662,5.6699,0,Unknown
0,1.9812,777.83,291.5,0.97581,30.675,20.076,1.9789,4
0.80685,0,1173.6,77.71,0,0,6.6177,6.6095,4
5.6295,0.54589,1886.4,5.4207,0.90102,3.9853,369.1,55.379,2
3.8192,1.6755,1681.3,1157.8,0,0,3.2523,7.3821,4
0,6.5833,1270.8,250.82,0,0.24653,3.6852,1.2834,4
32.546,4.1672,2259.4,5.1343,0,0,0.15189,35.914,Unknown
128.49,1431.9,2483.4,0.34066,0.94397,0,0.88295,0,1
0,3.9403,1782.2,746.8,0,0.79783,3.6831,1.7123,4
2.1431,20.702,2916.7,1268,0,0,4.6244,4.6683,4
15.558,1.5313,1929.1,2.028,0,4.1788,464.44,41.686,2
24.755,7.2082,1853.2,895.81,0,3.1431,5.8814,7.3821,4
0,10.786,2045.1,1172.7,0,2.8281,1.275,0.006447,4
5.4473,2.1819,2200,272.55,1721,0,1.5404,4.757,Unknown
8.2707,8.2286,3089.9,347.76,0,14.953,5.5396,2.8779,4
0.32815,0.23279,1361.1,2.2325,1.745,5.8514,195.61,62.731,2
0,5.8255,1701.3,310.61,0.99993,0,2.7806,5.43,4
6.095,9.5039,1817.4,13.367,0,6.0722,584.6,95.715,2
0,2.2232,2216.1,920.04,0,2.2257,13.981,12.018,4
10.334,4.4691,1503.8,433.11,0,3.1333,4.693,7.4196,4
36.675,468.65,1375.3,3.3944,0,0,6.7255,0.61397,1
0,2.8188,1610.8,741.39,0.41844,4.4311,2.4491,12.816,4
48.163,1205.2,1803.2,6.6007,0,0,0,0,1
0.96701,11.726,2905.9,2.1621,0,13.737,830.21,206.12,2
0,0,3279.5,4.0854,151.71,4.3953,5.0434,3.6079,Unknown
2.9764,10.706,1927.8,901.46,0,4.1295,5.1331,20.694,4
309.29,1020.9,972.45,3.2001,0,2.1379,5.0608,1.7314,1
0,9.9723,1748.9,2.2866,0,1560.9,361.23,0,3
4.2874,2.0044,2277.8,848.64,1.2695,3.2998,0.050418,12.821,4
0,3.1459,3172.6,7.2885,0,9.7473,3.5307,0,Unknown
0,2.679,1747.7,313.82,0,0,4.7056,5.7911,4
13.174,27.079,2711.6,2.121,0,310.58,479.66,0.25493,3
1.7019,3.5394,1978.2,591.47,0,0.50004,7.1963,0.32598,4
0.74021,10.464,1822.6,1.8049,0,2.2266,636.44,89.062,2
3.5257,1.0088,2071.6,756.96,0,2.5411,3.9153,3.439,4
2.2231,16.609,1892.9,724.18,0,1.8604,5.6254,0.46937,4
0,0.51646,2001.5,3.8838,0,0.15021,347.59,71.427,2
2.1213,7.274,2833.8,530.41,0,0.072255,3.2923,7.2838,4
0,3.8552,2114.6,540.56,0.86698,0,7.0948,3.0048,4
0.44486,3.2204,1341.6,5.1619,0,0,381.72,47.358,2
0,3.0046,3899.6,255.55,14.162,7.3512,6.8594,3.3977,4
31.353,24.972,2393.4,4.1661,1.4378,410.12,508.7,0,3
36.699,10.479,1734.6,0.55476,1.1592,6.4302,818.92,85.255,2
0,8.0892,1945.8,856.82,0,0,3.1397,10.065,4
0.079739,2.4252,1870.1,0,0,0.034317,2.3695,0,Unknown
2.4226,11.523,2437.1,7.9625,24.286,65.094,4.1893,0.83172,Unknown
17.205,3.4179,1224.6,4.543,0,0,0,7.4944,Unknown
0.90002,0.77783,2367.6,956.83,1.4134,2.7404,0.27528,0.54266,4
0,6.29,2084.8,881.56,0.4246,0.37989,6.1731,8.2646,4
0.14045,1.8075,696.17,1.9625,4.5606,23.525,4.3743,0.84768,Unknown
2.3598,2.0073,2191.9,810.24,0.77174,2.4542,0.98876,12.897,4
56.751,1150.7,1465.6,8.8766,0,9.9109,4.6078,0,1
0,5.6819,2659.4,4.5409,0,316.09,315.71,57.499,Unknown
24.622,3.5241,2488.8,0,0,0.60987,4.0478,61.483,Unknown
0,2.6193,1963.6,733.73,0,2.2752,11.816,3.6802,4
3.3775,7.8865,1805,823.89,0,0.57069,6.1722,1.6339,4
4.7659,6.7016,1945.9,892.9,0,3.9045,11.629,11.634,4
1.0054,0.7902,1032,285.47,0,0,0,21.508,4
0,5.6781,2770.8,1374.7,0,0,0,3.512,4
115.01,6.7313,3632.4,3.2763,0,2.2902,1035,245.8,2
1.4046,5.8546,2193.3,320.43,0,3.1631,1.1574,2.7635,4
98.799,5.1773,2995.1,2.9331,0,12.192,747.76,89.404,2
1.2285,17.055,2190.8,2.976,0,12.386,6.5826,5.4438,Unknown
0,3.4975,1000.4,210.67,2.1849,0,0,2.3263,4
0,0.89762,544.41,3.7785,0,3.9504,11.484,4.647,Unknown
59.406,4.5777,2660.3,4.1676,0,339.73,587.25,0.84266,3
0.022433,11.665,2225.3,718.35,0,0.097115,3.2235,15.41,4
0,10.612,2072.5,3.7118,1.0852,8.4655,5.6721,0.10408,Unknown
20.473,11.148,1769.6,4.7078,2.821,1.6713,122.57,32.3,2
0.32187,5.6343,2220.5,658.24,6.7089,0,6.521,0,4
1.957,5.5804,2168.2,6.9687,0,0.00305,622.31,109.84,2
15.398,0.5856,1695,0,0,0.24305,2.6407,3.3151,Unknown
66.856,8.4343,1977.6,2.1571,0,147.18,581.79,0,3
4.4551,14.133,3122.7,962.19,1.1553,4.1329,0.17784,12.054,4
3.4738,10.783,3038.1,974.49,0,0.50238,5.1215,0.65329,4
0,5.9256,2008.5,403.84,0,0,9.6566,2.5385,4
0,7.4338,2189.1,509.91,0,5.9137,0.78625,0,4
177.69,12.146,4564.8,1.4531,0,0,657.39,353.15,2
0.32699,16.148,3084.9,727.09,0,0,0,5.5242,4
1.9736,6.0268,2990.2,1.2231,0.47743,7.7353,913.97,1.5415,Unknown
0,7.1942,2358.5,6.8582,8.8104,6.9146,0.79582,0,Unknown
0,2.2885,1299.1,412.19,0.6399,0,2.1385,3.6407,4
0,2.3699,675.91,148.91,0,0.26172,0.058252,2.2658,4
142.57,850.99,1974.7,4.3601,0,0.092458,0.16218,0,1
19.801,6.6983,1598.5,3.7689,0.30749,0.14999,349.7,72.745,2
118.58,1108.5,770.4,0.41088,2.1089,1.7556,6.6772,0,1
0,10.051,3137.1,2.805,2.5063,1289.2,564.3,0.51308,3
1.121,0.3187,1970,255.16,1.638,0.368,0,0.15638,4
1.5488,4.5039,823.84,3.8089,35.838,14.574,1.088,0,Unknown
3.0144,4.0004,2637.6,984.45,3.9117,0,9.4249,2.5601,4
0,3.565,1239.8,515.47,2.5511,0,0,5.015,4
3.1213,7.5921,3274.6,10.697,1.3043,0,975.25,131.36,2
0.8581,7.0658,2376.3,1056.6,4.5758,3.7485,6.0237,10.419,4
0,14.135,1806.5,2.7493,0.40433,0.73134,770.53,78.851,2
6.9778,6.5876,2359.6,1060.1,0.486,2.9362,3.6823,1.0085,4
0.62692,27.11,2439.3,0,0,1.0292,6.3949,0,Unknown
1.9104,4.8153,1756.1,787.96,2.1816,0.73914,8.8848,2.3895,4
1.0848,1.2614,1971,6.2839,3.7628,15.137,2.1305,0.28566,Unknown
19.653,6.777,2432.8,11.193,0,133.55,404.72,1.0412,3
26.801,18.41,2344.1,1007.6,0,3.2844,12.322,19.602,4
10.144,4.4739,2359.4,5.954,0,2.1813,511.03,94.035,2
4.3608,24.485,3563.8,1018.2,0,4.1866,2.8117,0.54364,4
1.7733,12.441,1955.4,5.5961,0.91178,2.3479,532.7,85.777,2
0,4.259,1535.2,3.5546,1.0145,4.8872,379.98,52.623,2
83.852,13.405,3722.3,0.5681,0.88485,6.0767,1089,174.31,2
0,6.1325,3268.3,249.18,54.845,3.7735,2.7101,1.9585,4
0,8.9437,2451.7,799.62,0.42246,5.8644,8.4079,17.307,4
0,6.9212,1451.4,579.24,0,5.4041,4.0821,8.2667,4
0,6.9154,1227,0.33183,1.4407,2.9998,59.402,53.273,2
0.52192,23.272,3138.2,1.7342,2.0036,61.032,1561.4,2.2039,3
1.2258,2.1059,1706.5,674.95,1.6267,1.4382,4.3143,7.5142,4
0.21524,3.057,1655.8,4.0202,0,724.22,317.92,0.028265,3
1.5172,2.8026,1656,353.83,0,5.3094,1.5614,4.102,4
4.0091,6.159,2442.2,1043.8,0,1.7699,4.9493,15.369,4
0.64858,11.553,3054.3,0,0,1378.7,555.07,34.483,Unknown
0.76365,11.22,1582.9,0.91511,0,0,7.8746,1.8915,Unknown
0.73057,5.1504,1944.2,603.82,0,0,5.5397,13.67,4
0,10.957,2330.9,303.12,0,2.799,0,0.78063,4
27.307,288.61,666.68,4.8468,0,4.7159,4.9836,1.1244,1
2.6924,40.109,2036.7,954.88,0.29317,0.76826,0,8.7099,4
0.23763,11.948,2040.7,10.575,12.441,76.628,8.0383,0,Unknown
0.091016,4.9802,2426.2,2.7042,7.298,40.148,4.6305,0.051986,Unknown
4.6779,2.7652,1690.9,686.45,0,4.6564,4.8376,6.4012,4
0,7.1337,2009.1,892.49,0.28978,0,2.4733,9.3646,4
0,6.6434,1888.2,524.13,0,0.45809,0.50727,1.4402,4
0.102,5.343,2600.2,857.53,0,1.32,7.8693,12.774,4
7.3748,22.281,4145.5,8.7524,0.83378,5.5137,1961,0,Unknown
0,1.9773,520.53,0,0,148.78,31.546,0,Unknown
0,2.1492,1133.2,125.62,3.6741,0,2.9423,0.29834,4
73.215,869.94,2102.8,105.66,0,0,0,1.8444,1
0,5.9945,2632,572.03,0,0,2.4237,6.3165,4
0,2.6711,1773.5,0,0,0.63232,668.33,103.91,2
0,3.0236,3157,1.3813,2.13,416.23,1642.4,0,3
320.32,1935.6,1488.2,0,2.4866,0.11767,2.1492,0.74275,1
0.50823,1.748,2098.7,10.752,0,105.5,17.985,0.28322,Unknown
0.35981,5.4677,2729.4,682.4,0,0,0.019787,12.829,4
79.096,6.3513,2952.4,2.8626,0.73985,161.11,746.99,0,3
44.449,15.039,3168.2,0.031276,1.9197,0,563.57,179.43,2
66.524,14.133,3193.9,8.1666,0,785.56,901.12,0,3
84.248,16.881,2383.6,6.815,0,0,551.49,132.06,2
85.487,12.433,2222.7,2.9699,0,3.5505,343.41,84.076,2
0.2876,6.46,1551.1,254.5,0,0,0.43521,2.5517,4
1.2876,4.4618,2249.7,963.57,0,2.725,0,5.6839,4
11.079,4.1958,910.97,8.6734,0,9.703,283.58,51.862,2
42.287,5.811,1914.4,8.7338,2.881,1259.5,363.57,1.2368,3
0.74831,10.417,1607.2,295.19,0,1.9704,0,3.256,4
84.923,882.92,1401.1,1.5087,0,0,0.67275,2.846,1
3.5837,6.8734,2753.8,695.22,0,0,6.8731,4.0988,4
0.51256,5.8242,2403.5,661.86,2.0476,4.6798,10.489,3.2778,4
36.046,0.30838,3023.7,7.3884,0,0,342.4,121.62,2
0,7.2518,1776,3.3796,0,3.2434,631.42,56.545,2
1.0524,10.188,1693.1,1006.1,0,0,5.1665,11.386,4
71.393,7.4521,2872.1,6.4799,0,71.945,822.53,74.891,Unknown
136.22,668.39,1538.8,1.4094,1.4325,1.8201,6.6161,0,1
152.97,12.434,2877.9,7.1126,0,0.46257,1071.7,144.94,2
1.3896,3.9617,1567.4,493.97,0.69403,1.6563,0.027127,1.7504,4
0,2.4554,1952.6,6.7926,0,958.9,421.13,0,3
24.674,3.2027,1650.2,3.3775,0,0,7.0975,24,Unknown
0,4.8967,2172.7,829.09,0.74563,0,0,0.82595,4
2.0373,2.4478,2397.7,655.49,0,10.524,4.3285,6.5438,4
0,6.9723,2026.2,917.43,4.9997,6.3362,2.3735,8.1524,4
1.4055,10.049,3605.7,42.211,6.3761,0,0.12905,0,4
0,5.3657,1546.2,676.39,0.29806,0.60211,13.795,3.1337,4
20.139,2.5885,1336.2,9.228,1639.9,0,10.732,11.182,Unknown
0.84313,0.83661,709.81,0,0,11.576,0,3.0327,Unknown
15.518,5.5729,2508.1,913.73,39.302,24.611,28.847,55.135,4
0.059342,4.1566,2622.4,2.7094,0,1177.9,591.17,23.505,Unknown
151.5,9.7102,3025.5,4.4278,0.36683,66.983,742.9,168.48,Unknown
3.9564,15.604,1195.5,12.897,0,29.74,241.66,0,Unknown
0.42075,13.027,3583.7,4.7705,0,83.04,416.96,0,3
0,8.3081,2314.8,1351.4,0,1.889,0,31.677,4
0,2.3956,1584,280.08,0,7.4076,4.772,2.1597,4
0,9.3316,2078.2,946.38,1.2529,6.3589,2.4708,9.6059,4
0,9.1606,2286.8,1.8211,0.38201,0,8.7088,1.3069,Unknown
161.06,668.84,1513.3,3.7244,0,0.83787,1.9478,0,1
0,1.4966,1842.2,11.707,1.4286,1.6292,504.82,81.272,2
0,4.6361,1543.4,0,1.2933,3.1414,595.46,0.59791,Unknown
0,10.072,2148.7,3.4683,1.1319,1560.2,341.31,0,3
1.2004,5.6298,2304.3,374.38,0,1.0377,0,3.0637,4
1.598,5.509,737.79,2.6405,0,1.3445,169.65,16.229,2
1.0269,0.69209,809.64,3.885,0,0,2.8263,0.92845,Unknown
0,2.0586,1855,0.60074,0,4.6696,530.84,123.19,2
0,1.4224,1521.7,952.27,2.9619,4.9924,11.725,14.222,4
0.20949,4.1424,1412.7,328.8,0,0,0.67576,0,4
4.7099,9.3871,1510.4,547.43,0.88006,0,0.56576,4.3741,4
0,5.6427,2350.4,4.4059,67.215,10.035,5.3358,0.79133,Unknown
208.32,81.766,1221.4,311.16,14.361,31.033,42.757,2.3214,Unknown
0,4.0842,3383.8,113.33,201.37,0.98655,2.895,6.7065,Unknown
0,0,1819.1,2.3237,111.31,36.65,5.8486,0,Unknown
13.112,2.7997,1230.4,2.7362,2.7167,0,0.51117,11.463,Unknown
0.51268,3.6815,1559.7,790.94,0,0,5.8123,6.0259,4
0,6.3297,1653.1,1.3387,0,0,135.42,92.252,2
0,5.1389,1050.6,0.89745,0,0,1.2834,0,Unknown
0,11.659,1699.3,5.2359,0,1439.9,389.05,1.088,3
0,4.3724,1506.5,633.61,0,0,2.6969,5.66,4
2.662,1.8786,1577.3,883.21,0,1.3155,7.5192,12.721,4
124.28,613.02,1602.5,0,0,0,2.5876,0,1
27.043,13.819,2877.8,1.9139,0,1676.3,509.03,0,3
0,7.8681,1903.2,10.183,2.7553,1228.5,338.76,0,3
0.74975,0.10137,1892.9,724.81,0,0,5.5777,6.8144,4
0,11.339,4954.2,1.6216,11.887,292.57,2204.9,20.075,Unknown
44.745,4.3293,2379.8,2.8366,0,151.19,845.4,0,3
2.7245,7.6255,1680.2,309.64,0,0,0.41581,0.71721,4
23.384,7.3076,2407.3,11.595,0,9.0947,568.76,105.3,2
65.881,2010.5,1340.4,1.0294,0.53822,0.11078,5.894,0.83883,1
0.55173,11.516,2815.7,817.12,0,6.1049,4.1424,12.518,4
0,3.1531,2062.3,283.77,0,0,4.5201,0,4
0,7.2385,2060.4,710.85,0,2.3426,3.0498,6.6618,4
0,3.1189,1861.4,345.22,0,0,0,1.4567,4
0.30605,5.5001,2169.1,0.35909,0,523.65,176,1.5291,3
1.6693,1.3831,2678.9,2.3541,5.9694,134.39,1.6967,0,Unknown
3.8671,2.9826,1237,6.8643,0,0,0.14841,34.508,Unknown
0,4.7223,2098.5,7.9316,0,2.7205,471.06,77.952,2
43.865,7.915,1273.2,3.2762,0,0,1.3081,9.988,Unknown
0,1.617,697.03,112.92,0.79628,0,0.17993,0.29162,4
70.536,4.1922,2415.1,10.765,0.62179,123.22,307.21,0,3
0,8.6088,2607.1,9.1682,4.4708,990.27,561.41,0,3
0,13.45,2196.5,607.81,0.11497,2.1892,6.4935,7.3949,4
0,2.7949,2267,6.0122,18.211,543.21,10.936,2.9807,Unknown
54.506,11.067,2475.8,0.79737,2.5888,590.01,300.6,1.7349,3
1.2673,5.3836,1632.1,552.51,1.4466,0,1.1091,2.4395,4
0,4.2199,2916.9,0,451.72,689.62,1.0664,0.77116,Unknown
119.52,5.9798,2599.8,0,1.471,4.0915,798.78,137.37,2
0,4.2296,1899.5,570.8,0,0,0.31469,6.776,4
5.1919,16.498,1755.9,469.94,0.34994,0,4.1983,1.7297,4
37.38,10.576,1613.4,8.9453,1.8394,107.28,264.33,0,3
3.8903,4.8677,2656.9,528.44,0,0,4.9456,2.0496,4
0,2.0189,1402.7,410.15,0,0,7.7492,1.8161,4
0.56953,7.5663,2662.7,1.6966,0,122.98,41.135,1.8081,3
1.9227,3.9177,2506.2,926.48,0,3.964,8.5337,2.5393,4
0,8.9447,2779.2,744.58,0,0,2.715,5.8995,4
0,9.5153,1906.9,2.4031,0,0,554.38,88.688,2
6.1211,6.9701,2397.3,419.63,0,0,0,3.5534,4
25.748,4.9539,1222.5,2.6383,0,164.09,214.45,0,3
0,4.2995,1613.9,4.0416,0,124.87,173.05,0.69338,3
1.3165,7.0754,1860.3,682.57,0.89786,1.343,0,5.511,4
4.1879,8.2035,1517.3,1.0292,1.7886,6.7782,254.8,52.496,2
0,2.725,2409.4,915.32,0,0.54531,7.656,0.25352,4
4.7698,2.9112,1636,540.2,0,0,3.5864,4.9871,4
0.66107,3.0586,3623.8,3.5834,0.9023,13.587,1338.8,0,Unknown
0,8.8902,2772.7,758.95,0.91165,2.1153,4.9192,4.9099,4
0.93227,4.0485,2226.7,819.85,0,0,0,10.804,4
0.26071,4.4948,1832.4,285.86,1.1077,0,0,2.7182,4
0,4.4553,2574.4,757.04,1.7707,2.3234,6.3912,5.248,4
3.0112,18.813,2470.2,386.22,0,0,0.78067,0,4
0.29136,10.051,1792.3,533.36,0,0,1.197,5.502,4
1.4784,3.4661,2004.3,551.33,0,0,14.033,1.0943,4
0.63481,10.744,2807.3,838.54,0,3.2812,5.545,1.604,4
9.1989,6.2991,1763.5,794.51,0.37934,0.81098,8.5396,3.471,4
0,4.0677,1908.7,719.4,0,0,3.7964,2.9574,4
0,9.3367,871.2,4.4173,0,0,7.5651,0.15848,Unknown
0.1927,6.2984,3186.6,1313,0.1432,0.43234,4.3098,1.5555,4
0.23243,9.4637,3124.5,0.55289,7.0779,112.71,0,0.67308,Unknown
0,11.064,1682.1,18.168,0.056872,2.2954,368.55,46.496,2
9.1318,0,1184.5,13.624,2.1649,7.7337,35.843,10.186,2
4.6029,10.393,2672.6,382.82,0,0.76395,1.6207,1.8929,4
