0,1,2,3,4,5,6,7,labels
5.3709,3.1668,2505.5,2.781,0.3453,1190.7,240.91,0.60598,3
14.618,0.94616,1644.9,0.91023,1.5892,0,0,13.361,Unknown
0,7.239,2679.5,931.63,3.9286,1.8078,0.45407,17.512,4
3.637,8.9893,3372.5,2.4555,23.038,417.21,1547,1.7752,3
0,12.365,2381.8,940.03,0.34435,6.6384,1.9214,5.9442,4
2.7714,12.614,2838.6,858.73,0,19.078,8.2514,8.5244,4
1.2753,7.9275,2724.3,730.02,0.08131,0,2.7051,4.1029,4
0,4.1158,2032.1,0,0,0,151.9,13.534,2
0,6.6678,795.81,6.1805,1.4964,6.5812,3.0283,0,Unknown
0,0,2031.1,763.74,5.7663,0,3.6612,3.3109,4
0,3.6877,2385,677.8,0.30118,0,1.8369,3.8064,4
79.903,891.05,1397.1,62.648,0.96027,7.6291,3.6017,2.6889,1
4.1338,1.5852,1582.2,468.81,1.5859,0.11467,4.0466,11.098,4
5.9108,1.3832,2489.2,6.8916,2271.3,4.2723,3.3488,3.3977,Unknown
0.89294,5.2339,1316.2,162.25,0,0,1.3034,4.589,4
2.2528,4.7423,2111.3,765.12,0,18.311,18.215,9.566,4
0.5108,5.7942,1996.8,659.46,0,0,0.14197,14.563,4
12.981,0.18463,928.86,0,0,0,1.2136,0.16799,Unknown
98.109,1270.2,1475.5,2.8369,0.66651,6.0966,2.5646,1.8968,1
0.26155,0.071426,838.53,44.082,1.8582,0,10.934,5.6766,4
0,0.054761,448.18,31.81,2.5535,0,0.49448,1.6324,Unknown
0,1.8428,2877.1,3.9606,1.7834,1688.1,618.91,0,3
52.437,179.95,1421.7,0,0,1.8394,4.3249,1.9489,1
0,0.98511,56.243,3.6298,1.3193,1.4732,2.8431,0,Unknown
1.5658,3.9796,2361.7,806.52,0,0,5.8914,5.5291,4
1.9031,9.7587,1840.5,3.918,0,1039.3,421.76,0,3
1.9044,23.614,2503.5,37.932,190.39,0,1.5025,12.2,Unknown
0.87399,11.591,1534.5,237.48,0,0,2.6319,0.27014,4
0,2.128,2277.8,2.5108,0.68365,1602,348.64,0,3
0.49862,7.9458,2715.2,751.29,1.2095,2.9378,0,24.53,4
1.4883,7.2451,2018.4,1.2713,3.3994,15.705,570.98,88.79,2
20.127,4.0447,1506.2,0.91595,3072.1,62.874,160.59,1.0079,3
0.55865,5.6888,3426.6,7.7801,0,881.6,471.07,0,3
0,3.8094,746.42,112.04,0,0.32874,0.65835,2.6575,4
0,2.0362,1937.8,660.26,0.89474,5.8654,5.2467,14.501,4
0,3.8549,922.4,3.8699,1.8422,2.5176,4.4711,11.848,Unknown
0,8.1273,2031.1,11.765,0,0,224.39,75.327,2
0.2395,9.866,2441,760.25,1.9311,0,2.5009,4.597,4
0,4.7382,1889.7,921.11,2.9731,0,3.8876,16.521,4
2.4337,5.2917,2253.9,879.99,0.62238,15.871,5.0357,0.066762,4
1.843,11.978,2056.8,10.076,1762.2,6.2998,503.45,105.46,2
1.4491,3.6033,2607.3,830.55,0,1.5798,3.7866,9.9553,4
0,10.135,1989.5,918.09,0,0,4.8243,6.655,4
0,14.439,3757.6,286.33,2.9802,10.317,4.6939,5.9781,4
0,0.84212,1054.7,489.49,0,5.6586,0.83097,2.2344,4
25.45,16.892,2605.5,1.4826,0.91816,0,106.08,34.49,2
0,2.7501,1771.3,824.7,0,8.0057,8.4562,16.398,4
0,13.135,3927.6,3.7733,1.108,1369.8,449.92,1.3588,3
6.1164,4.5502,103.48,8.8388,0,9.2913,0.39036,1.6642,Unknown
72.574,12.829,2889.5,0.98414,0,326.87,1125.1,0,3
0.21671,10.709,1675.4,502.72,0.56449,0,1.6909,0,4
34.768,259.73,875.73,1.9648,0,1.5588,5.0694,0,1
0.12789,2.6986,2996.7,504.92,1.3276,0,5.9941,0,4
8.7447,3.1127,1683.6,5.5446,0,895.18,266.91,0,3
0,11.697,2161.1,751.17,0,1.3251,12.055,19.373,4
0,14.557,2743.2,362.61,0,0,2.8602,1.9642,4
2.1374,9.8234,2458.2,1175.8,0,1.3491,1.568,0,4
66.944,3.6554,2149.4,3.7257,0,3.4725,368.74,59.847,2
0,1.432,2466.4,1079.5,0,0,2.9931,3.1943,4
0,5.6959,1345.6,4.3015,0,0,390.17,46.162,2
0,4.6538,2233.4,0,0,573.65,283.44,0.14347,3
0.77363,2.9262,1802.7,0,0,6.4481,766.18,137.92,2
1.4501,10.985,2398.1,811.5,0,2.0377,3.6651,5.4754,4
0,1.1623,1752.6,4.2509,0,0,3.2928,0.29263,Unknown
33.904,0,1394.4,2.6389,0,9.3776,20.085,21.145,Unknown
43.181,1.3239,2540.1,8.067,0.50194,638.33,447.85,0,3
7.8855,10.98,3437.2,2.1004,2.9322,20.652,1.0686,2.037,Unknown
0.93472,6.4001,2565.4,1220.4,2.0154,0,6.4561,10.772,4
1.182,5.3145,3215.5,641.9,2.9056,3.1366,5.9173,1.8058,4
0,3.4931,2192.6,6.2131,0,0,114.84,53.326,2
0,0.25129,899.36,141.88,0,0,1.8909,0,4
0.1378,1.8361,1647.7,11.506,0.003861,1086.3,357.35,0,3
6.2179,3.4959,2187.8,358.78,1913.2,0,2.2687,3.5328,Unknown
0.44443,28.225,2643.5,0.53775,0,4.1031,397.17,141.62,2
4.7374,4.4589,3081,16.894,283.55,3.2918,5.0895,1.6644,Unknown
0,5.084,2201.1,3.1561,16.352,127.5,5.8038,1.6739,Unknown
14.964,1.9843,2846,2.6452,0,1351.6,705.01,0,3
199.19,610.38,1536.8,0,0.5478,0,5.7602,0.20462,1
0.44302,7.5396,1768,3.5743,1.2432,543.56,242.99,0,3
5.592,1.9353,1610.7,371.98,0,0,1.2341,3.4589,4
0,8.8204,2365.3,5.6914,162.85,9.3194,6.1307,0.66713,Unknown
0.026756,11.171,2714.4,1135.9,0,0,1.0893,16.979,4
2.27,4.6643,2346.1,952,0,16.663,15.302,1.5046,4
0.43601,3.5379,1503.7,1.3408,25.342,186.67,1.5571,1.7108,Unknown
72.734,453.79,1059.3,0.61885,0,2.5687,0.56081,1.3285,1
1.2279,11.816,2323.8,377.89,0,0.34276,2.0125,0.16814,4
0.18624,3.493,2529.9,881.18,0,1.4209,4.1155,13.575,4
0,3.4341,1937.5,7.8003,87.127,15.79,6.9273,0.14726,Unknown
0.4332,11.855,3022.8,5.8802,62.169,0.11211,4.6539,1.9069,Unknown
0,4.8574,1738.5,1.462,0,0,128.01,23.16,2
1.793,0,1679,399.13,0.66867,0,6.8487,5.1939,4
0,16.994,3884.8,11.589,2.1448,2470.6,787.4,1.3392,3
2.5967,1.283,1846.8,1039.8,0,3.9891,5.074,7.0212,4
0,0,359.66,0.64563,0,6.1178,0,5.3261,Unknown
0,15.014,2932.2,1102.4,0.69272,0.33105,5.3409,7.0663,4
0,0.13041,2141.5,902.48,0,4.2698,5.0278,8.5024,4
0.97223,11.311,2340,294.25,0,0,5.7327,1.8201,4
0.15242,8.2779,3649.8,35.207,55.565,4.3954,7.3803,0,Unknown
0.020979,5.7905,3052.1,3.591,0,0,350.67,148.09,2
1.6556,15.692,2463.3,376.48,0,0,0,0.1132,4
0,4.4689,2466.6,764.08,0,4.5403,6.0603,6.7794,4
0,11.99,1943,720.07,0,1.6276,3.4717,7.0615,4
3.9723,13.304,3528.9,1046.3,6.9442,0,3.8875,5.5053,4
0,0,2166.5,1.7036,0,1.6932,627.86,92.763,2
0,4.0799,1247,439.16,2.83,4.8887,3.2447,1.6861,4
0,5.4849,1383.4,0,0,174.26,141.83,0,3
0,1.2902,1910.2,0,0,883.14,471.47,0.71789,3
0,0.50158,609.51,2.9854,0,3.9209,0.8654,0,Unknown
4.9378,5.1738,1808.7,5.0643,1.5664,5.2093,381.22,80.406,2
39.393,3.0389,1656,41.934,0,0,9.6098,31.733,4
2.6026,10.098,2090.5,10.241,0,2.1165,862.47,105.74,2
0,3.0304,2379.9,8.0541,65.588,0,4.1314,6.021,Unknown
17.904,0.69814,1608.6,0,0.15741,8.3859,125.54,0,Unknown
2.3363,6.3148,1392.5,0,0.78356,2.7549,646.77,87.713,2
6.7571,6.6446,2908.5,1068.7,1.4943,2.2243,3.8666,20.587,4
3.1055,14.886,2325.9,624.8,0.65412,9.4038,0.52018,14.649,4
0,5.657,1880.7,4.3285,78.697,179.65,8.5374,0,Unknown
0,9.0758,1807,205.07,0,0,0.003305,0,4
0,1.8464,564.07,38.306,0.91879,0,0,1.147,4
1.5513,6.8796,1722.7,255.45,0.56296,0,4.5394,0.78624,4
3.1272,1.4207,1956.4,5.717,0,3.2862,807.94,123.2,2
0,12.297,3974.6,0.59188,14.951,0,2.0196,0,Unknown
0,5.5693,2001.4,518.85,0.41993,4.6831,11.264,1.5768,4
9.1875,23.328,2978,909.94,8.3634,5.9804,1.7491,9.5873,4
0,10.406,2014.8,1041.6,2.1418,4.6869,4.1913,0.87333,4
3.3899,6.8794,2354.7,936.74,0,0,0.74183,4.1533,4
16.843,0,1176.5,1.5882,0.84924,119.42,212.96,0.12189,3
248.75,1103.8,4796.2,0,0,967.37,807.94,0,Unknown
0,0,128.96,59.499,0,0,3.7704,1.6542,Unknown
146.44,1410.5,1694.4,0.74745,0,1.971,4.6264,0,1
1.4794,6.8258,2340.5,1332.5,0.36983,0,4.9355,1.7308,4
69.131,846.25,907.77,0,0,0.98961,0.28303,0,1
3.2932,6.099,3239.3,0.90422,1.4348,0,3.4313,0.99102,Unknown
2.469,13.56,2554.9,812.5,1.3457,0,5.2631,9.6887,4
1.4827,1.6956,1749.9,676.13,0,0,4.3758,4.1721,4
2.6324,7.5481,3022,1101.8,1.768,1.0363,7.7737,4.2774,4
48.63,5.7557,2061.2,2.6391,1.4421,0,93.639,51.395,2
4.3421,6.2292,2107.5,1116,0,0.47842,5.523,12.284,4
4.685,2.7165,2299.7,1156.7,0,1.2311,4.0547,3.0681,4
24.747,321.48,678.47,2.6416,0,2.706,3.4629,0.66358,1
2.6993,3.0948,1849.2,568.97,0,20.054,6.383,9.7772,4
0.3157,6.2827,2640.6,572.89,2.1659,1.8108,0,5.4755,4
1.9133,3.5046,1643.5,661.79,0,0,5.1666,3.6989,4
2.7473,2.5679,2245.6,733.95,0,0,6.6264,1.0109,4
0,4.1629,3211.8,0,0,1444.1,407.19,1.0286,3
0,6.0659,1676.9,555.88,0,3.6385,8.4477,10.216,4
2.1737,2.8879,2375.7,901.96,0,0,0,8.9967,4
1.5165,8.1631,1206.7,246.14,0,2.4046,2.6286,2.2505,4
0,17.974,3551.8,1413.6,0,1.2964,2.6369,0.07365,4
1.6212,6.9577,2520.6,877.33,1549,0,15.401,36.631,Unknown
4.5912,1.6599,1357.3,6.4891,2.278,0,0,2.905,Unknown
0.8993,4.7495,2402,625.18,0.67005,0,6.2031,1.2763,4
0,7.3589,2261,294.85,3.7272,0.041373,6.2948,1.0327,4
0,10.43,4303.4,169.38,40.49,0,12.882,6.0908,4
101.56,2.5439,1771.7,0.67419,0,0,0.051782,3.7428,Unknown
0,3.0687,3962.9,5.6501,277.24,0,6.2711,11.786,Unknown
0,4.7909,1552.3,595.14,0,8.5797,9.8816,1.0288,4
0,10.536,3101.3,1687.9,0,0,2.5579,3.2956,4
196.69,804.35,1503.7,0,0,0,0.91342,0,1
2.9356,12.251,2835.2,491.62,0,1.5369,2.5328,3.0245,4
5.4051,10.29,3434.5,27.741,36.041,0.32006,10.741,10.953,Unknown
0.52666,5.628,2844.2,1.4661,148.41,36.371,19.483,0,Unknown
1.7757,3.0335,2387.4,1001.1,0,0.34912,3.4699,4.7235,4
5.5492,1.6859,1347.8,12.945,1725.2,835.47,239.38,1.5518,3
4.6622,53.373,2668.8,4.773,0,976.54,255.3,0.90109,3
209.84,1182.9,1440.3,4.3397,0,0,2.8697,1.3498,1
0,15.051,1857.8,9.4801,0.53425,7.1311,614.17,74.461,2
18.693,8.9293,2201.4,10.166,0.82549,0,3.3731,40.678,Unknown
37.946,466.66,1316,12.818,0,8.1823,5.8081,0.95954,1
0,3.5337,1821.9,0,0.19705,15.762,6.518,0,Unknown
0.25635,1.5349,1453.6,1.5959,0,33.969,13.729,0,Unknown
0.31781,24.463,2467,1.3898,0.82252,7.9758,0,0,Unknown
0,2.7785,2227.9,2.6148,169.92,7.9312,2.7503,0,Unknown
0,7.9991,1504.6,182.27,0,0,1.2369,0.77283,4
0,1.5359,2303.3,864.74,0,0,6.8597,1.3853,4
46.106,2.9788,2369.6,5.875,0,4.7512,197.2,111.02,2
0.59337,9.7616,2447.4,620.53,0,0,0.98225,3.6325,4
0,4.3924,3062,0,0,0,529.78,187.57,2
8.1064,7.5622,2584.7,1399.8,1.6911,5.0793,13.246,7.5683,4
3.4585,7.4872,2839.5,1164.9,0,12.434,5.3759,0,4
0.20116,8.504,1736.2,6.5581,2.2416,9.1492,3.0895,0,Unknown
3.2344,2.0255,2324.3,646.9,1.7428,0,2.3724,6.0427,4
4.5803,4.1231,1120.8,380.04,1775.9,0,5.0264,12.397,Unknown
0,5.9154,2464.3,777.78,0,0,7.8752,14.376,4
9.0688,0.73199,577.14,99.048,0.71564,0.22337,0,2.0872,4
2.6367,5.5796,2278.2,774.39,0,7.6089,6.8818,13.187,4
0,0,1960.1,2.0265,129.68,77.494,3.9508,0.646,Unknown
107.78,755.38,950.16,1.2349,2.9654,0,0,0,1
8.1022,9.613,2917.3,8.6949,130.22,60.965,4.7964,0,Unknown
9.2584,12.624,3365.9,4.2212,0.99338,1.0976,783.12,173.36,2
1.0243,10.599,2321.4,401.91,0,0.75795,0.67954,0.4372,4
1.9685,4.8398,1749.2,787.45,0,0,6.7901,0,4
23.572,11.565,2196,6.3782,1.9527,1409.7,335.34,0.87594,3
13.115,0.74046,776.3,132.65,0,1.045,2.9902,1.3116,4
0.88236,5.2166,2163.5,977.02,0,2.2333,1.8629,8.8419,4
0,13.027,2540.3,819.62,0,0.37301,0,2.5268,4
0,8.807,3020,0,0,0,830.26,129.31,2
0,3.6031,1590.8,294.22,0,1.3518,2.8719,5.8779,4
0.057578,15.901,1861.5,5.0389,5.2494,1081.3,276.23,32.106,Unknown
1.3017,13.964,2942.5,1476.7,0,0,5.2547,2.9437,4
0.37357,3.1518,2469.8,4.8906,211.47,117.57,9.9396,5.9541,Unknown
0,24.64,2756.6,1486.1,1.5035,1.7868,5.688,0.79777,4
0,12.471,3273.1,0.2684,340.55,459.52,3.4721,0.79873,Unknown
0,4.9725,1616.9,13.088,180.53,6.1029,2.9713,2.755,Unknown
19.428,8.6515,2043.9,0,0,0,26.022,0.8466,Unknown
0.73148,1.0147,2154.7,918.77,3.0536,0,1.7213,8.5829,4
0.072177,6.5268,2221.8,376.17,0,0,5.7964,1.4469,4
119.59,831.62,2193.8,3.0708,0,0,7.8344,0,1
1.2334,4.7809,525.34,0.29156,1.6739,74.471,38.913,0,3
0,0,776.77,0.61102,0,0.57022,3.7036,38.973,Unknown
1.3777,14.639,4886.5,599.42,7.5299,0,0,5.1958,4
1.988,24.317,2781.8,580.27,0,6.289,11.502,2.9392,4
0,15.775,1627.4,0,0.41776,0.68472,97.555,0,Unknown
0.70937,0,1271.9,5.1401,1.6769,8.7372,10.165,40.233,Unknown
0,7.6914,2259.5,1369.7,0,0,4.5052,4.4418,4
