0,1,2,3,4,5,6,7,labels
1.9963,0.23164,817.76,326.81,0,4.1751,3.3619,11.738,4
33.552,356.81,407.12,0,0,1.8542,2.3951,1.292,1
0,1.1141,1698,3.242,21.583,59.633,224.27,59.194,Unknown
0,1.4506,967.71,2.8326,0,584.44,225.54,0,3
0,4.0641,887.27,0,0,4.388,358.39,49.156,2
0.086787,4.8846,1429.9,791.51,0,0,3.7499,12.545,4
0,0,826.3,5.7259,0,1.7181,172.12,59.858,2
0,0,607.58,204.69,0,0.15547,1.8258,0.27821,4
0.18236,0.039397,1009.3,201.18,0.014774,0.42816,4.0504,2.5591,4
0,8.8636,751.06,310.94,0,0.72595,5.6957,4.7424,4
0,14.649,789.8,347.65,0,1.8722,0.19801,4.7364,4
0,4.5287,1238.7,9.3406,0.1343,788.55,231.06,1.9265,3
0,0.29818,981.36,0.90627,0,1.4788,225.03,52.953,2
0,1.8196,853.34,405.29,0.86344,4.8086,2.6694,0.97288,4
0.59388,2.2188,1123.7,156.89,0.005977,1.5613,2.843,1.9412,4
0,0.6387,1007.8,437.64,0,4.0057,7.1252,8.2745,4
5.0582,5.0276,793.94,542.07,0,5.6312,10.897,9.7889,4
0,2.5285,1306.6,754.66,0,0,4.0147,2.6605,4
16.34,0,798,2.2809,0,125.56,161.03,0,3
52.825,2.2634,1052.5,1.9968,0,3.9104,388.64,97.076,2
0,2.9933,1227.7,452.79,3.4957,0,7.7957,6.0204,4
56.99,11.685,1582.5,5.5091,0,5.7037,358.26,62.693,2
0,1.6781,764.32,575.87,0.21213,0.76633,1.5879,4.3375,4
17.929,2.4021,960.05,0,0,0,139.25,47.862,2
3.5393,0,1555.4,462.44,0,2.0923,0,7.6601,4
3.6399,10.94,1359.9,684.9,0,0.91181,9.9382,1.3825,4
0,0.82656,1021.2,4.7515,0,1.8218,256.76,41.695,2
0,5.3735,969.49,349.96,0.010695,1.8298,5.1826,6.0219,4
0,1.5695,764.58,251.18,3.7091,0,2.0507,5.7594,4
2.0173,1.0111,992.81,179.23,0,0.97522,1.4114,2.5777,4
6.764,0,993.57,3.4203,0.95797,0,6.5929,25.387,Unknown
4.3297,5.9273,979.32,422.31,0.017119,8.7177,4.1806,3.399,4
0.70766,1.9875,1332.3,773.13,0,0.62401,6.6884,4.6282,4
6.9781,5.6758,1281.8,522.77,8.6853,6.3919,8.3074,10.625,4
2.1576,1.5147,1021.5,432.86,2.3532,0,2.237,0.6636,4
0.53801,0,861.09,513.26,0.69561,0,0.71766,1.2131,4
1.3572,2.6512,1044.7,630.79,0.093702,0.21413,3.5466,14.62,4
9.546,29.116,413.68,4.4411,0,0.30623,0,0,Unknown
8.86,0,283.21,4.5981,0.91532,3.1981,0,0,Unknown
0,2.7322,774.66,424.53,0,0.57133,4.6549,2.3619,4
0,17.137,1198.3,691.72,0,6.527,4.229,7.8796,4
0,0,862.61,436.91,1.2586,0,4.2591,8.7383,4
37.798,6.8735,533.24,0.37269,0,328.43,248.63,0,3
6.6392,2.9388,1806.2,612.06,0,0.33049,1.1616,4.3995,4
2.7086,3.8491,1276.7,2.2508,0,2.5963,252.17,79.419,2
0.62657,2.5328,647.57,454.38,1084.5,0,0.11199,15.78,Unknown
9.9018,5.9137,1139.8,6.3395,0,0,503.55,43.728,2
0.69715,4.233,1304.6,472.98,0,1.4907,6.9508,3.8814,4
26.527,0.38227,1448.2,8.6525,1.2307,7.6096,216.31,60.975,2
0,6.6684,820.39,505.23,2.0899,0,4.3358,16.817,4
0.9789,2.7563,479.89,225.87,0,2.545,0,1.0632,4
0.57198,1.077,1739.6,915.67,0.29044,1.0598,4.0878,4.3275,4
0,1.1136,1294.2,0,0,0.6077,186.52,44.997,2
70.188,621.14,884.34,5.2555,0,0,3.0252,0.81969,1
0,0,379.33,72.002,0,1.5315,3.4825,1.678,4
0.57685,1.5591,973.8,3.8838,0,6.686,199.89,32.749,2
0,4.2868,966.37,2.7179,1.3668,525.32,204.17,0,3
27.108,0,1124.9,0,0,3.0494,172.78,42.17,2
36.941,201.27,518.64,0,0,0,3.3067,0,1
17.97,330.79,589.78,0.35848,0,0,6.2849,0,1
1.3162,0.20081,1061.7,255.62,0,1.2655,5.112,4.21,4
10.767,1.3726,1008.2,1.6553,0,4.8142,306.47,66.665,2
0,0.88651,957.09,570.03,0,0.23069,3.8738,2.8083,4
0.34525,4.1658,1202.1,475.9,0,0,6.7662,8.9333,4
0,0.37351,589.32,0,0.24408,144.26,79.42,0.26261,3
0.27006,3.6435,686.11,346.5,4.0964,1.0533,5.9648,3.1258,4
0.66229,0,440.71,235.27,0,0,0.39924,0,4
54.168,3.6145,723.94,2.7625,3.9983,0.042927,122.78,42.687,2
0,5.519,996.42,417.43,0,3.6011,7.3965,0,4
0,5.0728,910.7,0,138.06,64.265,0,0,Unknown
1.1814,0.88841,910.46,5.8349,0,613.41,183.29,0,3
13.445,2.5577,900.93,4.4414,1.7901,163.46,126.47,0,3
0,4.257,1004.5,512.95,0.51679,1.1693,5.7997,13.03,4
0,0.92997,931.85,389.32,0,1.741,1.6929,4.017,4
0.79053,0,631.38,0,0,2.4564,276.8,45.034,2
1.7027,0.34327,1066.8,570.84,0,4.8776,4.9661,9.5804,4
0,0.1684,672.15,0,0,383.27,134.98,3.6406,3
0,0.03597,802.77,4.5156,0,338.6,171.36,0.4375,3
5.2243,1.9091,1.9392,0,940.19,0,0,0.1271,Unknown
24.28,2.1524,1291.6,12.07,2.603,9.8791,212.01,50.635,2
0.90906,2.9744,420.6,6.2888,0,0.54194,1.9393,0,Unknown
20.976,0,1513.1,3.1861,0.51587,668.88,269.61,0,3
36.459,1.3131,794.29,5.8433,0,4.2566,100.17,42.377,2
0,4.987,1460.3,579.91,0,0,2.1903,11.368,4
30.604,530.77,685.04,0,0,1.7687,3.3575,2.8986,1
0.12526,2.0216,842.43,328.34,0,2.9408,2.7489,9.4342,4
0.66612,3.1807,1146.3,523.99,0,1.764,8.5106,0,4
0,7.9178,1320.5,723.24,1.4228,2.8514,2.6923,2.3302,4
5.8225,4.4916,1020.2,442.99,1.4752,2.0285,5.8923,6.378,4
0,2.7801,719.01,425.82,0.10358,4.5089,7.6615,3.4077,4
146.36,172.32,968.03,1.7318,0,0,9.1875,0,1
1.4747,0.16942,1631.1,520.67,0.33969,0.075135,1.9807,9.8701,4
2.777,1.6264,698.86,7.3083,0,0.19067,201.29,29.464,2
3.7574,1.0939,1264.7,640.12,4.832,0,4.7498,11.901,4
6.6286,10.392,1169.4,3.6342,1.6869,722.34,125.14,0,3
0,3.0502,1053.6,472.01,1.8634,0.56728,0,6.5124,4
0.86682,1.5132,1437.1,536.93,0.45612,0,1.7102,7.6093,4
3.6172,13.204,1588.6,0,80.337,0,7.1782,0,Unknown
0,6.6655,751.25,257.46,0.70013,0,3.8124,8.5988,4
17.98,1.9811,720.61,31.505,0,12.323,0.60023,16.523,Unknown
0.002402,1.5899,1249,590.96,0.92753,0.7916,7.921,3.252,4
0.32109,2.7921,1321.4,507.46,1.6946,0,2.4283,9.3712,4
0,0.12965,844.91,178.62,0.84253,0,1.2788,0,4
3.0204,0.29611,1268.6,789.54,0,0,3.8907,4.2704,4
4.0247,2.9895,1004.2,438.36,0,0.13255,3.622,18.072,4
0.79504,0.45475,995.91,389.96,0.9003,0,1.1861,3.9647,4
6.3538,3.5701,1017.7,5.261,0,1.0104,0.76023,0,Unknown
0,3.6762,368.62,115.81,3.1266,4.0776,0.75347,0.82566,4
1.0686,1.8473,620.89,1.3857,0,0,12.365,16.472,Unknown
0,0,131.75,0,0,0.14976,2.4905,1.5502,Unknown
0,7.1321,830.22,347.88,0.5456,10.731,3.9964,7.7871,4
0.028477,2.689,1406.8,0,156.88,50.567,2.833,0,Unknown
0,3.9234,1196.1,3.3552,80.701,0,5.2451,2.6737,Unknown
0,1.8213,1319,3.6032,0,827,165.95,0,3
2.2905,3.9818,1193.4,574.14,2.8566,0.5839,12.005,11.792,4
0,0.98558,897.01,12.025,0,0.89538,150.85,66.214,2
0.31364,1.2717,1014.8,454.06,0,1.4308,2.6506,7.06,4
23.968,5.5021,552.61,2.2511,0.88537,0,22.062,10.165,Unknown
12.008,0.86882,578.89,2.7029,0,2.7927,88.736,16.353,2
0.94414,3.5969,902.02,473.97,0.50248,0.74131,2.6157,4.7506,4
1.2675,7.6411,1062.9,7.1339,0,1011.9,216.93,0.017101,3
1.6203,1.3536,995.98,316.71,0,0.51964,1.2613,1.4312,4
4.9201,2.542,1766.5,660.11,3.0715,1.217,3.2898,1.4504,4
0.78809,9.3936,1276,638.26,1.1394,5.7487,15.475,3.9783,4
0,7.4722,1443.6,561.35,0.64803,2.79,6.6743,5.2783,4
0,4.8956,767.09,366.47,0,0,0,11.476,4
0.63946,0,786.25,6.8893,0,3.9688,156.08,37.966,2
12.98,2.3049,1442.3,793.72,0.66124,0,2.2596,12.668,4
0,1.4097,1569.4,316.13,0,3.5013,0.27404,5.0862,4
1.1155,0.040958,899.08,608.28,0,0.25615,7.9824,1.6853,4
25.774,1.8821,1461.2,3.0631,0,6.7842,156.03,41.361,2
0,2.7514,1826.7,0.21873,1.0185,706.76,227.54,0,3
0.27037,4.2207,1333.2,508.89,1.8157,0,2.4062,4.7414,4
0,0.49823,1085.3,520.82,0,0,3.9688,0.95792,4
3.9538,11.388,848.09,362.45,0,0,0,1.2335,4
0,1.573,1220.2,393.97,0,12.344,2.0755,6.1247,4
0,1.2636,872.11,1.0614,0.11909,631.92,170.53,0,3
0,2.3596,1125.6,304.47,0,0,5.4494,0.63669,4
2.6075,2.909,1568.3,240.46,1.5157,0,1.8549,0,4
0,1.5409,1098.6,2.5502,1.4317,1.2732,218.39,63.657,2
0,0,789.75,3.2855,0,0.50892,224.73,48.487,2
0,2.6739,1245.9,435.15,0,0.30388,2.1677,8.5287,4
6.1414,10.361,949.07,2.805,0.2614,3.3219,307.18,43.158,2
0.32662,4.5378,877.68,509.9,0,2.1974,3.6301,8.0113,4
1.4933,0.55045,630.86,312.87,959.65,2.642,0,2.1375,Unknown
0,6.1611,897.99,487.86,0,6.652,12.718,5.8732,4
0.84146,1.3422,718.37,391.59,0,0.39231,2.2926,2.4041,4
0,0.086189,521.69,0,0,175.8,77.262,0,3
0.64477,2.5831,877.59,8.1827,0,0,268.97,42.211,2
10.79,4.3259,1918.4,484.35,1.3889,519.63,160.86,4.4787,3
0,2.8673,248.03,1.2909,0,2.1166,0,0.062316,Unknown
0,5.2472,1069,0,0.51804,0.33187,245.26,65.63,2
1.6387,0,564.07,167.76,0,1.4344,1.9669,0,4
12.007,1.4124,1275.2,0,2.5821,0,230.27,73.931,2
9.1484,0.16021,1130.5,9.2426,0.68159,2.9608,1.2611,7.0429,Unknown
107.99,3.2804,1796.2,3.2224,1.1819,665.13,217.46,2.7887,3
0,1.4663,225.92,3.0631,0,2.8006,0.15672,7.7368,Unknown
0.012013,1.7219,864.06,436.33,4.0213,2.0349,5.8269,7.8395,4
0,0,842.23,0,0,527.48,191.16,0.74908,3
0,0.37886,1509.8,2.4763,197.92,106.09,3.7792,0,Unknown
1.5918,5.2279,997.52,538.97,0,7.5528,5.4614,4.6412,4
0.072205,8.022,684.93,346.77,0,0,0.87747,6.9523,4
0,0,1378.4,605.8,0.075173,2.2967,5.6281,4.2545,4
0.70008,2.9093,1322.5,683.43,3.9332,0,10.749,3.3489,4
0,0,271.25,76.975,0.92005,3.5474,0,0,4
0,1.9742,1008,364.67,0,4.7448,6.5498,9.4346,4
0,0,824.79,1.464,75.404,0,0.91913,0.93946,Unknown
27.056,436.48,831.21,0,0,0,3.6921,0,1
1.5221,6.611,747.92,5.0507,0,1070.2,281.16,0,3
0.21855,0.4664,1294,8.3504,212.35,12.565,0.28181,0,Unknown
8.5818,0,65.987,0,0,4.1434,0,0,Unknown
2.0468,3.4212,701.89,246.59,0,0,2.0265,1.1972,4
0,2.7707,185.82,0,0,69.738,46.511,0,3
0,4.6339,760.67,158.49,0,0,6.2838,0.58402,4
0,5.2222,930.1,466.77,2.407,0,9.5782,1.4905,4
0,2.7903,1316.4,1.6134,0,72.536,669.51,0.17623,3
2.9692,1.1413,938.22,3.2686,0.78983,0,119.38,56.802,2
58.492,2.165,1119.5,0,0,6.259,313.81,74.916,2
23.483,0.14481,1135.7,0.72394,0.78938,1.7226,204.02,65.68,2
22.372,0,1585,0,0.53887,254.19,214.98,3.5057,3
0,0.48296,595.37,100.93,0.61961,0,0.72179,0.30052,4
0,2.3632,833.36,352.99,1.5677,0.76934,8.5938,2.3637,4
10.97,0.49081,1066.3,0,0,449.58,125.46,0,3
5.0701,0.80404,274.23,6.653,0,6.9556,96.271,0,Unknown
1.8377,6.4486,911.15,9.8065,0.30798,1424.8,307.57,2.2523,3
33.653,0.70508,935.88,1.8739,0,0.71647,128.21,26.096,2
0,3.927,1549.9,6.1601,0,4.0319,327.39,68.693,2
0,2.0912,794.89,381.14,0,0,0.8352,6.5553,4
0.28136,7.0972,1079,440.86,1.2822,4.7983,2.5118,3.0068,4
3.8165,5.3847,866.98,5.841,0,2.8436,230.66,38.892,2
0,2.2695,1042.2,0,0.98066,417.1,187.15,0,3
0,1.249,1090.2,479.41,0.37624,0.4676,0,0.87172,4
0.54472,1.7742,1308.8,4.1056,52.785,77.075,2.1686,0,Unknown
0.88788,0.29478,1842,189.41,26.2,0.68145,4.5556,3.9091,4
1.143,3.3614,923.1,8.8898,0,183.78,192.26,0.52528,3
0,0,951.66,428.33,0,6.869,7.1974,2.7906,4
0,0.32342,646.13,114.09,0,2.5032,0.18707,0,4
0,0,282.66,4.5824,0,0.03808,0.72345,0.88739,Unknown
0,0.54702,438.67,47.656,3.6588,0.058852,2.589,2.3976,4
0,2.5021,471.88,184.73,0.82449,1.839,0,0.56874,4
1.4418,0,443.33,42.535,0.54547,1.5056,10.282,7.3376,4
1.2888,3.9183,1450.5,766.09,1006.4,9.4712,3.3662,3.6637,Unknown
0.24823,1.4622,885.33,10.49,0,11.379,304.26,34.918,2
5.6738,7.2405,1156,0,0,4.9464,195.35,53.486,2
0,4.5268,1296.9,0,0,4.3772,740.95,68.34,2
0,1.5331,1016.4,2.8007,53.757,0,1.3285,1.5426,Unknown
1.8528,1.7033,288.17,1.0925,7.725,0,3.3335,0.40207,Unknown
0,5.8015,826.16,5.6562,3.5877,17.973,5.73,0.3026,Unknown
8.9515,2.9329,369.74,3.6103,0,0,5.2619,0.33901,Unknown
1.8548,0.52452,970.19,356.65,3.778,3.0362,2.7648,11.78,4
1.8741,14.973,931.51,405.94,0,0.24587,3.925,2.5093,4
0,11.203,995.39,183.03,0,2.4176,1.3514,4.3124,4
0,0.84663,467.61,322.23,0,1.9257,1.0809,0,4
8.1304,1.9803,1301.5,7.6408,0,494.97,301.28,0,3
0,0,888.32,0,0,649.28,161.62,0,3
4.7558,10.734,860.91,466.18,0.38838,0.4878,2.5908,11.806,4
0,2.0698,888.11,424.05,0,0,6.3263,5.1973,4
84.798,166.87,617.81,1.9439,1.3042,0,1.4765,0,1
0,5.292,1371.4,664.5,0,1.1196,5.8719,11.051,4
2.5906,2.0209,883,522.85,4.7685,3.7085,7.4801,2.2515,4
0.41981,2.1511,690.11,296.37,0.4841,2.4964,1.046,0.87508,4
3.2167,16.345,820.97,1.9264,0,88.831,156.56,0.37889,3
0,0.93979,886,6.7958,0,509.65,211.6,1.0183,3
0,4.0391,808.18,0,0,1.2995,0.44381,22.739,Unknown
0,2.5391,1031.3,498.79,3.6053,0,0,17.117,4
0,2.2651,1637.7,1001.6,1.4943,1.3109,4.2324,6.3743,4
6.1534,0,283.43,0.56787,0,3.7813,1.0313,11.699,Unknown
0,1.0351,696.22,8.3006,0,303.34,100.29,0,3
43.278,332.09,537.76,1.9017,0,3.8802,2.399,0,1
1.5878,7.9487,1030.2,4.5629,1.6307,600.35,108.36,2.4339,3
0.20404,0,1140.5,1.172,47.571,6.1363,1.9248,1.323,Unknown
8.5546,2.3285,1077.8,470.8,0,0.26573,0.079919,5.4349,4
0,1.1706,844.16,330,1.1845,0,0.98353,8.5101,4
48.67,8.7754,2124.1,0.50635,1.6203,0,399.03,119.86,2
7.7935,314.12,651.65,0,0,4.1507,2.1514,0,1
0,0,1099.2,528.04,3.2909,1.7191,5.4989,4.1516,4
2.0495,10.743,980.68,251.05,0.32825,4.6317,6.421,10.746,4
0.12941,2.5982,1560.1,677.15,2.6668,0.13463,2.1932,2.2529,4
3.7124,0.71773,888.6,481.37,0,3.9207,3.1479,3.5485,4
0,9.5622,850.33,450.85,0,0,2.52,10.605,4
1.8276,0.99228,974.04,497.81,0.99768,5.0211,6.8669,2.4306,4
0,0.72289,701.85,210.54,1.5133,6.4539,1.5898,4.6566,4
0,4.5885,1402.3,666.94,0,3.8596,3.1168,14.945,4
73.879,384.69,598,1.5712,0,0.55778,2.0952,0,1
0,0,870.1,5.6654,0,2.8861,338.24,41.903,2
39.611,3.9341,1231.5,8.0753,0,6.4541,541.22,80.456,2
0,3.139,1217.5,542.63,0.26751,0.65112,3.0095,2.6724,4
1.6681,4.9261,749.5,314.73,0.015728,0.098605,3.7872,7.6319,4
2.5268,5.2526,938.4,539.21,0,2.9029,9.1202,12.205,4
0,5.1504,1491.6,3.5297,0,524.8,201.9,0,3
0,1.5885,540.88,258.45,0,0.41109,2.4303,2.8087,4
0.077307,5.6079,1224.7,529.2,0,1.5699,2.217,7.1054,4
0,2.1801,556.36,3.7682,0,3.9191,143.73,30.657,2
0,3.2941,1051.1,6.874,0,0,456.55,61.597,2
0,0,133.45,52.906,0,0.20902,0,0,4
0,1.2199,1212.4,301.2,0.44005,0,5.2895,5.737,4
0,17.683,1553.1,8.2841,0,5.6576,378.62,90.369,2
0.071326,0.43133,982.71,3.707,0,1.0334,276.52,56.831,2
4.3925,4.9263,1240.4,508,0,0,4.9512,4.8553,4
0.26718,1.4287,1107,385.58,0.22168,0,7.1831,0.17707,4
0,2.5186,309.13,0,0,9.8691,3.8329,0,Unknown
0,6.773,731.3,6.2214,0,509.99,168.62,0.73143,3
0.85777,5.0264,994.02,637.29,0.68701,5.327,2.9037,3.9029,4
0,0,331.11,41.798,0.36412,11.056,6.2018,6.167,4
0,8.0461,977.03,5.1169,0,1.1721,445.97,45.218,2
0,5.8629,783.88,342.41,0,5.9832,1.7624,5.1608,4
0,2.774,518.79,7.6423,0,8.3189,0,3.0756,Unknown
1.5573,3.9042,772.44,303.47,0,0.19078,5.9985,0.30647,4
0,0,1150.7,310.84,0,0,0,9.2588,4
0,0.71324,941.43,4.7164,0.52608,571.51,169.01,0,3
0.40969,2.8193,1261.1,3.1225,0,984.61,375.3,0,3
0.3145,4.638,1427.7,616.9,0.064604,2.5266,2.5044,5.5326,4
0.071551,1.7972,651.15,198.81,3.0846,4.4698,0.47158,1.4362,4
0.226,0.021225,771.36,0,0,1.8432,311.38,41.953,2
0,1.9523,1356.4,270.12,0,1.5411,0.082787,0,4
0,6.5914,895.51,547.09,0,3.3359,7.7491,5.2758,4
17.726,117.14,522.36,0.16773,0.88388,0.45116,4.2885,1.5021,1
0.99734,6.6352,774.96,636.33,0,3.2489,2.4263,1.0354,4
12.297,260.8,390.08,2.9569,0,0,1.8012,0,1
0,0,872.83,306.74,0,0.18066,3.3043,0,4
2.8272,0.095168,800.5,330.33,0.97224,0,0,1.5094,4
1.5763,4.8184,1091.4,362.49,0.195,0,7.3317,0.17606,4
0,3.1067,1377.2,973.9,0,3.8147,6.0578,1.9461,4
0,3.8071,468.36,242.43,0,17.843,8.7386,3.7728,4
0,4.9911,1257.6,1.7788,0,396.76,210.43,0,3
0,3.2965,630.84,4.5905,0.77924,0.32554,153.69,36.126,2
0,3.1145,1193,332.77,2.978,0.45239,2.2529,3.8854,4
0,1.5162,912.04,0,50.889,10.039,5.0469,0.17114,Unknown
2.4615,0,1248.8,547.16,0,0.48492,5.7262,3.8233,4
0,3.5798,894.37,532.03,0,0,2.8348,2.5275,4
1.6234,0,345.97,175.46,0.94052,3.4724,2.969,0,4
7.7037,1.4091,881.03,1.5158,0,2.3371,254.76,40.728,2
0,1.0839,828.71,456.61,0,0,2.8594,4.3051,4
0.52956,4.8918,978.46,441.88,0.6356,1.0735,0.65849,2.543,4
0,5.3433,795.7,446.36,0,4.7072,5.0571,0.34769,4
53.011,2.5999,1037,0,2.9816,1.5831,216.64,71.949,2
0,11.829,1024.8,518.63,1.6604,1.7546,0.51138,8.5059,4
0.50671,0.72005,1060.5,81.035,0,0,13.74,16.797,4
0.15106,2.6257,142.82,2.9397,0,0,0,0,Unknown
72.456,2.0743,659.48,0,0,7.0528,169.54,30.18,2
24.997,2.4715,1375.7,0.19713,3.8701,0,144.73,54.449,2
0,0,737.91,1.8292,0.76264,0.83247,118.92,26.953,2
1.0946,0,1093.9,484.79,0,1.1798,6.7282,7.138,4
0.35663,1.8844,1190.8,474.09,1.3485,5.0556,0.47822,5.3497,4
0.38691,0,802.16,373.55,6.5294,0.14282,0.5199,4.8082,4
0,3.9172,1395.6,431.83,0,0,5.3555,5.5197,4
0,0,656.68,172.6,0,0,5.9277,4.8656,4
0.22931,38.614,1673.6,0,0,1078,196.67,0,3
0,2.6698,664.89,0,0.64145,3.814,0.28944,0.99206,Unknown
17.917,6.6049,981.23,2.8943,0,4.0073,370.82,49.477,2
6.0559,5.8358,1303.8,4.9224,0,2.4973,435.87,57.097,2
0,4.4962,1535.6,656.38,2.089,0,0,6.9144,4
0,0.23362,399.39,7.6382,0,0.80973,207.07,19.848,2
0,4.4958,956.7,461.22,0,0.44184,3.1856,4.7667,4
0,2.9753,972.87,450.83,0,0.33196,6.4665,8.9049,4
0.69019,3.11,592.8,145.05,0,0,0,0,4
2.9119,2.5893,1466.5,207.41,51.724,1.3681,5.0005,9.2325,4
0,1.1882,1226.8,0.14772,73.293,21.709,4.2123,1.7428,Unknown
0,6.6237,862.15,342.99,0.53603,1.5711,3.0583,5.2776,4
0.79987,1.175,796.39,381.85,0,6.5914,3.3203,9.0367,4
1.5891,7.5927,739.33,588.06,1.7565,3.2792,5.0532,4.7647,4
0,0.006211,1208.8,503.4,0,2.1774,1.3622,3.7664,4
0,1.8854,1018.5,6.3816,0,606.83,225.71,1.1927,3
0,0,509.15,1.1052,170.12,26.974,1.4758,0,Unknown
0.44698,0.73461,721.88,0.85692,0,485.02,191.49,0.000305,3
0.39929,6.5785,1403.8,3.851,13.896,175.39,0.43388,0.023883,Unknown
0,0,301.21,0,0,0,2.2708,1.5253,Unknown
0,2.4842,1955.1,3.5779,6.489,0.13109,384.57,0.76149,Unknown
0,0.17792,1273.5,501.37,0,0,2.0036,7.8133,4
0.91579,0,530.31,247.32,1.1219,0.95204,4.4056,5.8966,4
0.20899,5.7881,752.85,416.43,1.5525,1.9475,10.925,6.4562,4
0,1.776,1073.4,543.62,2.5044,0.65337,2.0583,1.3844,4
0,0,699.63,540.77,0,0,0.3314,5.3977,4
1.0798,5.8871,1231.3,530.35,1.9285,0,4.8928,5.7299,4
6.4668,0,115.62,24.051,3.3753,0.51149,4.5354,0.73024,Unknown
8.5797,1.1191,771.92,1.1416,0,112.57,74.254,0,3
0.99535,6.6683,1641.3,3.7551,0.52198,19.016,894,0,Unknown
1.5962,4.8469,829.85,450.51,0,0.72147,0,0.48441,4
0,3.2631,1300.3,559.37,0,2.7116,1.321,5.1939,4
0.29073,7.1821,1852.9,8.6779,9.2568,342.83,1322.4,0,3
0,3.5371,1090.8,384.42,0,0,1.8749,8.1678,4
0,3.187,756.76,41.64,0.27906,3.3569,2.5825,0.38292,4
0,0,1059.7,595.04,0,0.93072,2.3847,8.09,4
0,3.4339,1096,189.75,0,4.2807,7.0649,1.6206,4
28.416,3.8432,851.11,4.4494,2.9344,3.4362,310.03,48.739,2
0,1.0463,637.49,2.153,0,13.128,0,0,Unknown
0,2.4993,1243.3,310.56,0,7.5455,125.02,21.278,2
0,0.66997,1350,672.53,1.2123,0,4.8172,2.2544,4
5.4813,2.356,923.9,6.6359,0,0,1.0512,1.5481,Unknown
0,8.8591,1408,329.74,0.53864,1.5419,5.2818,4.363,4
0,1.3193,826.55,153.78,0,0.44897,0.68488,2.2576,4
2.9393,1.3768,1309,523.68,1.0731,0,0,8.1714,4
0,1.3207,593.97,404.95,0,1.9274,1.5961,6.7328,4
0,0.35408,961.05,1.2952,5.9696,1.1519,1.4708,0,Unknown
0,6.3795,866.55,1.8515,0,4.7414,242.87,64.421,2
18.568,1.4156,899.57,0,0,3.6296,344.45,40.718,2
0.92395,1.2531,780.96,329.16,3.838,1.0698,2.0527,7.7328,4
0,5.9734,2425.3,50.379,0.712,1.5508,0.1634,6.5159,4
1.2133,3.8482,800.88,506.01,4.4357,1.3597,8.6588,7.0762,4
0,5.9039,1212.8,517.08,0,5.8629,11.636,15.266,4
0.14142,0.46348,890.52,475.67,1.2023,0.4401,0.037686,9.9411,4
0,0.89125,794.14,425.85,0,0,0.36445,4.1993,4
16.657,4.0763,1123.4,0,1.4211,3.5823,348.51,48.706,2
0,0.45726,814.02,280.74,0.79994,0,0.61265,6.7505,4
0,0,776.24,212.18,0,0.87541,29.339,11.132,Unknown
0,0.42513,675.89,201.54,2.7003,0,5.0671,0.13853,4
0,0,325.78,0,0.089334,45.038,20.699,0,Unknown
0,2.1153,1453.5,636.36,0,0.7662,2.6891,7.0923,4
0,1.9596,1109.5,3.2565,0,359.37,167.33,0.98179,3
