0,1,2,3,4,5,6,7,labels
61.99,2.1759,2122.9,2.3393,0,2.6079,159.59,115.11,CD4_Tcells
2.7094,5.7925,1041.5,0,0,3.2447,221.1,63.202,CD4_Tcells
0,6.6096,1204.5,540.26,0.64671,5.7339,4.2415,14.454,Monocytes
0,0.15606,845.66,235.41,0,0,0.43856,0.14988,Monocytes
0.96307,0.83981,135.53,33.808,0,0,1.5988,0,Monocytes
0,2.5208,502.14,234.7,0,5.6072,0.046312,5.6022,Monocytes
0,0.23239,1185.3,5.9964,8.4137,5.9378,684.77,0,Unknown
0,4.7383,1387.9,697.53,0,0,2.3701,4.9077,Monocytes
1.1066,4.003,624.13,334.57,0,3.0156,2.2944,1.4259,Monocytes
9.0098,1.5918,1244,16.514,0,2.8109,140.39,59.285,CD4_Tcells
0.57055,0,944.25,3.3085,0,60.516,5.8384,0.92114,Unknown
2.0645,3.5956,780.51,313.52,1.3762,0,0,3.8946,Monocytes
0,0,1032.4,547.97,0,0,3.5339,7.7905,Monocytes
0.71191,1.5203,1041.8,411.33,2.9537,0,0,5.2764,Monocytes
2.6677,0,1077.1,686.63,0.95111,0,3.9619,19.36,Monocytes
2.2741,6.7111,1254.2,0.22063,0,221.74,145.07,0,CD8_Tcells
17.011,2.3933,870.1,6.1179,0.59381,5.4088,8.7251,10.103,Unknown
0,8.0162,1387.2,3.2232,0.050987,63.395,2.6975,0.26869,Unknown
4.7161,4.6627,1644,0,0,0,322.11,83.841,CD4_Tcells
0.53026,0.99866,794.05,198.45,0.66813,0,1.8917,0,Monocytes
0,2.3845,587.4,4.0672,0.30235,0,166.75,35.06,CD4_Tcells
10.994,0,535.19,3.3441,0,0,96.337,27.68,CD4_Tcells
0,3.0346,805.29,0,0,0.38306,0.1896,0,Unknown
1.8739,2.1145,903.41,380.29,0,0.73371,4.6119,4.9481,Monocytes
0,2.2883,1309,154.72,0,0,7.6944,2.3393,Monocytes
1.9157,0.58617,679.22,0,0,1.289,1.5043,0,Unknown
19.619,2.1977,1315.3,1.4775,0,1.371,4.4452,6.5123,Unknown
0.064357,2.9715,1239.9,609.6,2.6288,3.9575,2.1488,10.053,Monocytes
0,9.2034,897.19,1.2927,0,0,207.23,41.741,CD4_Tcells
0,0.45935,1161.2,571.95,3.932,0.073574,8.6925,27.431,Monocytes
3.489,3.6049,1668.7,837.09,0,2.0556,3.708,10.503,Monocytes
28.462,1.1858,763.89,1.7914,0,7.3477,127.56,26.515,CD4_Tcells
1.2631,0.001871,749.38,382.44,3.064,2.4733,7.911,1.8749,Monocytes
0,6.5609,825.68,512.57,2.2029,0.36821,5.8408,12.829,Monocytes
0.45082,0.4233,862.25,0.85051,0,3.9929,185.25,62.603,CD4_Tcells
0,6.9791,1546.2,0.92693,81.486,16.137,1.9192,1.5554,Unknown
0,1.472,1068.4,687.74,0,0.37907,2.7111,7.5341,Monocytes
1.8104,0,285.6,0.72786,1.3835,0.1847,76.077,24.003,CD4_Tcells
0,1.7577,1102.6,5.4243,1.2653,7.7222,437.03,33.518,CD4_Tcells
0,0.17083,667.43,38.57,0.74068,0,0.41252,2.9814,Monocytes
0,0.5833,740.28,431.72,0.048439,0,2.4474,8.0315,Monocytes
7.1201,7.3408,1356.6,7.6272,164.91,8.8123,4.4274,0,Unknown
2.1371,0.77789,1142.1,545.4,0,0,7.9903,4.0484,Monocytes
0,5.5469,908.92,410.88,4.5567,0,4.7736,2.659,Monocytes
0,1.2679,1142.2,554.95,0.12735,4.9072,0.99082,0.3934,Monocytes
28.668,185.56,318.81,0.11539,0,0,0,0,B_cells
1.7613,2.9621,1749,996.1,0,1.901,1.1285,3.0754,Monocytes
0,4.3531,1058.1,2.3674,1.0057,744.77,229.43,0.058789,CD8_Tcells
0.14582,0.037963,1071.8,657.09,0,0,0.62055,5.3315,Monocytes
1.1837,1.5354,973.45,359.6,0,0,5.0642,0.40894,Monocytes
0,0.5219,578.63,1.3652,0,2.209,189.24,23.243,CD4_Tcells
1.8871,0.24333,417.87,1.73,0,18.638,3.7805,0,Unknown
0.84439,4.1155,1588.3,665.46,0,25.94,3.069,1.1877,Monocytes
0,1.7766,388.07,0.042606,10.285,18.103,3.5732,0,Unknown
3.1881,0.23969,1037.9,704.39,7.7092,1.3951,2.7159,2.6658,Monocytes
0.7571,0,821.43,425.64,0.087933,0,0.11069,6.7931,Monocytes
0.61895,8.0434,1056.1,0,0,0,283.22,47.9,CD4_Tcells
0,3.5998,1065.9,461.06,0,0,0,3.8963,Monocytes
0,2.7058,2254.4,4.4661,88.348,397.67,179.55,0.44488,CD8_Tcells
1.336,1.7708,778.75,168.23,0.20406,1.4727,7.2661,0.72944,Monocytes
20.842,284.85,738.88,0.47835,0,0,5.9973,0,B_cells
0,3.3392,1364,310.61,0,0.020867,3.9508,2.243,Monocytes
0,6.0132,1495,699.49,0,0.040731,0.40824,3.7876,Monocytes
0,2.2234,1263.7,3.1862,0,132.48,464.81,0,CD8_Tcells
5.4749,3.339,1394.4,347.4,0,0,0,1.3936,Monocytes
0,0,1606.7,405.42,0,0,3.3169,4.2913,Monocytes
0,0,327.33,60.981,0,0,3.1224,0,Monocytes
0.070959,0,1039.4,462.9,0,4.9914,2.4098,6.3894,Monocytes
26.186,288.3,881.58,0.88502,0.23155,0,0.090841,0.47092,B_cells
0.56812,2.8029,628.49,0,0,0,133.55,22.874,CD4_Tcells
1.7319,4.0476,791.49,328.38,1.2716,0,5.5373,0.53405,Monocytes
0.87587,0.088363,867.15,421.16,0.015524,4.7955,6.0247,8.4345,Monocytes
0,0.079995,781.24,0,0,503.97,162.48,1.4299,CD8_Tcells
0,16.267,947.39,2.9477,0,522.96,198.03,0,CD8_Tcells
0,0.13971,655.11,180.37,0,1.8106,2.6204,1.084,Monocytes
0.77017,3.4171,1324.5,778.48,0,0,3.4958,19.502,Monocytes
0,0,979.44,6.954,10.177,12.859,5.5386,0,Unknown
0,0.91935,989.88,2.2102,0,3.3738,310.02,48.665,CD4_Tcells
0,2.2072,1290.5,458.76,2.0347,1.4835,5.3323,3.9846,Monocytes
0.49345,0.075137,1102.3,400.12,0,0,11.375,2.8222,Monocytes
3.053,2.3886,1333.8,596.37,0.46499,2.7694,1.4458,9.6967,Monocytes
1.3079,0,1162.8,455.78,2.5623,0,5.4824,4.632,Monocytes
19.022,391.79,899.76,5.9381,0,0,1.8731,0,B_cells
0,1.446,633.22,0,0,0,154.78,38.248,CD4_Tcells
20.749,3.6059,988.88,0,0,40.878,187.77,36.337,Unknown
1.0049,0.4624,461.32,1.956,0,18.032,1.7603,0,Unknown
0,5.4853,538,249.77,0,9.032,0.85572,0,Monocytes
70.133,293.9,521.37,0,0,3.5004,0,0,B_cells
0,9.8671,761.11,441.51,0.55335,2.7475,4.7185,11.409,Monocytes
0,6.383,1187,543.1,0,0.49322,7.851,4.9607,Monocytes
38.099,8.5095,3442.3,3.495,256.93,6.4183,342.56,53.532,CD4_Tcells
0,4.4722,949.36,392.86,0,0.96286,4.8216,12.34,Monocytes
6.2889,9.3205,1049.3,0,0.36887,39.817,118.87,0,CD8_Tcells
0,1.5302,977.92,704.58,0,0,4.3341,0.58132,Monocytes
1.4407,2.6152,1221,361.26,0,0,0.91492,3.4934,Monocytes
0.5532,0.82995,626.9,1.4864,6.851,56.528,0.4365,0.54724,Unknown
0,2.8847,647.29,382.24,0,2.0578,2.4795,4.9106,Monocytes
4.9965,9.2798,751.64,463.94,2.3735,0,4.4114,0.55189,Monocytes
0.75505,0,875.08,0,1.1765,6.0698,155.51,30.767,CD4_Tcells
4.6523,6.5605,751.68,575.06,0,2.851,2.6044,13.046,Monocytes
2.6841,0.26217,1200.4,585.5,0,2.5199,3.8905,12.19,Monocytes
2.7989,2.3234,628.57,319.67,2.4291,2.5627,1.9546,1.6971,Monocytes
0,6.2377,982.42,4.1261,0.9493,583.13,245.7,1.1165,CD8_Tcells
0,0.38501,891.57,684.27,0.43481,13.061,0,3.9718,Monocytes
0,0,600.42,255.96,0.62474,0,1.6292,0.69334,Monocytes
0,3.7685,777.25,0.91299,0,0,107.9,27.289,CD4_Tcells
0,6.8181,1972.2,27.336,49.439,0,7.7995,7.5218,Unknown
0,2.4635,802.63,329.4,0.4107,0,2.3516,8.9377,Monocytes
0,0,410.26,0,0,7.9524,0.85741,0,Unknown
0.63912,0.06902,953.65,640.47,0.58878,1.0879,6.5257,4.1855,Monocytes
1.6264,5.617,1769.1,459.83,0,2.255,3.4177,0,Monocytes
101.14,385.17,592.93,0.45749,0,0,1.3907,0,B_cells
0,0.1678,1033.5,473.21,0,0,0.13651,0.84879,Monocytes
0,1.2907,2071.1,4.2249,0,0,2.0864,0,Unknown
52.089,1.262,1213.8,2.7282,0.22351,4.5457,128.84,48.811,CD4_Tcells
61.633,2.8166,1074.9,2.7289,0,0.83295,510.61,113.34,CD4_Tcells
0,0.7339,861.15,0.18223,1.951,876.61,228.85,0.12317,CD8_Tcells
0.47234,0.68458,1158.2,492.53,0.89257,0,2.1075,3.6369,Monocytes
0.92637,1.7532,539.53,131.26,0,1.6551,0,1.7053,Monocytes
4.3938,3.694,1246.3,0,0,0.92139,201.43,75.185,CD4_Tcells
0,1.5549,1940.6,4.3888,107.47,431.72,1.748,0.37536,Unknown
0,0,1423.3,691.96,0.1965,0.75281,7.375,1.4204,Monocytes
0,0.077096,1159,480.43,0,0,0,2.4033,Monocytes
0,2.2922,786.25,254.86,3.1408,2.698,0,0.25646,Monocytes
11.68,8.4207,1093.3,8.8442,0,0.41337,179.44,51.679,CD4_Tcells
0,1.8567,751.43,0.67782,0,4.1223,269.13,41.216,CD4_Tcells
0,7.742,1610.8,639.06,4.1799,3.205,5.9769,0.79994,Monocytes
5.1904,1.1926,785.51,0.26366,0,0,95.265,33.666,CD4_Tcells
0,5.1787,1797.9,4.2485,199.23,37.873,1.6694,0,Unknown
2.733,1.0801,1098.5,601.22,0,0,0.47802,4.7341,Monocytes
14.831,1.3875,921.07,5.5119,0,0,125.58,30.964,CD4_Tcells
24.401,2.2437,1396.2,0,0,0.8934,149.26,50.141,CD4_Tcells
37.378,9.1158,1148.3,8.4255,0.94507,5.3374,280.17,42.269,CD4_Tcells
2.2704,2.5509,1367.6,667.67,2.1107,0,2.0997,7.6384,Monocytes
11.345,1.8917,569.18,6.2467,0,2.3636,0,6.7748,Unknown
0,0,634.48,1.6663,0,0,0,10.361,Unknown
6.526,4.1304,1428.1,441.73,0,1.8038,1.6145,6.8024,Monocytes
36.6,0.8321,1390.5,0.87461,0,0,366.52,51.335,CD4_Tcells
2.9888,0.95761,1134.6,510.15,2.3773,0,4.972,1.9321,Monocytes
10.013,5.4543,1879.6,5.8233,0.99726,1.7227,447.22,89.27,CD4_Tcells
0,2.7867,700.63,3.4326,184.72,102.35,3.8328,0,Unknown
8.9938,2.0043,886.66,0.48779,0,1.4601,146.98,58.378,CD4_Tcells
0,4.339,944.83,0.35033,0,3.5795,324.04,44.153,CD4_Tcells
0.98528,3.7276,1046.9,315.82,1.6322,0,2.6582,2.2095,Monocytes
0,9.6829,1776,1.664,0,28.264,3.6247,0.9885,Unknown
1.7843,1.8069,2241,69.416,174.57,0.56305,8.8869,9.4026,Unknown
7.7889,1.1184,1212.2,498.38,1033,1.6924,5.9065,16.622,Unknown
0,1.295,473.48,79.331,0,0.8182,0,0.63405,Monocytes
0.93533,0.61696,1618.9,812.76,0,0,2.1286,2.2818,Monocytes
0,1.4394,784.93,382.12,2.9501,0,0,11.319,Monocytes
0.76538,2.9026,1688.3,404.72,1.5019,0.13277,1.2219,0.23233,Monocytes
0.97994,2.0595,1519.2,1.711,0.04501,883.16,201.19,0,CD8_Tcells
0,6.0726,1191.9,568.67,0,4.0377,8.5543,4.2707,Monocytes
0.59452,0,630.32,437.79,0,3.326,5.9221,0,Monocytes
0,2.9431,776,13.924,0,669.79,146.67,0.70181,CD8_Tcells
0.31504,5.4488,1199.8,454.69,0,1.2798,12.514,21.16,Monocytes
5.8508,4.4635,1132.6,251.98,0.13586,0.2038,4.8244,3.8512,Monocytes
10.962,0,1276.1,4.5861,0.3043,47.43,103.74,0,CD8_Tcells
0.67943,3.8598,1223.7,389.26,0.69171,0,1.601,1.4209,Monocytes
0.23419,1.2227,1435.8,6.7224,0,1293.9,338.95,0.36469,CD8_Tcells
1.89,7.8115,970.86,525.37,2.998,0.92778,2.7929,5.6265,Monocytes
1.2527,0.72011,775.11,357.88,0,0,3.5446,0.67839,Monocytes
0,1.7384,1082.8,588.56,0,0,5.6883,4.3857,Monocytes
66.564,239.75,364.39,1.6283,0,1.409,0,0,B_cells
0,2.3129,1087,444.51,0,3.717,6.801,1.515,Monocytes
0.076375,0.54524,1049.8,2.434,0,2.6405,297.58,53.371,CD4_Tcells
0,7.396,1284.2,0.23655,0,1.6489,417.55,55.266,CD4_Tcells
0,3.865,1196.1,2.3698,0,1117.8,68.089,0.055759,CD8_Tcells
0,6.4566,1320.6,415.97,1.1125,0.9905,8.4493,2.2686,Monocytes
25.362,0,427.47,0.008178,0,0,96.862,20.234,CD4_Tcells
50.239,0,1394.4,1.2363,0,70.365,209.77,63.009,Unknown
0.26072,0.80802,826.63,376.17,1.8937,2.3378,3.4142,4.5443,Monocytes
0,3.6317,770.81,6.5892,0,0,178.52,36.739,CD4_Tcells
55.977,177.36,655.8,7.6616,0.97883,0.24631,0,0,B_cells
8.3051,4.2291,1030.3,2.239,0,44.169,262.98,31.99,Unknown
3.3964,0,666.04,252.14,0,2.9963,5.7358,4.4999,Monocytes
0,1.3257,658.49,0.031432,0,462.18,53.031,0,CD8_Tcells
0.94764,8.3143,1518.7,123.45,0.82472,0.32081,1.5902,0.86173,Monocytes
0.80073,7.3827,1810.6,6.7519,0.88772,85.245,1046.2,2.8654,CD8_Tcells
0.56473,1.0814,1465.9,364.39,1.5159,0.98021,15.2,0.10128,Monocytes
0,2.4026,1252,2.7016,0,826.14,216.34,1.3864,CD8_Tcells
0,0,1077.2,5.4892,0.84887,939,230.56,0,CD8_Tcells
0.1645,3.0111,859.76,348.8,0.11678,0,5.0608,8.9054,Monocytes
24.373,1699.9,945.61,0,0.96765,0,0,0,B_cells
0,2.2296,911.31,316.69,3.5601,0.85128,2.6597,5.0986,Monocytes
15.839,2.8247,747.18,1.8093,0,1.0008,121.42,56.315,CD4_Tcells
0,2.1043,472.89,1.9366,143.46,0,0.76958,1.0022,Unknown
0,26.438,440.76,2.5525,0,0,0,2.49,Unknown
0,0.25053,426.56,7.5112,0,0,3.5354,0.3621,Unknown
1.4187,4.7662,680.03,427.25,0,2.0729,1.4288,5.1772,Monocytes
0,0.75122,866.76,1.0227,0.35622,396.59,190.09,0,CD8_Tcells
0,2.3691,779.35,508.8,1.8486,1.6711,1.7952,4.6009,Monocytes
15.893,1.36,1378.6,0.45481,0,1.9251,211.09,0,Unknown
29.595,5.7955,1760.2,2.398,0,3.3826,324.21,67.955,CD4_Tcells
11.212,0,1162.8,0,0,0,3.0571,2.4443,Unknown
0,0.25681,875.75,1.5758,0,654.87,215.78,1.8075,CD8_Tcells
0,1.5687,1527.2,2.9092,0,0.68329,362.91,73.685,CD4_Tcells
0,4.3883,863.89,1.522,41.748,60.611,0.73923,0,Unknown
0,6.6476,1248.6,1.4138,0,0.83439,492.92,70.108,CD4_Tcells
0,2.0562,332.6,29.427,0,0.61034,0.25572,0,Unknown
0.83911,4.4151,737.55,235.91,0,0.1245,2.0472,4.5859,Monocytes
2.2715,2.2661,2021.1,860.11,0.56345,0,4.2504,0.10928,Monocytes
0.99276,0.24464,754.54,404.09,0,2.3296,0,5.1656,Monocytes
1.2492,3.7798,952.12,3.6168,4.1998,2.9314,150.77,27.747,CD4_Tcells
0,0,418.51,42.008,0,3.5403,6.2313,0.64681,Monocytes
0,0.57647,339.25,2.3887,0,20.048,2.0329,0,Unknown
0,2.5868,1190.1,528.15,0,0,3.0556,8.0628,Monocytes
0,0,581.31,2.7301,0,8.2169,5.3512,0.24328,Unknown
0,3.4846,1262,3.7927,289.11,103.18,1.4963,1.9097,Unknown
36.005,436.07,1010.7,0.91179,0,0,1.9354,0,B_cells
7.3607,0.57679,1013.6,5.4067,0,50.715,129.32,0,CD8_Tcells
18.234,0.85859,1035.8,0.64214,1.185,333.94,231.88,0,CD8_Tcells
0,1.7048,1126.7,394.94,0,0,4.1193,0,Monocytes
1.8986,7.6992,947.61,0.14306,1.5656,122.5,720.27,0,CD8_Tcells
0.19988,0.68971,1056.9,443.37,0,3.9068,5.8782,5.5522,Monocytes
0,2.3856,673.16,0.15024,0,463.05,101.91,0,CD8_Tcells
0,3.7679,869.08,4.6254,0,0.49498,164.09,42.883,CD4_Tcells
1.2734,2.309,1214.8,546.32,3.2658,1.0683,3.181,1.902,Monocytes
9.1174,0.086504,710.08,1.9739,1.5238,0,98.544,18.314,CD4_Tcells
0,7.2316,1152.1,578.09,0,1.225,3.5966,12.941,Monocytes
47.862,424.97,1315.2,0.61565,1.862,0.57581,2.044,0,B_cells
0,4.6103,994.72,3.6479,0,510.38,224.58,0,CD8_Tcells
0,4.391,743.17,400.42,0,0,2.5632,4.9089,Monocytes
0,6.8475,873.48,474.16,0,0.035486,3.4638,4.0708,Monocytes
0.52426,0,684.44,600.18,0,0,0.69886,10.656,Monocytes
0,5.0343,2772.9,135.26,29.501,0,6.3054,2.6932,Monocytes
52.456,2.9243,1366.1,7.1768,0,2.4831,260.51,74.585,CD4_Tcells
0.5657,3.8369,1882,735.77,0,0.22563,5.1734,1.2566,Monocytes
0,10.543,1048.1,1.7665,0,0.96727,315.5,48.053,CD4_Tcells
3.5546,1.7675,543.32,193.6,0,6.2246,3.7342,0.99768,Monocytes
0.56842,0,528.92,72.328,2.5173,0,0.14512,6.6163,Monocytes
0.96094,0,855.47,3.3621,0,720.31,149,0.84939,CD8_Tcells
0.69876,10.15,1244.6,788.81,0.88779,0.82303,3.0598,5.7753,Monocytes
0.37462,1.1784,898.55,8.0873,1.4374,445.24,186.32,1.278,CD8_Tcells
0,0,888.79,2.2043,59.209,96.406,1.4202,0,Unknown
0.85689,3.6745,1158.3,77.845,0,2.8294,3.5764,0.14047,Monocytes
24.904,2.5233,808.52,0,0,1.421,179.38,1.913,Unknown
0,1.9857,1534.7,4.7294,66.298,2.2156,6.6175,5.4795,Unknown
9.2108,5.8593,835.87,7.3572,0,175.42,158.47,4.835,CD8_Tcells
1.3334,10.92,1397.8,510.04,0,0,6.2038,10.855,Monocytes
0,1.1066,634.84,0.061194,0,588.52,107.82,0.89782,CD8_Tcells
0.39045,1.3307,1224.8,419.21,0.6812,0.66673,7.7849,2.8924,Monocytes
0,1.9514,1294.1,697.73,0.003658,0,7.2899,1.4572,Monocytes
3.4127,0,998.07,520.19,0.77321,0.53791,3.2839,24.437,Monocytes
82.204,503.02,707.09,0.75591,0,0,0.80437,0,B_cells
1.7319,0,905.58,227,0,0,0,0.12124,Monocytes
0.7551,0,837.35,301.85,1.9414,0,4.6082,8.4404,Monocytes
0,2.4151,1816.7,809.39,1.2542,0,1.6915,3.4955,Monocytes
1.7406,2.199,1251,367.38,0,0,5.4831,2.3603,Monocytes
0.65662,4.1692,1000.6,437.67,0,7.8145,6.8013,0.18717,Monocytes
0.15918,12.317,1284.1,0,0,341.46,232.71,0.40538,CD8_Tcells
1.2996,2.279,797.89,214.85,0,0,7.8648,0.35427,Monocytes
0.99726,0.83455,839.07,496.44,0,0,6.14,3.849,Monocytes
0,0,256.59,0.88224,0,7.7811,3.5176,0,Unknown
1.9885,10.62,1167.1,0,168.31,171.27,0,0,Unknown
0,4.2718,1227,412.06,1.8528,1.3358,0.22831,2.6091,Monocytes
0,0.45577,814.14,311.02,1.0963,0,1.0586,2.5869,Monocytes
0.36237,0.51592,1789.1,7.2892,7.9401,13.302,1.302,0,Unknown
0,0,759.78,142.46,1.3587,0.85689,0.67665,0,Monocytes
19.093,361.77,520.96,1.4971,0.81677,0.22561,0,0,B_cells
1.6821,0.49188,688.29,2.6041,0,0.24221,4.705,6.0307,Unknown
0,1.4762,752.04,326.39,0,0,5.4769,4.3516,Monocytes
0,0,612.76,173.33,0,0.74863,3.7797,0,Monocytes
5.8075,1.7107,1411.9,1.9603,0,447.54,409.13,0,CD8_Tcells
4.9617,0.40851,492.03,1.116,0,0.68247,0,12.889,Unknown
0,8.6675,2708,190.09,37.713,0.95289,3.196,0.58352,Monocytes
0.47357,0.8023,1345.9,162.67,0,0.68583,2.7031,2.1624,Monocytes
0,8.9739,940.38,3.8171,22.285,8.6349,0.37875,0.41736,Unknown
6.2228,0.30281,283.62,0.027911,0,1.5498,1.6028,0.51467,Unknown
1.8404,0.83811,529.24,287.09,0,3.1538,4.1342,3.959,Monocytes
3.3241,3.6936,930.03,334.09,0.99349,3.225,2.4977,8.0631,Monocytes
0.97901,2.3951,1304.9,506.25,4.8575,0.074634,7.9665,5.3875,Monocytes
1.7641,5.6167,1614.4,775.96,2.513,3.8347,10.394,6.5686,Monocytes
0.8847,0,1057.8,391.61,0.059419,1.0147,1.9612,3.2918,Monocytes
8.6267,9.9715,677.88,504.04,0,3.766,9.3084,8.4107,Monocytes
30.525,1.5401,1628.6,1.9232,0,1140,568.33,0.15932,CD8_Tcells
0.66997,2.6447,1011,478.91,0,0.42036,4.8065,0.28889,Monocytes
0,2.252,787.92,2.9588,0,0,69.359,22.746,CD4_Tcells
2.4948,0,1412.7,365.22,1.8031,3.0413,1.5866,4.8945,Monocytes
0,4.2277,989.23,6.4238,3.3444,7.1292,5.8121,1.0585,Unknown
1.6555,0.98447,972.51,465.53,1.2441,1.4939,7.8501,2.2164,Monocytes
54.8,737.6,712.09,4.0412,0,0.21012,0,0.91528,B_cells
0,3.2635,1310.9,378.92,0,4.5365,1.3776,13.29,Monocytes
5.0834,3.3434,747.46,0,0,0.09356,87.061,31.506,CD4_Tcells
0,0.56303,1415,665.83,0,5.9247,3.8958,4.4021,Monocytes
1.9933,8.186,1094.7,433.96,0.71932,0,3.1429,18.811,Monocytes
0,0.098102,946.75,419.05,0.74418,0,1.2901,2.3776,Monocytes
0,0,1071,534.64,0,2.9429,4.8728,1.3206,Monocytes
1.8254,4.2945,1112,519.31,0.5432,3.1081,12.653,24.233,Monocytes
90.948,344.17,751.3,2.0733,1.7889,0,6.376,0.21388,B_cells
0,0,642.14,0,2.9464,0,47.84,26.465,CD4_Tcells
1.926,4.8166,1238.4,740.94,0.43287,0,1.7327,7.338,Monocytes
0,1.4686,1055.4,380.45,0,0.98621,5.816,9.6972,Monocytes
1.0813,2.6152,939.68,515.45,1.1708,0,3.3228,4.8072,Monocytes
1.742,2.1278,851.91,0,0,523.49,157.42,1.2177,CD8_Tcells
0,3.3201,1168.3,438.63,0,2.4651,1.7271,10.969,Monocytes
1.5431,4.4172,924.82,446.13,7.3251,0,4.2916,11.979,Monocytes
99.621,547.34,974.35,3.0793,0.13038,0,3.3983,0.45094,B_cells
0,4.2162,1296.5,476.22,2.1973,0.3319,6.7869,5.6674,Monocytes
0,1.5836,1149.4,5.2582,0.21364,888.06,202.62,0.20723,CD8_Tcells
0.4302,1.4962,1070.2,438.42,0,0,2.7504,5.3446,Monocytes
0,5.7211,1447.3,500.18,0,0,4.5904,5.4386,Monocytes
0.7857,0,1017,515.42,0,0,11.55,5.1962,Monocytes
43.838,5.8801,1487.1,1.9741,0,5.2937,190.75,65.029,CD4_Tcells
0,0,1066.2,2.8335,0.60244,6.4505,449.74,53.186,CD4_Tcells
0,1.2254,988.43,2.8634,3.1582,4.0151,269.98,57.365,CD4_Tcells
0,2.042,1206.6,486.2,1.0051,0,0.21537,5.3966,Monocytes
0.56823,2.793,615.39,316.03,1.3684,3.0717,3.164,2.8778,Monocytes
2.4869,4.7815,893.36,285.14,0.9616,5.4546,8.2695,7.1359,Monocytes
1.9621,4.4348,1293.2,810.66,1.9739,0.70786,2.9135,6.025,Monocytes
39.001,379.15,792.47,0.57431,0.28654,0,5.6647,0,B_cells
0,0,707.98,224.91,1.8693,6.5166,2.0212,4.2681,Monocytes
0,8.6783,1754,537.82,0,3.2179,8.0148,8.6523,Monocytes
4.2832,4.8575,938.73,432.36,0.3927,0,10.808,5.6099,Monocytes
0,1.9496,206.57,9.667,0,0,3.9774,0.64495,Unknown
4.6118,2.9132,691.47,0,0,0,31.147,23.6,Unknown
55.633,2.3531,1083.4,3.4665,0,1.8776,2.5599,4.6713,Unknown
13.198,0.36309,1178.6,1.789,0,4.2239,369.62,33.536,CD4_Tcells
0,0,649.85,598.44,0,3.5409,3.4209,3.5707,Monocytes
5.5836,0,570.27,2.9973,0,0.70981,113.71,22.565,CD4_Tcells
0,0,430.53,115.91,0,0,0.46365,1.6575,Monocytes
0,0.47309,533.02,0.33609,0,542.95,192.27,0,CD8_Tcells
0.88293,0.88201,598.45,263.88,0.4562,0,5.5939,0.46974,Monocytes
3.0984,4.3262,1248.1,192.92,0,0,1.5594,2.9794,Monocytes
