0,1,2,3,4,5,6,7,labels
30.011,200.57,250.3,15.366,5.4958,0,8.4985,9.3758,1
0,11.728,483.44,52.114,5.5819,5.8929,25.417,7.2106,Unknown
0,4.0469,398.52,27.591,68.91,3.2447,4.0912,12.385,Unknown
0,10.849,572.57,24.474,2.4593,261.02,301.63,0.94012,3
0.82935,0,360.36,95.012,0.38255,0,1.1963,6.601,4
0,15.734,804.21,66.473,172.32,6.7355,11.611,16.285,Unknown
10.249,17.424,506.3,26.287,1.4623,4.8853,296.34,130.59,2
0,8.4666,409.97,13.766,0.68081,5.2116,196.9,92.207,2
0,16.206,703.41,416.75,10.166,6.4321,20.753,21.628,4
0,2.8794,302.96,5.9075,0,124.81,187.42,6.0907,3
39.897,155.52,299.14,26.974,0,1.8008,0.67847,14.747,1
0,9.2327,330.98,23.369,3.1482,2.4706,318.62,67.486,2
0.87575,7.8214,401.28,20.986,0,18.245,59.22,6.0731,Unknown
0.26977,7.8026,301.89,7.0613,0,0.60981,231.94,61.966,2
0.82469,4.1978,407.56,21.34,0.24241,57.218,68.001,0.13822,3
0,5.2885,469.61,33.25,5.6062,42.469,93.563,9.6817,3
0,16.561,631.23,289.93,1.0361,1.5759,18.685,24.513,4
22.555,10.729,453.13,38.731,2.4585,5.5989,284.52,114.39,2
0,5.9954,227.91,14.867,1.9965,5.8678,164.62,37.446,2
57.442,268.95,370.96,10.759,0,0.61054,6.5794,0.22893,1
48.41,319.63,311.24,2.9383,1.1938,0,10.884,7.8106,1
0,17.771,504.73,328.33,6.8771,2.8134,13.069,23.617,4
21.853,251.78,265.08,10.432,2.2527,3.0453,7.1552,8.1677,1
0.59171,24.277,665.06,293.81,4.3995,11.561,27.957,12.964,4
1.6198,6.2564,503.41,282.76,9.0297,2.7151,17.757,31.561,4
69.735,205.83,269.4,6.3633,0.77603,0,1.6718,1.1137,1
0.19547,10.141,516.07,19.723,74.243,12.081,16.638,5.1235,Unknown
0.54215,11.608,764.87,370.16,4.6106,1.4535,18.555,33.505,4
35.468,189.66,283.92,24.309,0,0,4.5077,9.0584,1
0,14.745,795.21,344.02,8.8524,2.5318,17.878,22.648,4
4.7836,10.463,327.3,50.176,4.5286,4.865,14.025,10.366,Unknown
0.17239,22.781,1002.3,422.93,0,0.14696,3.4041,19.307,4
0,0,343.54,4.3804,0,2.5362,80.478,25.924,2
0.17253,5.8797,327.81,15.862,2.8311,1.9886,5.7527,2.8899,Unknown
0,13.089,741.58,350.12,2.6296,1.8319,13.715,17.326,4
0,4.7507,305.14,101.55,1.6175,0.96959,13.854,7.7194,4
76.89,120.66,276.93,25.239,2.4088,0,0.41879,8.0285,1
40.679,177.14,604.13,35.664,2.0728,1.2017,7.883,2.1588,1
0.15598,17.193,372.7,27.957,2.6505,4.4946,152.07,62.847,2
0,9.4513,679.02,376.14,7.9404,9.5623,27.625,25.239,4
0.91288,4.6788,332.51,9.038,2.5069,17.542,41.772,0.64653,Unknown
104.02,91.791,244.39,12.745,2.9635,0.53593,5.5088,0.42531,1
0,6.8935,636.58,40.643,28.228,3.8892,17.58,24.956,Unknown
0,6.4002,488.77,268.92,3.9338,5.617,13.661,6.8938,4
0.78934,2.6918,235.71,22.443,5.67,97.743,87.228,12.908,3
0.21185,2.6784,474.93,9.9855,1301,0.6384,6.8845,5.7076,Unknown
0,10.152,408.51,16.259,0,36.124,126.5,1.9689,3
0,23.236,547.83,252.42,4.1778,3.1593,10.44,5.7627,4
0,6.706,377.36,27.524,7.9256,142.05,161.81,5.1187,3
40.064,2.8123,352.97,30.735,1.8548,2.4325,231.69,110.99,2
0,13.561,476.6,184.94,2.5568,2.7487,21.977,17.821,4
0,9.6727,440.07,35.333,5.8269,85.324,193.62,19.021,3
0,23.886,995.28,599.75,2.1419,1.739,20.003,41.477,4
41.202,423.82,395.02,16.848,0,2.64,10.043,10.665,1
0,12.505,387.34,37.364,11.652,96.552,149.73,8.9297,3
0,9.2477,355.03,49.082,0,0,0.063009,4.4621,Unknown
5.2641,8.4244,530.36,47.594,5.7434,5.6162,19.226,25.04,Unknown
0,6.0704,399.76,20.35,1.1674,123.94,185.5,12.227,3
80.835,240.56,430.62,30.74,5.5934,0,7.7202,14.588,1
0,22.081,805.45,310.42,0,6.4686,15.509,33.541,4
0,37.924,906.2,195.2,169.24,8.8474,16.459,27.991,Unknown
0,6.6125,288.14,32.415,1.3808,0.95045,6.9068,6.472,Unknown
0,7.4723,443.91,28.149,7.4993,4.9472,417.87,12.481,Unknown
0.57295,7.1747,503.22,173.82,5.468,4.1914,10.334,15.845,4
0,11.977,598.06,192.73,0,0.214,11.628,13.802,4
2.8109,19.862,494.89,322.86,2.4804,2.4253,19.234,17.196,4
0,15.704,774.41,423.16,6.7203,0.058459,21.442,11.305,4
1.673,5.1196,558.94,40.296,2.7054,13.31,252.96,128.36,2
0.97069,20.275,742.8,317.25,7.1378,5.2285,24.354,23.299,4
0,2.4239,209.69,19.953,20.847,0,6.682,4.2497,Unknown
0,2.5424,517.3,23.296,16.987,49.697,5.2823,6.9182,Unknown
0.22745,5.5662,364.18,16.818,1.7802,55.568,118.91,1.0482,3
0,12.179,546.03,44.481,3.746,3.7079,9.1859,9.9072,Unknown
39.018,181.27,356.34,14.325,4.9271,0,12.589,10.352,1
0,20.09,781.35,395.96,2.6406,0,13.243,23.489,4
0,9.7992,479.58,12.682,0.93306,0,64.112,55.589,2
0,7.8186,397.08,26.839,2.6943,2.0722,416.33,7.5651,Unknown
0,8.3303,913.14,437.93,1320.6,0,3.6174,6.2348,Unknown
0,12.192,766.12,339.52,0,0.48611,4.8139,39.276,4
0,7.3804,428.2,108.71,2.1364,0,24.947,13.711,4
0,8.5151,559.81,303.37,1.3049,2.7786,13.038,20.251,4
0,3.2263,366.08,22.318,5.1411,93.947,103.51,9.4168,3
0.5221,3.5749,226.7,11.398,0,0.60308,53.634,29.162,2
0,5.4404,358.43,28.028,8.9044,78.618,175.91,9.1123,3
0,10.283,675.98,337.15,0.98315,2.1447,21.155,29.92,4
0.26556,1.1862,383.5,13.18,4.3982,4.4603,146.66,80.65,2
0,0.5259,326.86,18.346,1.8699,4.534,128.44,80.705,2
0,14.092,762.28,269.43,6.3786,1.9283,17.765,43.138,4
2.0934,24.145,953.86,421.8,5.5098,4.6982,13.206,71.875,4
0.95335,6.5226,473.49,33.594,9.4784,0,23.314,4.3362,Unknown
0.95684,13.347,895.1,469.72,2.0892,4.7721,36.453,23.284,4
98.91,188.08,348.52,14.145,5.0977,0.17367,8.5294,5.6463,1
0,6.8624,357.43,29.911,1.9068,1.7346,16.834,14.521,Unknown
0.43582,19.031,1114.2,72.164,274.69,2.4588,26.666,20.03,Unknown
0.67041,17.883,578.45,209.87,4.5992,6.2619,15.555,17.897,4
0.84153,20.997,821.52,35.541,53.383,0,3.6885,9.085,Unknown
0,15.673,819.3,274.06,4.7152,6.1478,23.043,38.22,4
0,11.889,328.8,65.924,4.4543,4.2504,19.534,7.7587,Unknown
0.35836,18.094,874.62,489.39,10.518,9.5907,21.106,37.92,4
0,7.0891,531.94,193.69,1.5139,0,8.1541,19.49,4
0,1.1566,242.65,13.433,0,7.63,204.68,52.517,2
0,3.7741,401.15,31.732,7.7232,3.2398,16.679,2.3545,Unknown
0.24165,20.321,733.51,482.68,2.4906,4.0288,15.561,21.587,4
3.3493,10.531,355.61,28.59,3.511,9.3304,5.3261,5.8207,Unknown
86.485,183.86,315.65,27.872,0,0,6.1801,7.5527,1
8.6903,14.249,596.64,47.801,0.6397,4.4105,15.587,38.727,Unknown
7.6064,75.334,188.29,25.957,2.9156,0.49435,3.3054,0,1
0,11.765,576.95,220.67,0.77436,3.5205,11.655,8.2986,4
0,14.419,476.94,53.945,0.93112,5.8944,16.754,15.88,Unknown
0,5.3153,553.64,21.729,36.082,1.618,1.1359,5.3432,Unknown
0,15.035,560.97,33.308,7.2205,173.12,193.71,9.6281,3
0,8.5304,366.22,24.929,0.50346,0.75551,207.49,101.54,2
0.18735,21.211,710.49,224.03,9.9433,0,16.431,45.489,4
119.32,390.27,919.69,59.344,3.3474,12.62,21.114,25.165,1
3.7896,26.038,738.42,403.8,0.33414,7.4152,15.659,16.034,4
1.8303,10.451,434.59,37.571,1.1215,88.991,118.51,0.96334,3
0.78926,7.956,483.04,228.25,8.8056,5.0519,12.503,34.721,4
0,18.246,595.69,34.798,41.534,4.0183,10.889,3.2343,Unknown
0.11085,14.15,493.63,33.488,10.877,0,10.396,9.6715,Unknown
1.0036,16.279,493.8,39.49,6.6575,5.5545,18.709,7.578,Unknown
0.92992,5.4431,379.15,27.995,0,103.4,146.77,3.821,3
1.4475,8.6787,394.94,29.347,0.52155,75.388,129.58,0,3
60.271,135.34,225.08,24.722,1.6962,1.9305,7.7111,7.436,1
2.5976,6.3689,393.06,27.58,2.9539,0.865,288.85,6.9139,Unknown
78.306,196.35,415.27,20.247,0,6.8574,4.0348,3.4233,1
69.388,149.92,279.89,20.13,0.51701,1.5384,13.464,3.4622,1
119.16,328.02,493.27,12.194,1.6158,0,0.015126,4.0602,1
0,4.67,422.36,22.41,21.67,5.07,13.11,12.524,Unknown
0.99889,14.789,444.7,68.142,7.9327,15.627,286.38,128.77,2
0,7.4056,338.91,20.753,1.8765,2.6527,5.2076,5.9973,Unknown
0.40326,18.731,717.32,297.54,6.8276,0,18.142,17.338,4
0.084566,10.3,231.04,8.6117,0,0,62.547,30.009,2
0,18.284,734.04,302.66,3.7569,3.5323,19.04,31.419,4
0.92185,11.729,883.59,221.12,1.9741,0.20048,9.0625,15.578,4
0,10.896,391.33,99.517,1.4423,0,19.909,15.216,4
0.76307,19.216,720.35,461.81,3.3089,2.3775,17.839,22.303,4
33.128,14.415,236.77,10.799,2.9664,1.3535,6.5949,1.7051,Unknown
62.291,115.82,417.51,38.153,0,0.070581,2.2801,10.606,1
0.82889,8.5454,324.56,22.299,0.73963,1.6468,109.37,40.393,2
0,4.1445,285.81,15.382,5.1959,44.972,114.97,10.702,3
73.681,303.25,306.31,20.271,3.3143,5.4117,13.787,5.2313,1
0,14.028,842.71,301.57,0,6.0761,9.9262,13.684,4
0,7.4595,734.29,112.56,1.1086,0,7.4559,7.5481,4
2.236,18.896,743.49,209.05,0,0.26197,3.9828,8.5382,4
0,21.97,916.6,293.8,4.9636,3.2207,10.477,41.75,4
0.16353,9.697,468.09,19.122,0.75971,5.7186,308.35,107.52,2
0.54377,20.612,775.79,262.46,3.3695,5.8541,15.71,23.352,4
0.25945,11.12,590.12,36.333,3.6983,103.81,129.06,0.4675,3
0,19.771,581.99,182.47,0,5.5927,11.585,22.252,4
0,4.3732,266.02,6.8437,0.344,5.2774,199.62,49.331,2
0.85846,9.7679,602.24,34.724,22.649,10.663,737.65,11.117,Unknown
6.7351,11.637,495.03,47.016,5.8561,185.71,119.35,0.44017,3
47.176,5.4986,392.48,36.404,2.9666,15.83,186.34,5.9898,Unknown
0.74451,8.5624,502.72,29.23,0.81447,125.98,201.11,12.412,3
0.64679,3.9623,480.44,7.066,7.1917,0,5.0602,0.91839,Unknown
2.7527,14.736,355,63.012,5.9428,4.3304,22.534,9.8751,Unknown
1.8026,14.766,476.15,209.31,6.9747,3.8606,31.68,9.1827,4
6.7388,215.44,246.63,8.848,0.62253,0,6.6733,1.1809,1
0,8.1586,584.26,260.7,4.3643,0.54895,22.473,16.672,4
0.17032,7.2496,353.81,37.064,2.1692,6.5024,128.13,54.547,2
2.02,14.412,368.56,26.041,1.342,1.4069,376.73,98.936,2
1.118,19.037,736.22,269.3,4.3375,3.2221,20.807,39.532,4
0,14.833,834.95,384.6,19.692,3.6355,28.744,30.067,4
0.000479,14.982,792.3,101.65,188.14,0,23.941,20.994,Unknown
0,13,430.7,34.719,0.63959,94.034,199.83,5.1494,3
0.67055,5.5596,378.84,14.204,4.1917,138.82,149.82,4.7161,3
0.35587,10.118,661.71,299.73,2.7847,1.8119,16.758,38.109,4
49.113,609.5,433.18,24.428,4.4036,3.7595,12.708,6.5312,1
0.63875,22.506,703.74,326.33,5.2369,0,13.351,33.262,4
1.4943,16.802,642.08,316.18,5.2289,1.3951,17.751,27.412,4
55.11,4.1613,582.59,47.451,3.3294,5.2747,407.71,118.36,2
0,5.0513,441.11,41.233,1.3473,2.0579,160.4,91.481,2
0,18.194,343.45,52.137,0.4994,2.046,9.4023,6.3947,Unknown
0,9.1549,781.99,326.55,3.4971,5.7075,26.409,27.468,4
0.70102,11.491,455.55,31.386,4.2595,9.0834,394.31,74.66,2
82.893,161.28,372.16,4.9817,0.98755,0,4.2992,1.4857,1
0.22776,14.102,585.64,226.73,6.8847,4.25,10.971,15.117,4
0.79761,11.27,335.31,47.845,4.2373,1.8274,17.169,12.773,Unknown
4.0028,18.577,848.76,194.44,3.8261,0.51172,1.1896,11.972,4
59.573,225.81,236.6,8.9186,4.8588,1.7595,1.9182,3.3657,1
107.26,187.17,287.09,12.144,1.2455,0,0.26595,4.9098,1
1.183,5.6003,230.78,18.173,9.079,9.9981,8.1895,6.3764,Unknown
1.5046,10.586,466.05,12.615,2.2595,1.8751,234.41,3.9309,Unknown
0,21.683,708.74,411.31,7.5253,4.475,19.669,33.756,4
0.23177,8.3757,360.34,22.509,1.366,72.006,153.12,6.4765,3
0,16.195,741.46,314.59,4.6986,3.311,25.793,20.648,4
0,4.9326,318.35,23.762,2.2124,4.0801,200.43,59.531,2
0,9.7702,727.21,322.4,3.4968,8.2865,18.145,23.204,4
0,15.184,816.03,410.25,46.112,0.32007,11.528,43.271,Unknown
0,12.707,381.27,30.992,0,1.6242,307.99,87.358,2
0,5.6855,330.67,5.6057,0,6.5516,171.68,41.138,2
0.15254,8.4182,757.5,30.822,28.131,4.6469,1.907,3.1677,Unknown
0.59103,13.705,753.52,192.39,10.255,2.3751,35.355,23.93,4
0,2.3305,539.43,12.195,40.872,0,6.3662,6.1371,Unknown
0,3.4848,435.77,28.735,6.4312,49.377,98.844,7.8402,3
0,16.167,459.56,132.27,7.7506,1.8594,14.258,14.57,4
5.3211,20.861,579.62,60.268,6.7369,2.8762,7.2184,7.0163,Unknown
0.45508,12.628,721.43,400.36,9.1958,9.954,12.472,17.083,4
2.4574,16.369,893,474.44,2.1401,3.0433,17.226,30.08,4
0,25.943,856.26,669.13,2.2336,0,17.328,26.641,4
12.184,18.876,729.42,39.051,1.3557,7.2326,496.52,168.29,2
0,17.106,658.65,34.192,0,0.63526,9.1229,9.2335,Unknown
0,4.3695,195.57,8.2914,2.2672,2.7084,272.57,45.711,2
2.407,9.3914,709.84,309.05,5.6147,0.57584,19.103,28.856,4
7.9276,12.206,734.96,386.21,2.514,7.9273,24.708,25.398,4
0,1.1021,351.58,11.935,0,0.4799,111.86,40.316,2
0.99817,4.3246,227.72,10.956,6.176,0,7.3182,0,Unknown
0,6.8039,511.57,30.052,144.76,13.757,8.8514,12.633,Unknown
0.19725,8.1023,357.85,24.949,1.6393,0,22.818,8.6322,Unknown
0.75762,12.074,339.21,43.831,5.5908,3.3446,58.335,57.681,2
0.16461,11.278,685.62,39.798,9.5258,204.83,199.98,7.9036,3
0.66208,9.5365,237.1,39.654,4.9769,5.964,12.848,10.904,Unknown
5.8589,23.488,750.42,393.83,3.424,6.7085,20.403,20.069,4
126.43,223.04,375.35,13.387,0.90099,1.3075,3.5139,7.8185,1
0.44181,9.1582,366.2,33.047,2.6841,6.4362,212.6,83.995,2
0.54309,5.9097,252.72,14.855,3.3542,3.815,190.63,44.8,2
0,18.509,733.08,297.11,7.8571,7.8225,20.058,52.018,4
0.47071,17.1,976.12,404.87,3.2922,2.8411,13.479,23.382,4
0.37383,3.2623,513.42,23.643,2.857,38.719,140.32,4.3922,3
0.12913,2.2337,247.04,13.382,1.9654,1.3165,152.18,49.794,2
0,22.938,462,89.747,2.6463,0,7.5089,8.4658,Unknown
0,3.9784,380.61,29.153,0.33307,3.8224,302.66,53.868,2
79.638,197.96,264.96,2.4192,0.92622,0,0,0,1
0.61561,9.3585,721.5,305.12,0,0,14.939,16.006,4
0,4.9903,147.71,12.11,0,1.0602,61.321,14.558,Unknown
0.19684,11.28,445.49,103.05,0,4.7758,2.0257,6.0883,4
61.629,358.19,442.22,35.236,0,1.3522,14.614,3.4743,1
0,17.06,810.67,270.5,0.35951,0,8.7471,8.7528,4
0,10.241,469.6,24.942,6.6925,4.8673,375.62,101.32,2
0.38935,8.0224,772.73,339.37,7.1583,6.4154,29.007,24.785,4
0,5.2724,284.14,23.432,9.7907,0.59254,6.6455,4.6904,Unknown
0,18.833,504.42,139.85,0.96687,2.7816,12.873,19.548,4
0.45249,17.965,824.98,417.13,20.787,6.4686,15.389,44.073,4
0,16.303,858.4,417.18,4.9811,6.4435,25.409,21.935,4
1.597,13.13,557.09,33.796,3.3256,252.91,224.37,5.7616,3
0,10.959,793.61,326.01,0,2.4322,19.773,31.426,4
112.51,794.29,394.62,16.04,2.6602,2.3512,6.3268,7.2183,1
8.495,150.73,326.21,21.95,6.6174,3.0525,7.8579,4.9781,1
0,9.5534,425.12,13.265,1.8622,0.5636,3.6038,3.006,Unknown
0,15.128,639.43,295.97,3.7439,5.0546,8.8922,25.666,4
100.07,150.42,229.65,16.288,0,3.9625,8.1167,12.138,1
1.8092,6.302,502.42,26.525,39.92,0,10.789,17.862,Unknown
0.31998,4.5391,261.35,13.792,2.6984,5.9489,245.74,68.301,2
0.95869,5.4013,473.95,42.133,1.8925,5.4254,9.0436,33.11,Unknown
57.282,216.94,307.75,15.786,3.152,0.96963,4.7688,2.6911,1
121.45,216.2,293.85,15.21,3.7216,4.5835,9.6556,8.0399,1
0,5.6674,337.75,26.998,0.74457,3.2122,113.23,61.882,2
0.15103,24.046,667.54,306.53,6.1971,12.75,17.675,34.875,4
0.29534,2.558,584,30.096,64.806,25.692,15.862,4.0003,Unknown
91.844,440.64,376.21,27.889,1.4873,3.8382,5.2671,8.4939,1
0.65231,6.0822,464.25,18.176,144.44,1.381,1.0583,10.37,Unknown
0,9.3485,364.68,21.734,6.7939,23.517,9.705,7.417,Unknown
0,8.3506,683.78,359.43,0.17261,8.6923,8.6766,22.534,4
0,9.3027,851.23,481.14,0,1.2876,21.033,24.7,4
0,5.1498,507.34,20.339,3.7632,4.1365,67.581,108.55,2
0.17367,17.276,620.55,267.61,3.8284,1.0007,17.377,25.53,4
1.7811,26.861,800.37,391.82,5.1315,12.623,32.557,24.853,4
0.35196,18.462,761.2,188.33,0.095597,1.0119,3.609,3.6755,4
0,7.7592,390.29,26.433,7.9549,269.3,267.13,10.674,3
1.1174,5.5186,381.67,15.629,0.66308,64.547,181.49,9.0191,3
2.4154,26.262,1626.5,62.423,110.69,0.29997,7.4649,29.031,Unknown
0,20.148,856.37,427.99,2.63,3.4818,34.622,42.557,4
0,12.911,709.73,458.11,19.717,3.675,12.893,27.086,4
0,7.2649,306.91,1.911,0.83387,0.34632,288.55,29.275,2
65.817,308.78,372.55,5.8784,2.7906,4.6529,9.116,5.1109,1
0.43938,8.8075,550.29,18.332,62.752,0,10.584,12.303,Unknown
0,21.428,723.12,261.96,7.5799,10.636,21.48,43.227,4
0.11644,24.202,848.2,355.34,6.0689,6.9456,25.871,15.398,4
0,11.208,340.08,14.194,9.1703,0.66224,6.9717,0,Unknown
0,8.9269,304.54,17.472,3.5956,0,207.13,74.985,2
0,16.746,679.76,77.625,5.3626,4.4325,18.423,30.194,Unknown
0,15.105,231.44,13.642,3.7643,37.15,21.098,7.866,Unknown
0,0.28543,331.87,20.94,1.9167,4.322,206.6,58.271,2
2.6754,13.789,634.66,253.19,4.115,1.9641,20.541,26.237,4
1.6082,13.976,694.33,290.17,4.072,0.70318,18.186,20.512,4
0.87148,10.635,489.44,217.14,1.5842,1.0535,20.73,9.5159,4
0.44516,9.138,395.47,30.927,6.1604,10.232,334.63,78.76,2
125.22,155.79,431.92,18.098,0.90005,0.61782,12.149,6.5322,1
0.44149,10.326,494.03,31.076,29.848,4.0833,10.312,8.3139,Unknown
0,3.15,356.89,37.043,0,121.23,151.56,4.2258,3
0.95091,6.0206,278.94,4.7735,0.3508,0.25157,219.12,59.291,2
1.7781,9.537,320.16,21.921,1.2168,1.6764,237.61,62.104,2
0,12.717,591.77,346.51,8.9087,2.8642,21.563,29.145,4
0.17942,6.3454,334.23,21.668,86.944,0,6.4843,5.2221,Unknown
7.5779,13.283,434.44,29.137,7.5602,2.5112,225.57,78.608,2
0,9.1744,368.03,41.174,0,27.725,148.56,11.581,Unknown
0,16.572,673.78,124.54,1.8258,4.1721,4.4285,1.5023,4
0,9.4782,402.63,25.976,2.1571,130.95,238.46,4.2517,3
191.14,1044.3,562.96,40.251,4.4454,0.48079,8.6398,3.3017,1
0,11.941,741.59,485.08,0,0,21.964,22.281,4
1.0059,11.138,436.45,32.297,0.39254,0,4.2244,5.8754,Unknown
1.8824,7.1795,316.51,32.575,69.565,12.055,16.718,5.3368,Unknown
0,9.2829,388.27,15.598,0,11.308,339.04,101.38,2
0.059105,5.849,472.61,10.468,75.827,3.5602,3.0261,5.4526,Unknown
0,27.122,832.76,360.23,12.558,1.1218,24.827,14.205,4
0.76082,14.166,430.8,30.449,5.5703,7.4545,421.34,80.412,2
0.35126,22.105,768.27,449.27,5.4249,0,40.088,29.148,4
0,21.018,894.21,412.9,3.9471,0.63028,26.287,45.6,4
0,20.552,1115.6,104.92,67.409,1.2014,3.498,9.8574,Unknown
0,16.218,813.89,336.84,12.033,2.9645,18.102,30.144,4
14.685,217.13,254.71,19.375,2.9505,0,11.396,9.1954,1
0,5.102,465.44,21.507,15.401,0.3959,4.2621,6.5271,Unknown
0,9.1261,343.44,19.742,5.2781,64.649,80.947,8.2664,3
0,17.646,768.46,428.94,0.9968,0.83201,12.316,12.684,4
0.049652,12.984,632.93,41.736,5.075,7.8193,721.2,6.1127,Unknown
0.31629,13.684,730.28,91.268,72.598,3.5091,7.4524,6.0125,Unknown
3.0137,19.998,489.57,263.26,4.7215,3.2296,17.564,10.011,4
127.33,366.65,383.64,42.25,3.9832,0.97532,11.361,2.5152,1
0,9.7806,610.34,249.94,3.8695,7.6269,16.35,12.949,4
0,8.0038,434.72,23.015,1.2877,65.981,123.46,4.4954,3
0,18.371,652.09,304.97,7.7321,2.4358,11.411,12.232,4
3.6149,12.623,272.23,20.419,4.4109,2.4519,29.303,56.422,Unknown
1.6619,11.525,779.63,303.5,4.3818,3.9346,21.003,19.991,4
0,18.968,636.29,190.65,1.2397,0,3.6273,5.9163,4
0,4.455,353.26,41.995,1.8963,7.0293,16.599,19.547,Unknown
0,19.212,843.39,425.28,5.4525,6.5993,25.498,22.387,4
1.6057,10.015,318.38,14.232,7.4215,0.81674,8.4106,4.3657,Unknown
1.2945,15.517,847.58,514.5,4.8802,7.5957,26.614,33.853,4
0,2.8885,213.87,12.813,2.5647,8.1534,201.71,50.618,2
0.59776,16.083,673.73,414,1.4322,5.8522,15.026,27.198,4
0.31267,11.627,443.9,29.952,72.444,1.215,1.6169,4.3906,Unknown
0,11.868,269.63,36.252,3.4933,9.7652,6.6874,12.172,Unknown
35.319,243.23,240.29,19.325,0,0,13.435,12.107,1
0,17.59,556.74,25.791,24.071,1.6224,7.6064,8.7737,Unknown
0,17.947,939.93,151.11,83.94,9.556,28.03,19.738,Unknown
72.577,237.74,431.64,50.794,2.6921,4.0525,12.375,2.2555,1
0.97128,17.923,679.81,389.27,2.4537,6.0473,24.386,33.238,4
0.93842,9.134,628.45,263.6,2.2639,2.2974,15.671,11.399,4
0.69091,19.08,619.83,75.994,5.09,4.864,18.993,23.313,Unknown
0,9.0151,505.36,132.79,3.3008,6.6194,17.714,16.5,4
0,8.2656,354.39,16.801,4.5612,51.291,169.95,10.891,3
1.9643,15.192,553.92,21.415,0,5.3091,29.083,4.135,Unknown
0.63015,13.743,710.88,229.36,3.8255,6.4763,28.041,33.498,4
3.0978,14.281,877.86,467.04,4.2813,1.5474,18.375,28.416,4
0.38626,27.103,884.26,617.12,0,3.5002,16.212,23.317,4
203.34,380.16,526.55,34.218,1.5763,2.2589,12.76,3.9118,1
0,18.471,859.28,416.5,2.0981,2.9287,37.85,22.063,4
55.287,7.0548,460.71,36.938,0.83504,3.3915,278.82,141.01,2
0.15314,7.5894,423.86,26.587,0,79.6,152.94,8.2122,3
6.2236,21.733,782.73,298.87,5.6669,8.7645,12.47,5.1412,4
0.21791,12.441,683,372.61,6.444,0.050309,12.415,23.778,4
0,15.661,321.23,21.668,0,0.099234,37.672,9.7173,Unknown
0.91447,7.0664,331.99,19.999,0.70515,0,18.465,12.352,Unknown
7.3445,10.901,532.38,26.816,3.7674,5.2318,317.08,107.74,2
0.78701,18.173,1027.2,77.692,326.46,0,19.923,19.636,Unknown
0,21.839,738.93,51.951,169.58,2.6032,20.749,23.135,Unknown
90.111,97.845,316.94,10.893,1.8308,4.9084,1.9202,5.1158,1
1.406,8.7835,584.09,199.49,10.132,8.1641,20.143,15.714,4
0,3.2434,509.25,21.285,2.1248,16.555,5.0404,7.8554,Unknown
0,18.138,685.46,458.03,6.9198,9.1572,15.47,37.577,4
51.312,309.75,195.72,4.707,1.7971,0.64632,0.90912,1.0332,1
6.6517,4.5211,347.48,23.992,1.5209,67.362,68.874,1.704,3
0,15.451,644.93,345.32,7.8381,2.9145,25.101,15.461,4
0,2.8573,438.1,24.267,2.4912,69.861,122.53,7.6758,3
