0,1,2,3,4,5,6,7,labels
0,11.51,429.74,33.572,6.9365,0.43272,377.54,88.254,CD4_Tcells
0.33437,21.438,554.93,295.93,1.1258,5.2258,19.111,46.646,Monocytes
0,9.709,711.78,337.07,6.8228,1.691,15.329,13.986,Monocytes
4.1053,10.171,374.98,23.434,2.9271,189.66,183.42,10.946,CD8_Tcells
0,15.389,290.04,20.53,0,74.011,71.823,5.0443,CD8_Tcells
5.5943,4.0373,353.01,39.063,0,105.51,173.92,3.2597,CD8_Tcells
1.074,19.459,602.47,392.84,1.3077,0.089186,12.261,31.95,Monocytes
0,6.9192,352.85,18.257,41.166,8.2086,12.91,10.527,Unknown
0,6.6255,470.38,18.271,172.4,5.1911,10.145,5.7053,Unknown
0.039732,12.329,548.53,287.55,5.7282,3.5696,6.0078,25.511,Monocytes
0,14.451,791.03,351.18,8.9021,4.7575,28.583,36.865,Monocytes
0,10.183,348.79,144.91,1.6297,2.8561,13.178,28.185,Monocytes
0.12423,16.392,557.01,394.77,5.3198,2.3511,16.084,38.342,Monocytes
0,11.253,585.97,363.74,3.8609,8.8083,11.055,36.396,Monocytes
2.5499,9.1547,416.58,41.032,0,13.127,469.33,97.784,CD4_Tcells
1.1292,18.496,407.84,40.632,4.5934,58.129,153.59,5.5996,CD8_Tcells
3.116,12.96,536.49,329.86,3.1828,1.0332,12.155,14.919,Monocytes
0,3.6357,310.82,19.061,89.202,7.96,7.7131,9.1149,Unknown
0.55224,5.3662,349.92,32.76,0,130.49,114.3,9.0041,CD8_Tcells
0,19.565,713.78,470.53,8.3345,7.6238,19.351,44.941,Monocytes
0,19.415,541.82,296.33,5.2691,1.1588,15.959,38.314,Monocytes
0,11.166,431.35,280.23,5.2021,5.6362,28.783,23.191,Monocytes
0.58265,7.5595,610.67,306.41,4.4048,5.7241,21.617,43.052,Monocytes
0,10.079,428.02,25.958,204.06,2.13,13.587,3.7767,Unknown
88.311,179.8,272.69,4.9332,0.50888,0,5.6197,5.9149,B_cells
9.5897,10.185,318.32,19.052,0.43429,10.459,93.035,53.389,CD4_Tcells
0,9.091,394.08,22.848,4.6631,4.4009,241.77,67.139,CD4_Tcells
0,6.4132,239.86,122.25,2.1413,0,16.521,8.2637,Unknown
7.4793,13.369,430.04,37.34,3.5731,3.3673,13.833,46.038,Unknown
4.1274,10.928,588.96,350.77,2.4076,3.1866,12.189,34.819,Monocytes
1.6905,8.802,456.02,27.155,125.6,23.527,8.1009,3.4669,Unknown
106.91,147.24,287.88,24.387,2.8212,0.56886,3.3671,4.401,B_cells
0,1.7707,161.2,67.425,8.9796,3.4064,8.3731,11.831,Unknown
0,10.803,267.45,26.829,1.4092,8.5487,304.24,69.172,CD4_Tcells
91.391,85.656,245.18,22.124,3.6648,0.03266,7.3685,1.344,B_cells
0,24.842,1491.2,337.7,9.7963,14.234,21.089,37.23,Monocytes
133.93,241.41,331.73,13.712,4.5962,0.32042,2.4592,4.0843,B_cells
0.1845,15.009,509,19.616,109.15,4.6858,14.856,1.023,Unknown
0.14496,10.818,621.33,358.27,5.61,5.3993,27.036,21.89,Monocytes
2.982,8.2591,790.64,67.566,215.11,3.6925,12.841,17.625,Unknown
0,12.479,425.83,208.33,1.3104,2.8329,3.6308,5.298,Monocytes
0,7.3658,583.57,24.469,189.86,11.793,13.631,3.6813,Unknown
12.585,5.5421,295.4,17.998,0,9.8574,198.75,4.6701,Unknown
0,10.268,314.25,32.787,0.13369,4.6887,9.9502,8.3789,Unknown
0,15.819,346.28,41.148,11.838,8.4345,311.62,67.805,CD4_Tcells
1.8618,13.427,812.68,314.1,84.767,2.7516,32.829,19.908,Unknown
1.7851,7.5619,318.73,31.363,0,5.6063,144.53,49.833,CD4_Tcells
0,4.3473,261.01,18.571,0,196.33,181.38,6.5848,CD8_Tcells
21.602,9.1909,410.65,40.841,3.1343,2.4013,182.5,125.29,CD4_Tcells
0,11.223,619.44,397.39,4.0416,4.8172,20.873,17.584,Monocytes
0,0.06793,275.37,30.215,1.3149,73.777,126.63,2.2151,CD8_Tcells
16.913,3.1185,466.77,26.254,3.1526,7.9568,144.58,77.692,CD4_Tcells
0.078118,12.123,638.77,386.71,3.0276,4.5512,23.619,36.879,Monocytes
37.006,214.29,324.81,23.574,0,0,7.9262,4.9668,B_cells
0,17.59,619.72,337.99,5.2923,3.3814,33.805,18.861,Monocytes
0,4.704,603.88,318.28,5.7071,2.1286,11.727,19.55,Monocytes
0.94236,12.707,421.11,231.05,6.2303,4.0666,15.771,2.6185,Monocytes
0,11.151,278.33,28.07,4.1789,2.5751,124.18,99.379,CD4_Tcells
0,13.165,338.4,27.049,0.86326,3.8087,166.24,97.864,CD4_Tcells
0.73287,11.146,238.68,23.929,0,80.552,148.31,3.8613,CD8_Tcells
0,15.807,397.33,28.154,5.7355,124.77,84.896,0.97281,CD8_Tcells
0.68781,16.007,361.26,31.837,0,5.0155,210.74,74.824,CD4_Tcells
0,21.869,595.32,233.55,0.042641,4.2817,19.795,25.022,Monocytes
0,7.454,295.12,19.229,2.1441,65.316,104.9,10.79,CD8_Tcells
0,4.9888,296.35,38.606,4.7927,0,13.929,15.464,Unknown
0,9.3998,366.34,37.925,2.7468,2.2033,287.33,60.255,CD4_Tcells
0,15.563,515.92,226.51,3.0365,3.2603,20.991,17.95,Monocytes
0,12.613,551.81,252.06,4.801,4.7824,14.764,32.193,Monocytes
0,20.079,382.15,15.177,0.049468,4.6195,268.68,96.181,CD4_Tcells
0,25.556,723.6,345.88,1.6281,3.584,26.528,32.285,Monocytes
0,4.1308,453.92,23.002,32.802,24.635,8.8265,8.8894,Unknown
0,14.361,617.54,447.16,4.5853,5.4411,15.162,26.252,Monocytes
2.0002,4.3421,514.96,288.22,2.7832,3.5525,21.041,27.875,Monocytes
0,6.2316,385.99,56.856,5.6516,4.1513,23.051,15.685,Unknown
0.28638,16.951,679.89,375.94,4.472,1.4695,10.66,15.135,Monocytes
0,11.68,503.83,369.92,9.6401,3.1159,12.514,32.778,Monocytes
2.8535,16.789,601.48,417.17,3.3421,5.0326,20.714,36.077,Monocytes
0,0.86438,303.12,17.432,77.495,0,7.568,4.8282,Unknown
0,0.57172,289.2,16.028,0.33654,57.758,67.787,7.8628,CD8_Tcells
2.7839,11.876,541,328.8,1.2215,0.91632,16.016,17.184,Monocytes
0.26982,21.039,415.4,26.416,1.4076,8.5212,5.0677,9.5261,Unknown
2.9484,4.1055,656.35,57.131,209.04,4.4975,12.379,37.378,Unknown
0,14.265,464.41,22.838,133.15,6.5924,15.879,14.67,Unknown
0,7.0025,151.87,20.564,2.6657,0.23642,0,5.1273,Unknown
0,13.405,640.73,425.29,0,2.3094,15.878,43.346,Monocytes
0,11.451,503.14,299.98,0,3.0035,13.901,18.74,Monocytes
0,8.4296,722.08,483.38,5.1957,8.8506,24.152,24.771,Monocytes
0,4.98,466.3,31.146,46.759,36.764,9.0561,7.3466,Unknown
0,13.121,503.25,293.36,2.6143,0.30106,19.039,16.341,Monocytes
0,13.547,559.95,294.45,2.9075,7.2854,13.852,16.011,Monocytes
0,19.159,402.88,245.27,7.766,1.3854,12.34,19.591,Monocytes
0,11.245,422.56,31.061,157.23,34.702,4.968,5.1427,Unknown
0,12.087,324.58,33.652,0.54156,11.998,9.8342,7.5938,Unknown
4.5011,19.663,447.52,268.24,5.209,2.3653,13.406,20.412,Monocytes
2.5192,21.564,545.08,243.12,4.9353,4.7141,15.022,17.785,Monocytes
0.77844,9.4182,587.61,244.14,3.3659,6.827,18.218,15.162,Monocytes
0,7.3562,197.54,19.716,3.5565,0,109.06,41.95,CD4_Tcells
0,3.9455,326.9,57.513,5.2485,2.5208,13.072,19.244,Unknown
0,7.5665,538.51,340.54,9.7867,2.2484,13.263,16.094,Monocytes
1.7562,5.1964,400.62,25.538,0,3.5153,239.66,105.17,CD4_Tcells
0,8.353,614.04,361.52,2.4708,1.0845,13.273,31.815,Monocytes
2.757,19.052,646.87,259.8,4.6518,10.234,25.16,21.24,Monocytes
3.9361,14.263,409.77,257.74,8.2909,0,6.7487,25.097,Monocytes
10.333,17.783,448.53,51.477,6.181,5.3137,16.853,30.367,Unknown
92.308,213.58,308.55,22.103,3.7803,2.5272,3.222,4.1317,B_cells
0.57242,5.7317,240.86,8.4541,152.98,1.0873,10.858,7.2927,Unknown
0,9.2421,410.35,167.07,0,3.0635,25.438,20.392,Monocytes
0,10.387,461.22,41.946,5.4725,171.21,271.45,18.704,CD8_Tcells
0,11.617,365.33,29.437,3.0494,181.43,170.48,6.4946,CD8_Tcells
1.4818,21.35,678.33,330.64,6.2015,0,6.5935,25.358,Monocytes
137.14,217.35,295.92,8.696,0,0.8808,13.372,5.0254,B_cells
126.51,191.31,307.26,6.2674,1.4015,1.7809,8.1247,3.649,B_cells
0,6.7668,256.89,51.031,6.471,0,13.202,14.465,Unknown
5.3038,5.9128,463.46,14.554,108.61,19.935,8.2315,5.8776,Unknown
1.6215,10.516,467.09,235.74,4.931,3.4911,14.916,21.719,Monocytes
3.2,0.47173,465.53,223.1,1.8411,7.2009,14.927,11.847,Monocytes
0,7.7818,302.62,43.728,0.50987,2.7945,11.604,5.2059,Unknown
0,4.0519,600.9,348.83,6.6109,6.8091,14.137,24.132,Monocytes
0,9.6063,515.59,331.46,5.3857,5.9375,20.948,15.627,Monocytes
0,5.8588,418.77,22.621,46.432,2.2439,10.401,9.9413,Unknown
0,14.912,263.98,117.16,5.6486,0,13.039,9.5557,Unknown
0,15.039,480.57,281.42,1317.5,2.3311,5.5858,8.449,Unknown
0.42818,12.927,258.35,36.439,0,3.2415,13.064,8.2443,Unknown
0,8.5653,598.9,346.86,1.4492,5.8531,34.715,36.594,Monocytes
0,5.8494,183.04,7.7708,0.59915,34.141,103.11,4.7771,CD8_Tcells
168.16,226.12,409.94,28.64,0,0.080911,6.2048,2.923,B_cells
4.6486,16.424,578.76,77.627,3.9153,7.3677,26.543,30.61,Unknown
0.52355,6.7231,264.48,21.659,4.2944,4.6938,118.83,40.438,CD4_Tcells
4.7886,21.002,429.77,50.649,3.5401,6.852,18.464,18.21,Unknown
0,5.5599,583.71,268.01,0.58975,2.067,16.985,7.7567,Monocytes
0,5.9991,341.01,29.428,6.8897,2.6133,272.26,76.765,CD4_Tcells
0,11.486,441.93,20.484,0,275.57,275.41,2.758,CD8_Tcells
0,3.553,505.27,234.65,13.614,3.0001,24.612,30.97,Monocytes
0,5.3414,346.96,26.663,107.71,0.78175,8.3291,0,Unknown
0,15.974,352.74,31.131,3.3877,84.757,89.129,5.8952,CD8_Tcells
0.96992,14.088,616.15,371.83,1.9535,4.5686,32.597,21.136,Monocytes
0,11.998,474.91,14.159,65.128,0.4325,4.3609,6.9583,Unknown
0,16.566,547.98,330.08,5.1369,3.9317,11.347,19.275,Monocytes
0,14.705,573.49,231.33,6.9613,4.2545,17.554,38.56,Monocytes
84.314,131.78,212.96,15.904,1.4254,0.84739,8.728,14.414,B_cells
0,7.1429,553.04,33.136,74.389,6.6764,8.0145,9.6289,Unknown
0.16921,11.528,502.92,178.69,2.8611,7.5748,27.338,26.714,Monocytes
2.9272,13.28,317.52,29.08,1.763,0.10535,83.444,21.193,Unknown
2.4726,16.052,514.86,219.57,2.4944,5.8755,16.112,18.023,Monocytes
0,8.8174,371.51,17.227,62.498,0,7.4579,3.154,Unknown
0,13.196,344.57,26.882,2.4,75.257,204.15,14.898,CD8_Tcells
0,6.2819,529.12,406.74,4.3845,0.54354,8.6819,17.336,Monocytes
0.36796,27.469,347.82,24.913,3.5833,3.3905,169.13,102.25,CD4_Tcells
1.5044,5.4371,466.37,30.162,0.97568,10.199,787.73,2.7278,Unknown
54.273,256.75,271.96,27.585,0,1.6278,4.648,5.0488,B_cells
0,8.228,296.66,11.73,2.541,7.236,297.56,61.121,CD4_Tcells
1.4432,15.494,586.4,493.57,2.3391,2.2294,10.421,35.575,Monocytes
0,4.4887,330.07,22.504,0.1025,4.9053,39.136,42.036,Unknown
0.73363,9.2196,518.63,248.98,1.5814,2.0503,18.201,22.166,Monocytes
0,9.7029,320.88,30.061,5.1637,136.89,159.04,5.6616,CD8_Tcells
0.76469,16.497,780.18,343.44,2.434,2.206,15.424,16.411,Monocytes
0,10.497,593.75,277.28,0,6.5965,14.357,31.674,Monocytes
0,8.5379,591.38,301.62,12.454,4.0178,10.883,8.0714,Monocytes
1.5904,11.278,454.78,215.75,4.1137,7.5605,13.418,23.784,Monocytes
0,16.094,383.71,20.175,52.988,2.5427,14.818,6.6459,Unknown
1.2245,5.3663,645.23,300.91,7.4126,3.2787,14.893,43.946,Monocytes
0.099654,18.728,689.13,360.26,7.9865,2.5353,10.227,20.136,Monocytes
0,7.5117,270.44,12.166,15.405,3.258,4.6237,10.73,Unknown
0,9.9881,387.37,5.8081,180.72,0,7.9337,10.465,Unknown
0.44632,15.861,709.71,315.17,9.3155,3.8599,10.457,36.458,Monocytes
4.3723,15.748,256.69,22.039,7.4471,0,26.938,62.394,Unknown
0.60264,12.145,478.85,112.07,3.9104,6.1735,18.729,11.835,Unknown
0,20.625,496.53,267.32,4.2606,1.4851,7.5717,34.216,Monocytes
0,6.364,364.14,27.571,0.019558,7.4652,282.68,86.094,CD4_Tcells
377.75,384.97,332.67,13.577,8.9301,9.7919,0.19204,6.8534,B_cells
0,12.586,537.21,325.69,3.1059,6.5046,4.6185,37.56,Monocytes
1.4249,7.3714,505.81,285.55,4.0567,0,6.2237,18.286,Monocytes
0,11.196,360.54,26.081,9.7116,5.0737,163.12,60.728,CD4_Tcells
0.027867,9.8855,380.43,42.67,2.9482,4.096,13.551,22.049,Unknown
0,18.985,519.09,385.51,6.681,2.0296,21.869,30.398,Monocytes
143.53,239.26,252.78,19.768,1.9584,0,8.9865,9.802,B_cells
1.2117,0.14542,284.88,23.996,1.7724,3.5356,192.45,42.111,CD4_Tcells
39.002,17.465,291.86,22.417,0.084607,11.254,48.5,4.2271,Unknown
1.4883,18.479,559.65,212.41,7.9966,1.7553,25.779,12.193,Monocytes
8.7187,8.7791,251.75,24.466,0,1.3504,11.36,18.002,Unknown
0.24353,18.278,486.03,52.034,2.8715,3.8992,16.431,16.417,Unknown
0,0,317.91,92.513,4.3161,1.61,6.0773,11.082,Unknown
42.266,194.59,251.67,5.1867,2.0421,0,12.758,3.8831,B_cells
49.018,300.27,323.13,24.017,0.93462,1.3048,12.597,10.428,B_cells
0,14.908,355.83,23.557,4.5595,8.1614,474.86,92.367,CD4_Tcells
3.0446,17.945,575.62,250.8,2.8185,6.4957,11.875,28.471,Monocytes
0,21.711,580.95,263.3,9.0625,7.82,16.819,17.921,Monocytes
0,9.0022,327.32,15.097,2.1112,69.195,115.34,8.8376,CD8_Tcells
0,19.169,709,26.241,244.44,2.5525,8.4139,34.139,Unknown
1.7893,19.485,628.07,312.69,10.552,2.5555,14.669,33.546,Monocytes
0,9.467,382.43,31.565,71.122,0,6.8451,8.3489,Unknown
0,5.0455,350,33.191,6.4787,51.315,98.24,6.8038,CD8_Tcells
0,18.258,362.43,27.716,0,9.2241,240.02,75.866,CD4_Tcells
0.36657,16.863,725.12,430.15,0,8.4703,14.551,27.442,Monocytes
1.4029,11.903,268.54,11.066,0,1.2062,13.602,11.517,Unknown
0.024743,26.728,678.96,412.52,0,6.8722,12.95,29.885,Monocytes
0,13.557,442.86,33.41,2.8599,105.1,138.04,11.826,CD8_Tcells
0,5.8399,387.88,13.026,6.8633,162.53,101.69,10.268,CD8_Tcells
0,7.0727,351.7,26.085,11.121,5.2511,24.471,41.767,Unknown
205.79,423.94,401.44,32.333,0.60358,0,10.095,3.5121,B_cells
0,6.4957,429.44,253.18,9.3709,2.6681,9.2359,13.727,Monocytes
96.05,217.51,269.63,28.731,4.2928,0,12.154,11.831,B_cells
0.31339,20.97,658.47,381.5,9.148,3.3391,22.101,38.804,Monocytes
0,11.287,355.42,153.85,2.6983,2.5115,11.388,9.7055,Monocytes
0.097296,15.139,436.47,48.057,41.343,5.3447,18.959,3.7182,Unknown
0.93724,15.098,383.74,23.162,0,2.5787,10.676,15.812,Unknown
2.9166,6.7463,318.91,32.916,5.2098,120.45,162.03,1.9003,CD8_Tcells
0.71877,10.94,386.12,46.284,2.8334,56.182,126.02,13.889,CD8_Tcells
0.46749,17.55,462.82,51.333,8.4846,4.1515,18.461,14.152,Unknown
2.7842,11.201,616.45,26.175,234.54,5.2549,9.8601,22.866,Unknown
0,4.5091,235.32,20.718,8.1708,3.578,9.0456,8.3919,Unknown
0,17.663,424.08,30.364,46.195,51.695,17.022,15.658,Unknown
0.43213,5.2465,455.59,26.462,62.271,2.8153,4.8717,5.7695,Unknown
0.37446,27.838,747.16,444.96,7.3865,2.9692,18.092,29.394,Monocytes
54.713,3.2891,480.93,49.411,5.4249,5.3645,222.91,108.14,CD4_Tcells
0,10.44,362.44,35.326,62.683,4.3939,4.5672,7.006,Unknown
0,8.8459,531.49,262.71,3.621,2.2088,16.213,24.922,Monocytes
0,14.624,290.64,84.16,3.1178,1.1322,17.204,12.923,Unknown
23.196,22.55,584.93,52.755,6.4837,1.9188,24.623,30.361,Unknown
0,11.395,629.48,344.79,5.4358,3.9947,16.051,29.019,Monocytes
0.24085,5.2195,340.43,27.481,61.682,5.5482,18.236,11.861,Unknown
0,12.241,423.61,38.983,4.4204,7.8121,354.65,81.775,CD4_Tcells
1.3357,7.1352,307.83,23.242,3.8211,6.2045,159.75,69.937,CD4_Tcells
18.349,21.976,229.75,13.688,9.627,1.2316,14.052,3.8716,Unknown
148.31,159.17,333.6,23.381,3.3612,4.7789,8.0121,0.77932,B_cells
0,6.4132,335.47,27.081,4.9716,96.367,111.24,9.6367,CD8_Tcells
0,6.5025,440.22,31.809,5.6244,95.707,130.91,8.9432,CD8_Tcells
0,7.7861,332.59,28.1,2.8419,1.1246,250.78,64.433,CD4_Tcells
0,10.797,532.63,323.98,4.1433,6.595,16.539,37.526,Monocytes
0,21.264,511.54,252.94,2.779,3.7132,25.883,32.04,Monocytes
1.7392,12.617,557.37,26.184,17.138,3.6176,10.322,8.806,Unknown
0.86241,5.4632,348.69,36.942,13.135,8.2901,12.665,4.1298,Unknown
0,6.8502,755.87,299.9,6.8926,11.852,21.342,42.567,Monocytes
0.65749,8.7087,558.29,227.85,4.5292,9.7158,14.879,20.436,Monocytes
2.3347,13.24,426.88,27.698,3.4956,6.0443,272.91,63.227,CD4_Tcells
0.73088,6.4492,367.84,34.394,5.7394,183.94,220.7,0,CD8_Tcells
0.7407,11.779,448.46,26.83,33.302,16.849,13.948,3.1124,Unknown
2.1999,4.8475,670.18,312.98,6.188,3.0497,11.206,8.283,Monocytes
0.19907,5.7736,476.53,17.051,95.015,11.28,9.2598,6.6114,Unknown
0,7.7563,472.37,25.501,8.8334,9.799,140,109.7,CD4_Tcells
1.5463,15.243,804.67,515.57,7.2469,5.5665,13.877,30.025,Monocytes
25.921,13.51,608.73,60.022,6.4562,2.2531,14.512,50.015,Unknown
0.12565,229.16,256.99,26.745,0.61716,0,18.265,8.2214,B_cells
3.9071,16.404,556.42,82.717,2.1964,3.3791,19.574,38.985,Unknown
24.721,153.22,289.64,26.399,0,1.4584,10.732,4.6165,B_cells
0,10.611,487.32,210.93,4.7773,2.4836,10.771,24.092,Monocytes
0,8.1663,379.98,22.14,15.877,3.1712,9.6913,4.8398,Unknown
0.41614,4.5621,737.14,425.95,1.3426,3.3442,22.294,32.589,Monocytes
0.76222,13.827,632.04,422.61,4.7937,4.5551,18.551,28.756,Monocytes
0,10.55,342.81,17.367,144.43,30.44,7.2796,4.6914,Unknown
200.9,615.02,593.02,39.891,1.5476,2.705,22.396,9.8172,B_cells
0,6.4526,361.44,29.195,2.9635,7.2319,150.46,73.815,CD4_Tcells
0,14.169,568.45,289.03,3.3337,3.3293,17.645,18.573,Monocytes
0,10.928,334.02,103.96,0,1.3262,13.304,8.8273,Unknown
0,30.054,752.56,444.74,5.3557,8.3485,20.696,28.709,Monocytes
1.548,18.453,578.86,302.43,6.5512,15.676,16.232,18.603,Monocytes
0,8.5719,409.66,23.335,1.9554,3.4781,237.03,105.63,CD4_Tcells
3.1432,7.632,570.8,282.19,4.552,3.5837,10.32,35.984,Monocytes
3.597,3.64,354.01,16.967,86.321,0,3.1327,11.419,Unknown
0,15.463,650.47,338.81,0,2.5558,13.149,19.207,Monocytes
0,11.353,235.75,29.137,70.003,2.5854,12.062,9.8468,Unknown
0.059331,10.815,541.8,214.93,2.7992,2.7388,16.134,23.727,Monocytes
1.8441,18.927,683.25,35.003,10.598,5.4044,25.948,50.554,Unknown
0.6117,16.998,741.38,243.3,2.1705,2.7453,16.668,16.522,Monocytes
1.0174,17.518,390.62,27.991,1.8043,64.914,148.01,4.6015,CD8_Tcells
2.1257,15.192,385.44,33.841,0.70371,10.254,160.07,71.404,CD4_Tcells
57.917,421.96,261.74,17.78,2.5614,3.4269,12.121,8.1355,B_cells
0,16.73,571.14,339.75,6.2907,4.1752,13.296,5.9496,Monocytes
1.1265,4.273,144.42,12.125,0,3.2884,10.068,4.2646,Unknown
1.286,10.753,210.58,67.18,0,7.5408,16.367,9.4222,Unknown
0,8.667,260.54,20.709,6.3487,13.175,7.851,15.383,Unknown
0,6.3365,363.35,16.563,48.886,5.6752,5.8006,2.8874,Unknown
0.9977,10.996,337.02,20.426,124.75,2.5303,8.0588,9.2553,Unknown
96.961,191.1,342.94,18.608,0,4.0138,7.6315,6.9269,B_cells
3.223,31.675,542.8,252.51,8.4682,12.586,23.923,22.564,Monocytes
0.59194,7.578,540.76,282.63,0.3219,7.9552,13.425,12.222,Monocytes
0,19.452,533.03,330.77,3.3761,4.4786,15.797,22.469,Monocytes
0.23682,2.0864,241.45,12.396,3.8432,5.374,211.23,44.686,CD4_Tcells
2.3941,10.315,542.48,222.46,7.4533,5.6958,27.782,31.162,Monocytes
40.694,9.0915,417.43,30.681,4.8159,5.936,179.84,100.94,CD4_Tcells
7.112,19.434,535.52,63.128,4.9538,9.4319,19.387,21.662,Unknown
110.89,111.69,323.17,11.86,5.9956,2.0738,17.674,3.9533,B_cells
0,11.873,404.29,44.227,3.0873,6.3002,258.01,99.654,CD4_Tcells
0,17.236,559.31,376.43,6.0085,1.2239,12.483,25.872,Monocytes
0,9.6478,371.84,28.015,2.3508,72.957,171.72,8.014,CD8_Tcells
0,25.012,691.15,359.71,2.9295,7.7683,8.532,16.423,Monocytes
1.4123,12.786,852.18,531.18,12.681,5.9422,18.921,33.624,Monocytes
0,15.652,532.32,201.65,3.9492,1.0371,13.585,17.119,Monocytes
0,27.346,681.92,289.34,6.8551,7.5802,13.604,32.436,Monocytes
1.8272,15.181,373.47,15.256,4.1855,7.7695,285.46,85.291,CD4_Tcells
1.0185,7.6073,601.21,36.819,256.28,2.2477,15.148,28.581,Unknown
0,16.272,348.92,22.074,6.7785,180.5,168.21,6.3313,CD8_Tcells
4.9145,3.411,186.99,2.8954,2.3296,3.772,14.571,1.779,Unknown
0,12.432,430.83,219.38,3.4551,3.6444,11.009,8.1966,Monocytes
0,18.096,409.69,45.419,5.143,1.6301,168.87,96.203,CD4_Tcells
3.1946,6.5296,428.39,25.084,63.27,2.2346,13.743,5.0786,Unknown
0.87369,15.486,760.89,287.55,2.5935,5.5101,18.425,26.708,Monocytes
0,10.421,315.34,24.569,2.7919,4.3351,64.748,37.494,CD4_Tcells
1.0561,7.3708,433.33,21.247,1083.5,4.2339,10.274,0,Unknown
